Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with ophthalmic complications,MCAM,Cell surface glycoprotein MUC18,Inverse variance weighted,13,1.28 [1.05-1.56],0.0125654513047892
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with ophthalmic complications,ITIH3,Inter-alpha-trypsin inhibitor heavy chain H3,Inverse variance weighted,42,0.87 [0.78-0.97],0.0156156893620431
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with ophthalmic complications,REG4,Regenerating islet-derived protein 4,Inverse variance weighted,19,0.80 [0.68-0.95],0.0114469694411798
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with ophthalmic complications,IL17C,Interleukin-17C,Inverse variance weighted,8,0.76 [0.59-0.99],0.040861574660667
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with ophthalmic complications,KLK11,Kallikrein-11,Inverse variance weighted,19,1.14 [1.05-1.24],0.0026596856329268
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with ophthalmic complications,DMP1,Dentin matrix acidic phosphoprotein 1,Inverse variance weighted,17,0.77 [0.63-0.95],0.0145642407393547
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with ophthalmic complications,CST3,Cystatin-C,Inverse variance weighted,13,1.24 [1.05-1.46],0.0118135704874637
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with ophthalmic complications,MMP12,Macrophage metalloelastase,Inverse variance weighted,21,0.92 [0.85-0.99],0.036257856406055
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with ophthalmic complications,SIRPB1,Signal-regulatory protein beta-1,Inverse variance weighted,34,0.92 [0.85-1.00],0.0422610243703494
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with ophthalmic complications,ITGB6,Integrin beta-6,Inverse variance weighted,24,1.12 [1.01-1.25],0.0402526585429378
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with ophthalmic complications,PILRA,Paired immunoglobulin-like type 2 receptor alpha,Inverse variance weighted,61,1.08 [1.02-1.14],0.0093314750734557
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with ophthalmic complications,XG,Glycoprotein Xg,Inverse variance weighted,2,0.32 [0.15-0.67],0.0023561610174676
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with ophthalmic complications,GRN,Progranulin,Inverse variance weighted,46,0.91 [0.85-0.99],0.0212840624005953
