Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Glomerular disorders in diseases classified elsewhere,FSTL1,Follistatin-related protein 1,Inverse variance weighted,15,1.32 [1.04-1.67],0.0209982971355624
Chapter XIV Diseases of the genitourinary system,Glomerular disorders in diseases classified elsewhere,GPR37,Prosaposin receptor GPR37,Inverse variance weighted,62,1.08 [1.00-1.17],0.0371601772692081
Chapter XIV Diseases of the genitourinary system,Glomerular disorders in diseases classified elsewhere,KLRD1,Natural killer cells antigen CD94,Inverse variance weighted,35,0.90 [0.83-0.99],0.0228578953956396
Chapter XIV Diseases of the genitourinary system,Glomerular disorders in diseases classified elsewhere,CX3CL1,Fractalkine,Inverse variance weighted,23,1.38 [1.13-1.67],0.0012096908791827
Chapter XIV Diseases of the genitourinary system,Glomerular disorders in diseases classified elsewhere,IFNL1,Interferon lambda-1,Inverse variance weighted,9,1.30 [1.00-1.69],0.0475886547157942
Chapter XIV Diseases of the genitourinary system,Glomerular disorders in diseases classified elsewhere,NBL1,Neuroblastoma suppressor of tumorigenicity 1,Inverse variance weighted,5,1.72 [1.03-2.87],0.0366512567228034
Chapter XIV Diseases of the genitourinary system,Glomerular disorders in diseases classified elsewhere,TGFBR2,TGF-beta receptor type-2,Inverse variance weighted,11,1.71 [1.21-2.42],0.0023413732568443
Chapter XIV Diseases of the genitourinary system,Glomerular disorders in diseases classified elsewhere,S100P,Protein S100-P,Inverse variance weighted,8,1.32 [1.07-1.63],0.0103104204394274
Chapter XIV Diseases of the genitourinary system,Glomerular disorders in diseases classified elsewhere,CTSD,Cathepsin D,Inverse variance weighted,24,1.14 [1.00-1.31],0.0480008243194604
Chapter XIV Diseases of the genitourinary system,Glomerular disorders in diseases classified elsewhere,ADA2,Adenosine deaminase 2,Inverse variance weighted,18,1.23 [1.07-1.41],0.0029819536651699
Chapter XIV Diseases of the genitourinary system,Glomerular disorders in diseases classified elsewhere,CD300E,CMRF35-like molecule 2,Inverse variance weighted,36,1.16 [1.05-1.29],0.0050852411226433
Chapter XIV Diseases of the genitourinary system,Glomerular disorders in diseases classified elsewhere,MSR1,Macrophage scavenger receptor types I and II,Inverse variance weighted,25,1.16 [1.01-1.32],0.0338237439305577
Chapter XIV Diseases of the genitourinary system,Glomerular disorders in diseases classified elsewhere,THBD,Thrombomodulin,Inverse variance weighted,16,1.28 [1.06-1.55],0.0119326258936794
Chapter XIV Diseases of the genitourinary system,Glomerular disorders in diseases classified elsewhere,GPNMB,Transmembrane glycoprotein NMB,Inverse variance weighted,22,1.06 [1.01-1.11],0.0173542954799105
Chapter XIV Diseases of the genitourinary system,Glomerular disorders in diseases classified elsewhere,ST3GAL1,"CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 1",Inverse variance weighted,7,0.79 [0.67-0.94],0.0065030221685743
Chapter XIV Diseases of the genitourinary system,Glomerular disorders in diseases classified elsewhere,REG3A,Regenerating islet-derived protein 3-alpha,Inverse variance weighted,30,1.14 [1.02-1.28],0.0208702559966551
Chapter XIV Diseases of the genitourinary system,Glomerular disorders in diseases classified elsewhere,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,31,1.32 [1.06-1.65],0.0129653084701216
Chapter XIV Diseases of the genitourinary system,Glomerular disorders in diseases classified elsewhere,CD300C,CMRF35-like molecule 6,Inverse variance weighted,33,1.15 [1.05-1.25],0.0014095536925341
Chapter XIV Diseases of the genitourinary system,Glomerular disorders in diseases classified elsewhere,CRELD2,Protein disulfide isomerase CRELD2,Inverse variance weighted,28,0.85 [0.76-0.95],0.0054588796348847
Chapter XIV Diseases of the genitourinary system,Glomerular disorders in diseases classified elsewhere,CCL16,C-C motif chemokine 16,Inverse variance weighted,26,0.92 [0.86-0.98],0.0063811290984392
Chapter XIV Diseases of the genitourinary system,Glomerular disorders in diseases classified elsewhere,CCER2,Coiled-coil domain-containing glutamate-rich protein 2,Inverse variance weighted,36,1.14 [1.05-1.24],0.0030431404878613
Chapter XIV Diseases of the genitourinary system,Glomerular disorders in diseases classified elsewhere,IL1RL1,Interleukin-1 receptor-like 1,Inverse variance weighted,66,1.09 [1.01-1.17],0.0230668930166715
Chapter XIV Diseases of the genitourinary system,Glomerular disorders in diseases classified elsewhere,CSF1,Macrophage colony-stimulating factor 1,Inverse variance weighted,12,0.78 [0.64-0.95],0.0114315923142524
Chapter XIV Diseases of the genitourinary system,Glomerular disorders in diseases classified elsewhere,IL17C,Interleukin-17C,Inverse variance weighted,8,1.38 [1.04-1.84],0.0254770787131564
Chapter XIV Diseases of the genitourinary system,Glomerular disorders in diseases classified elsewhere,RELT,Tumor necrosis factor receptor superfamily member 19L,Inverse variance weighted,19,0.88 [0.78-0.99],0.0285473192148922
Chapter XIV Diseases of the genitourinary system,Glomerular disorders in diseases classified elsewhere,TFF2,Trefoil factor 2,Inverse variance weighted,16,0.78 [0.64-0.95],0.0150169530278963
Chapter XIV Diseases of the genitourinary system,Glomerular disorders in diseases classified elsewhere,CD99L2,CD99 antigen-like protein 2,Inverse variance weighted,8,1.32 [1.02-1.72],0.0370457353328232
Chapter XIV Diseases of the genitourinary system,Glomerular disorders in diseases classified elsewhere,IGFBP1,Insulin-like growth factor-binding protein 1,Wald ratio,1,3.03 [1.03-8.96],0.0448297086033332
Chapter XIV Diseases of the genitourinary system,Glomerular disorders in diseases classified elsewhere,COL18A1,Collagen alpha-1(XVIII) chain,Inverse variance weighted,17,1.29 [1.06-1.57],0.0126180898917019
Chapter XIV Diseases of the genitourinary system,Glomerular disorders in diseases classified elsewhere,VGF,Neurosecretory protein VGF,Inverse variance weighted,2,0.54 [0.29-0.98],0.04415314623348
Chapter XIV Diseases of the genitourinary system,Glomerular disorders in diseases classified elsewhere,CTSS,Cathepsin S,Inverse variance weighted,30,0.89 [0.81-0.98],0.0218758301419796
Chapter XIV Diseases of the genitourinary system,Glomerular disorders in diseases classified elsewhere,LGMN,Legumain,Inverse variance weighted,32,1.20 [1.04-1.38],0.0101169550524902
Chapter XIV Diseases of the genitourinary system,Glomerular disorders in diseases classified elsewhere,CD70,CD70 antigen,Inverse variance weighted,39,0.92 [0.86-0.99],0.0295467264393348
Chapter XIV Diseases of the genitourinary system,Glomerular disorders in diseases classified elsewhere,UMOD,Uromodulin,Inverse variance weighted,62,1.09 [1.03-1.15],0.0044422950851303
