Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Acute renal failure,BCL2L15,Bcl-2-like protein 15,Inverse variance weighted,8,1.23 [1.03-1.47],0.0241304311939977
Chapter XIV Diseases of the genitourinary system,Acute renal failure,FAM3C,Protein FAM3C,Inverse variance weighted,5,1.41 [1.01-1.98],0.0449138308099091
Chapter XIV Diseases of the genitourinary system,Acute renal failure,GGT1,Glutathione hydrolase 1 proenzyme,Inverse variance weighted,16,1.14 [1.01-1.28],0.0396908214830058
Chapter XIV Diseases of the genitourinary system,Acute renal failure,THBS4,Thrombospondin-4,Inverse variance weighted,20,0.89 [0.80-0.99],0.0313368038084529
Chapter XIV Diseases of the genitourinary system,Acute renal failure,NT5C1A,Cytosolic 5'-nucleotidase 1A,Inverse variance weighted,4,1.27 [1.01-1.58],0.0381327815009498
Chapter XIV Diseases of the genitourinary system,Acute renal failure,FGF23,Fibroblast growth factor 23,Inverse variance weighted,17,1.18 [1.01-1.37],0.0313709296846357
Chapter XIV Diseases of the genitourinary system,Acute renal failure,PPP1R14D,Protein phosphatase 1 regulatory subunit 14D,Wald ratio,1,1.88 [1.03-3.45],0.0408831384494412
Chapter XIV Diseases of the genitourinary system,Acute renal failure,ZNRD2,Protein ZNRD2,Inverse variance weighted,10,0.76 [0.60-0.97],0.025897399325885
Chapter XIV Diseases of the genitourinary system,Acute renal failure,CD300LG,CMRF35-like molecule 9,Inverse variance weighted,24,1.11 [1.01-1.22],0.0278933201698931
Chapter XIV Diseases of the genitourinary system,Acute renal failure,KIR2DL3,Killer cell immunoglobulin-like receptor 2DL3,Inverse variance weighted,21,0.88 [0.79-0.99],0.0281031254189896
Chapter XIV Diseases of the genitourinary system,Acute renal failure,PON1,Serum paraoxonase/arylesterase 1,Inverse variance weighted,63,1.04 [1.00-1.08],0.0405824631185516
Chapter XIV Diseases of the genitourinary system,Acute renal failure,EPHA1,Ephrin type-A receptor 1,Inverse variance weighted,12,0.85 [0.74-0.98],0.024472113783155
Chapter XIV Diseases of the genitourinary system,Acute renal failure,WFDC1,WAP four-disulfide core domain protein 1,Inverse variance weighted,7,0.89 [0.80-0.99],0.0323280564404065
Chapter XIV Diseases of the genitourinary system,Acute renal failure,GGT5,Glutathione hydrolase 5 proenzyme,Inverse variance weighted,20,0.91 [0.84-0.99],0.0306535091101187
Chapter XIV Diseases of the genitourinary system,Acute renal failure,SIGLEC7,Sialic acid-binding Ig-like lectin 7,Inverse variance weighted,16,0.89 [0.81-0.97],0.007333494147744
Chapter XIV Diseases of the genitourinary system,Acute renal failure,NOMO1,Nodal modulator 1,Inverse variance weighted,26,1.08 [1.01-1.15],0.0280036586127779
Chapter XIV Diseases of the genitourinary system,Acute renal failure,LTBP3,Latent-transforming growth factor beta-binding protein 3,Inverse variance weighted,34,0.94 [0.88-1.00],0.0340811079076451
Chapter XIV Diseases of the genitourinary system,Acute renal failure,PI3,Elafin,Inverse variance weighted,20,1.21 [1.09-1.33],0.000269498297834
Chapter XIV Diseases of the genitourinary system,Acute renal failure,CD4,T-cell surface glycoprotein CD4,Inverse variance weighted,13,1.11 [1.00-1.22],0.0419277231819973
Chapter XIV Diseases of the genitourinary system,Acute renal failure,CD28,T-cell-specific surface glycoprotein CD28,Inverse variance weighted,16,0.87 [0.77-0.99],0.0392653044213532
Chapter XIV Diseases of the genitourinary system,Acute renal failure,ADGRB3,Adhesion G protein-coupled receptor B3,Inverse variance weighted,75,1.04 [1.00-1.08],0.0324235954541092
Chapter XIV Diseases of the genitourinary system,Acute renal failure,ITIH3,Inter-alpha-trypsin inhibitor heavy chain H3,Inverse variance weighted,42,0.88 [0.81-0.95],0.0020392867332536
Chapter XIV Diseases of the genitourinary system,Acute renal failure,ROR1,Inactive tyrosine-protein kinase transmembrane receptor ROR1,Inverse variance weighted,24,1.16 [1.06-1.27],0.0009917557824009
Chapter XIV Diseases of the genitourinary system,Acute renal failure,MENT,Protein MENT,Inverse variance weighted,30,0.89 [0.83-0.96],0.0023628590650186
Chapter XIV Diseases of the genitourinary system,Acute renal failure,CD5,T-cell surface glycoprotein CD5,Inverse variance weighted,13,1.22 [1.03-1.43],0.0195488266662265
Chapter XIV Diseases of the genitourinary system,Acute renal failure,FAM20A,Pseudokinase FAM20A,Inverse variance weighted,21,1.14 [1.03-1.26],0.0132910328523854
Chapter XIV Diseases of the genitourinary system,Acute renal failure,RAB6A,Ras-related protein Rab-6A,Inverse variance weighted,28,1.12 [1.02-1.23],0.0132172252318651
Chapter XIV Diseases of the genitourinary system,Acute renal failure,RTN4R,Reticulon-4 receptor,Inverse variance weighted,26,1.10 [1.02-1.19],0.0132892799940541
Chapter XIV Diseases of the genitourinary system,Acute renal failure,KLK14,Kallikrein-14,Inverse variance weighted,30,1.12 [1.03-1.21],0.0048073680336172
Chapter XIV Diseases of the genitourinary system,Acute renal failure,SBSN,Suprabasin,Inverse variance weighted,28,1.08 [1.01-1.15],0.0194225246420937
Chapter XIV Diseases of the genitourinary system,Acute renal failure,UMOD,Uromodulin,Inverse variance weighted,62,1.07 [1.02-1.13],0.0028772437221081
Chapter XIV Diseases of the genitourinary system,Acute renal failure,LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,Inverse variance weighted,18,0.86 [0.77-0.96],0.0052542325670013
Chapter XIV Diseases of the genitourinary system,Acute renal failure,SORBS1,Sorbin and SH3 domain-containing protein 1,Inverse variance weighted,2,1.79 [1.03-3.11],0.040328054366003
Chapter XIV Diseases of the genitourinary system,Acute renal failure,CALB2,Calretinin,Wald ratio,1,0.48 [0.27-0.89],0.0184038546174319
Chapter XIV Diseases of the genitourinary system,Acute renal failure,SSC5D,Soluble scavenger receptor cysteine-rich domain-containing protein SSC5D,Inverse variance weighted,44,1.08 [1.01-1.15],0.0265083661711469
Chapter XIV Diseases of the genitourinary system,Acute renal failure,CTSD,Cathepsin D,Inverse variance weighted,24,1.16 [1.05-1.28],0.0027187337142012
Chapter XIV Diseases of the genitourinary system,Acute renal failure,S100A11,Protein S100-A11,Inverse variance weighted,2,1.29 [1.00-1.65],0.0496178245931718
Chapter XIV Diseases of the genitourinary system,Acute renal failure,PSIP1,PC4 and SFRS1-interacting protein,Wald ratio,1,0.32 [0.13-0.78],0.0126223659110525
Chapter XIV Diseases of the genitourinary system,Acute renal failure,MYBPC2,"Myosin-binding protein C, fast-type",Inverse variance weighted,5,1.50 [1.03-2.19],0.0367039344294946
Chapter XIV Diseases of the genitourinary system,Acute renal failure,ANGPTL3,Angiopoietin-related protein 3,Inverse variance weighted,15,1.11 [1.00-1.24],0.0469075583963911
Chapter XIV Diseases of the genitourinary system,Acute renal failure,MAN1A2,"Mannosyl-oligosaccharide 1,2-alpha-mannosidase IB",Inverse variance weighted,24,0.86 [0.77-0.95],0.0032328883295574
Chapter XIV Diseases of the genitourinary system,Acute renal failure,LPCAT2,Lysophosphatidylcholine acyltransferase 2,Inverse variance weighted,5,0.75 [0.58-0.96],0.0230194031028415
Chapter XIV Diseases of the genitourinary system,Acute renal failure,THBS2,Thrombospondin-2,Inverse variance weighted,33,0.92 [0.86-0.99],0.0167546334827646
Chapter XIV Diseases of the genitourinary system,Acute renal failure,CX3CL1,Fractalkine,Inverse variance weighted,23,1.32 [1.19-1.47],1.68909217350024e-07
Chapter XIV Diseases of the genitourinary system,Acute renal failure,ROBO1,Roundabout homolog 1,Inverse variance weighted,25,1.13 [1.01-1.26],0.0375290672588273
Chapter XIV Diseases of the genitourinary system,Acute renal failure,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,Inverse variance weighted,11,0.84 [0.72-0.99],0.0422925298371536
Chapter XIV Diseases of the genitourinary system,Acute renal failure,DSG3,Desmoglein-3,Inverse variance weighted,27,0.91 [0.82-1.00],0.0495068144433324
Chapter XIV Diseases of the genitourinary system,Acute renal failure,IL4R,Interleukin-4 receptor subunit alpha,Inverse variance weighted,18,1.11 [1.01-1.22],0.0384732048254978
Chapter XIV Diseases of the genitourinary system,Acute renal failure,FCGR2A,Low affinity immunoglobulin gamma Fc region receptor II-a,Inverse variance weighted,33,0.94 [0.88-1.00],0.0376080466841041
Chapter XIV Diseases of the genitourinary system,Acute renal failure,MMP8,Neutrophil collagenase,Inverse variance weighted,25,1.09 [1.02-1.17],0.0176235749609288
Chapter XIV Diseases of the genitourinary system,Acute renal failure,CCL7,C-C motif chemokine 7,Inverse variance weighted,14,0.84 [0.72-0.99],0.0343770130268703
Chapter XIV Diseases of the genitourinary system,Acute renal failure,CD99L2,CD99 antigen-like protein 2,Inverse variance weighted,8,1.31 [1.07-1.60],0.008590835235973
Chapter XIV Diseases of the genitourinary system,Acute renal failure,MMP10,Stromelysin-2,Inverse variance weighted,30,0.88 [0.81-0.95],0.0020017690113998
Chapter XIV Diseases of the genitourinary system,Acute renal failure,LPO,Lactoperoxidase,Inverse variance weighted,34,0.92 [0.86-0.99],0.0261243681898812
Chapter XIV Diseases of the genitourinary system,Acute renal failure,VWC2,Brorin,Inverse variance weighted,35,1.13 [1.04-1.22],0.0050712786826304
Chapter XIV Diseases of the genitourinary system,Acute renal failure,COL15A1,Collagen alpha-1(XV) chain,Inverse variance weighted,10,1.18 [1.02-1.35],0.0216598805301389
Chapter XIV Diseases of the genitourinary system,Acute renal failure,ENAH,Protein enabled homolog,Inverse variance weighted,2,0.67 [0.49-0.93],0.0163040519662033
Chapter XIV Diseases of the genitourinary system,Acute renal failure,CTSE,Cathepsin E,Inverse variance weighted,21,0.92 [0.85-0.99],0.0230700624324546
