Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter X Diseases of the respiratory system,Other diseases of pleura,SIGLEC1,Sialoadhesin,Inverse variance weighted,31,1.08 [1.01-1.15],0.0216556906862304
Chapter X Diseases of the respiratory system,Other diseases of pleura,CFP,Properdin,Inverse variance weighted,17,0.90 [0.82-0.98],0.0214091815992747
Chapter X Diseases of the respiratory system,Other diseases of pleura,ANGPTL2,Angiopoietin-related protein 2,Inverse variance weighted,12,1.17 [1.05-1.31],0.004975439536457
Chapter X Diseases of the respiratory system,Other diseases of pleura,IGSF3,Immunoglobulin superfamily member 3,Inverse variance weighted,6,1.22 [1.03-1.44],0.0226209100190852
Chapter X Diseases of the respiratory system,Other diseases of pleura,MEP1B,Meprin A subunit beta,Inverse variance weighted,72,1.03 [1.00-1.05],0.0340800614861091
Chapter X Diseases of the respiratory system,Other diseases of pleura,MMP12,Macrophage metalloelastase,Inverse variance weighted,21,1.04 [1.00-1.07],0.0470340330048508
Chapter X Diseases of the respiratory system,Other diseases of pleura,CPXM2,Inactive carboxypeptidase-like protein X2,Inverse variance weighted,26,0.93 [0.88-0.99],0.0203124330627676
Chapter X Diseases of the respiratory system,Other diseases of pleura,ENPP5,Ectonucleotide pyrophosphatase/phosphodiesterase family member 5,Inverse variance weighted,55,0.97 [0.94-1.00],0.0280152810292366
Chapter X Diseases of the respiratory system,Other diseases of pleura,PILRB,Paired immunoglobulin-like type 2 receptor beta,Inverse variance weighted,76,0.98 [0.96-1.00],0.0341199962925599
Chapter X Diseases of the respiratory system,Other diseases of pleura,CHCHD6,MICOS complex subunit MIC25,Inverse variance weighted,4,0.89 [0.81-0.99],0.0298920056714894
Chapter X Diseases of the respiratory system,Other diseases of pleura,LMOD1,Leiomodin-1,Inverse variance weighted,6,0.88 [0.79-0.98],0.0245913442202921
Chapter X Diseases of the respiratory system,Other diseases of pleura,TIMP4,Metalloproteinase inhibitor 4,Inverse variance weighted,24,0.95 [0.90-1.00],0.045430033252686
Chapter X Diseases of the respiratory system,Other diseases of pleura,CTSL,Cathepsin L1,Inverse variance weighted,29,0.91 [0.84-0.98],0.0153952293858612
Chapter X Diseases of the respiratory system,Other diseases of pleura,IL19,Interleukin-19,Inverse variance weighted,21,1.06 [1.01-1.12],0.0270427193437474
