Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with renal complications,CSF1,Macrophage colony-stimulating factor 1,Inverse variance weighted,12,0.75 [0.60-0.94],0.0123483514174832
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with renal complications,CALCA,Calcitonin,Inverse variance weighted,17,0.76 [0.58-0.99],0.0406806215517454
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with renal complications,UMOD,Uromodulin,Inverse variance weighted,62,1.10 [1.02-1.19],0.0151975198077119
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with renal complications,TNFRSF6B,Tumor necrosis factor receptor superfamily member 6B,Inverse variance weighted,26,0.89 [0.78-1.00],0.0495829733198589
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with renal complications,EFCAB14,EF-hand calcium-binding domain-containing protein 14,Inverse variance weighted,6,0.59 [0.37-0.94],0.0253712216054235
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with renal complications,KLRD1,Natural killer cells antigen CD94,Inverse variance weighted,35,0.89 [0.80-0.98],0.0188884774223246
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with renal complications,NBL1,Neuroblastoma suppressor of tumorigenicity 1,Inverse variance weighted,5,1.55 [1.00-2.40],0.049544177404977
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with renal complications,GPR37,Prosaposin receptor GPR37,Inverse variance weighted,62,1.10 [1.02-1.19],0.0177851804334808
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with renal complications,CD200,OX-2 membrane glycoprotein,Inverse variance weighted,15,1.23 [1.02-1.48],0.0320753341679934
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with renal complications,PALM2,Paralemmin-2,Inverse variance weighted,9,1.40 [1.13-1.75],0.0022717555593153
