Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",PON3,Serum paraoxonase/lactonase 3,Inverse variance weighted,30,0.93 [0.87-0.99],0.0243135170751255
"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",CCN1,CCN family member 1,Inverse variance weighted,9,1.37 [1.03-1.81],0.0288082552515678
"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",CPM,Carboxypeptidase M,Inverse variance weighted,23,1.14 [1.00-1.28],0.0428034529793395
"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",DMP1,Dentin matrix acidic phosphoprotein 1,Inverse variance weighted,17,0.84 [0.73-0.96],0.0098574121561147
"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",LDLR,Low-density lipoprotein receptor,Inverse variance weighted,18,1.24 [1.04-1.47],0.0174620480348755
"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",FABP1,"Fatty acid-binding protein, liver",Inverse variance weighted,6,0.84 [0.76-0.94],0.0014257384924162
"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",PLA2G7,Platelet-activating factor acetylhydrolase,Inverse variance weighted,21,1.76 [1.29-2.40],0.0003610350778952
"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",NCS1,Neuronal calcium sensor 1,Inverse variance weighted,18,1.15 [1.03-1.29],0.0141458461136215
"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",GFRA1,GDNF family receptor alpha-1,Inverse variance weighted,10,1.11 [1.02-1.21],0.021162837047222
"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",LGALS4,Galectin-4,Inverse variance weighted,19,0.91 [0.84-0.98],0.0104505428786769
"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",ADAMTSL2,ADAMTS-like protein 2,Inverse variance weighted,9,0.86 [0.75-0.99],0.0338617130541571
"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",Inverse variance weighted,34,1.17 [1.02-1.33],0.0216545059064229
"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",IGF2R,Cation-independent mannose-6-phosphate receptor,Inverse variance weighted,37,1.11 [1.01-1.21],0.0259045255184831
"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",CTSD,Cathepsin D,Inverse variance weighted,24,1.11 [1.04-1.19],0.0030331122717226
"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",SERPIND1,Heparin cofactor 2,Inverse variance weighted,35,0.87 [0.80-0.95],0.002162923119765
"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",CCL17,C-C motif chemokine 17,Inverse variance weighted,35,0.95 [0.91-1.00],0.0365869614795911
"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",IL1RN,Interleukin-1 receptor antagonist protein,Inverse variance weighted,12,1.16 [1.01-1.33],0.0297853988628219
"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",GRN,Progranulin,Inverse variance weighted,46,1.12 [1.05-1.20],0.0004704901182295
"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",NFASC,Neurofascin,Inverse variance weighted,19,0.90 [0.84-0.97],0.004748963330279
"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",PCSK9,Proprotein convertase subtilisin/kexin type 9,Inverse variance weighted,13,1.53 [1.34-1.75],3.92207695679362e-10
"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",MFGE8,Lactadherin,Inverse variance weighted,26,1.11 [1.00-1.24],0.0495128943663805
"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",MUC13,Mucin-13,Inverse variance weighted,13,0.90 [0.82-1.00],0.0438278533608972
"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",GOLM2,Protein GOLM2,Inverse variance weighted,14,1.16 [1.04-1.29],0.0090860411878263
