Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Cholelithiasis,WFDC2,WAP four-disulfide core domain protein 2,Inverse variance weighted,4,0.85 [0.75-0.97],0.0133887440366777
Chapter XI Diseases of the digestive system,Cholelithiasis,OGN,Mimecan,Inverse variance weighted,37,0.95 [0.92-0.99],0.0203986685554022
Chapter XI Diseases of the digestive system,Cholelithiasis,SLAMF8,SLAM family member 8,Inverse variance weighted,28,1.02 [1.00-1.04],0.0357395998016598
Chapter XI Diseases of the digestive system,Cholelithiasis,IL6,Interleukin-6,Inverse variance weighted,6,1.13 [1.05-1.21],0.0005319019512276
Chapter XI Diseases of the digestive system,Cholelithiasis,DNER,Delta and Notch-like epidermal growth factor-related receptor,Inverse variance weighted,28,0.95 [0.91-0.98],0.0058091803633584
Chapter XI Diseases of the digestive system,Cholelithiasis,ASGR2,Asialoglycoprotein receptor 2,Inverse variance weighted,24,1.09 [1.03-1.16],0.0048651456047082
Chapter XI Diseases of the digestive system,Cholelithiasis,ACVRL1,Serine/threonine-protein kinase receptor R3,Inverse variance weighted,16,0.94 [0.90-0.98],0.0033880562007876
Chapter XI Diseases of the digestive system,Cholelithiasis,HAO1,Hydroxyacid oxidase 1,Inverse variance weighted,6,1.36 [1.15-1.62],0.0003994145802155
Chapter XI Diseases of the digestive system,Cholelithiasis,ULBP2,UL16-binding protein 2,Inverse variance weighted,37,1.03 [1.01-1.06],0.006939567783182
Chapter XI Diseases of the digestive system,Cholelithiasis,ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,Wald ratio,1,1.88 [1.31-2.71],0.000629717518004
Chapter XI Diseases of the digestive system,Cholelithiasis,LGALS1,Galectin-1,Inverse variance weighted,7,0.94 [0.88-0.99],0.0317500510093878
Chapter XI Diseases of the digestive system,Cholelithiasis,CLEC6A,C-type lectin domain family 6 member A,Inverse variance weighted,13,1.18 [1.03-1.35],0.0180832919197711
Chapter XI Diseases of the digestive system,Cholelithiasis,CTSL,Cathepsin L1,Inverse variance weighted,29,1.06 [1.01-1.12],0.0229894345844043
Chapter XI Diseases of the digestive system,Cholelithiasis,DEFA1_DEFA1B,Neutrophil defensin 1,Inverse variance weighted,31,1.08 [1.02-1.14],0.0089847082173863
Chapter XI Diseases of the digestive system,Cholelithiasis,FCAMR,High affinity immunoglobulin alpha and immunoglobulin mu Fc receptor,Inverse variance weighted,45,1.06 [1.02-1.10],0.0014354360266456
Chapter XI Diseases of the digestive system,Cholelithiasis,PLTP,Phospholipid transfer protein,Inverse variance weighted,30,0.93 [0.88-0.99],0.0248958354404437
Chapter XI Diseases of the digestive system,Cholelithiasis,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Inverse variance weighted,5,1.39 [1.16-1.66],0.0003268578405465
Chapter XI Diseases of the digestive system,Cholelithiasis,NTRK3,NT-3 growth factor receptor,Inverse variance weighted,15,0.93 [0.87-0.99],0.0290118264295203
Chapter XI Diseases of the digestive system,Cholelithiasis,GGT1,Glutathione hydrolase 1 proenzyme,Inverse variance weighted,16,1.13 [1.05-1.22],0.0011463761761826
Chapter XI Diseases of the digestive system,Cholelithiasis,GRPEL1,"GrpE protein homolog 1, mitochondrial",Inverse variance weighted,3,1.31 [1.05-1.63],0.0166193556416203
Chapter XI Diseases of the digestive system,Cholelithiasis,DLL1,Delta-like protein 1,Inverse variance weighted,13,0.92 [0.86-0.99],0.0200912815901554
Chapter XI Diseases of the digestive system,Cholelithiasis,SULT2A1,Bile salt sulfotransferase,Inverse variance weighted,8,1.39 [1.28-1.51],8.76905708677862e-16
Chapter XI Diseases of the digestive system,Cholelithiasis,CFH,Complement factor H,Inverse variance weighted,25,1.08 [1.01-1.16],0.0195738551834965
Chapter XI Diseases of the digestive system,Cholelithiasis,FCRL1,Fc receptor-like protein 1,Inverse variance weighted,50,1.06 [1.01-1.11],0.0133704974762042
Chapter XI Diseases of the digestive system,Cholelithiasis,CRHBP,Corticotropin-releasing factor-binding protein,Inverse variance weighted,37,0.95 [0.92-0.99],0.0059486253038203
Chapter XI Diseases of the digestive system,Cholelithiasis,SPON2,Spondin-2,Inverse variance weighted,8,0.92 [0.87-0.98],0.0140202022858319
Chapter XI Diseases of the digestive system,Cholelithiasis,FLT4,Vascular endothelial growth factor receptor 3,Inverse variance weighted,74,1.04 [1.01-1.07],0.0140161682783331
Chapter XI Diseases of the digestive system,Cholelithiasis,CRTAM,Cytotoxic and regulatory T-cell molecule,Inverse variance weighted,28,0.96 [0.92-0.99],0.0266325355804694
Chapter XI Diseases of the digestive system,Cholelithiasis,CDHR2,Cadherin-related family member 2,Inverse variance weighted,16,1.15 [1.02-1.31],0.0232031023513013
