Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter I Certain infectious and parasitic diseases,Viral and other specified intestinal infections,GDF15,Growth/differentiation factor 15,Inverse variance weighted,14,1.26 [1.06-1.50],0.0102119936378228
Chapter I Certain infectious and parasitic diseases,Viral and other specified intestinal infections,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,31,1.29 [1.13-1.48],0.00019162058079
Chapter I Certain infectious and parasitic diseases,Viral and other specified intestinal infections,FAM3C,Protein FAM3C,Inverse variance weighted,5,1.47 [1.10-1.98],0.0103367512183943
Chapter I Certain infectious and parasitic diseases,Viral and other specified intestinal infections,GCNT1,"Beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase",Inverse variance weighted,22,1.08 [1.02-1.15],0.0138881503820136
Chapter I Certain infectious and parasitic diseases,Viral and other specified intestinal infections,REG1A,Lithostathine-1-alpha,Inverse variance weighted,26,1.12 [1.03-1.21],0.0061623314615339
Chapter I Certain infectious and parasitic diseases,Viral and other specified intestinal infections,TGOLN2,Trans-Golgi network integral membrane protein 2,Inverse variance weighted,38,0.94 [0.90-0.99],0.0173641704680097
Chapter I Certain infectious and parasitic diseases,Viral and other specified intestinal infections,ADM,Pro-adrenomedullin,Inverse variance weighted,4,1.20 [1.02-1.40],0.0276897046193819
Chapter I Certain infectious and parasitic diseases,Viral and other specified intestinal infections,PALM2,Paralemmin-2,Inverse variance weighted,9,0.78 [0.68-0.90],0.0008538068075143
Chapter I Certain infectious and parasitic diseases,Viral and other specified intestinal infections,FOLR1,Folate receptor alpha,Inverse variance weighted,10,0.78 [0.64-0.95],0.0114495650200533
Chapter I Certain infectious and parasitic diseases,Viral and other specified intestinal infections,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,Inverse variance weighted,18,1.28 [1.11-1.47],0.0007351810934629
Chapter I Certain infectious and parasitic diseases,Viral and other specified intestinal infections,DSC2,Desmocollin-2,Inverse variance weighted,16,0.90 [0.82-1.00],0.0393700546147941
Chapter I Certain infectious and parasitic diseases,Viral and other specified intestinal infections,THBD,Thrombomodulin,Inverse variance weighted,16,1.16 [1.06-1.28],0.001811357968429
Chapter I Certain infectious and parasitic diseases,Viral and other specified intestinal infections,CALCA,Calcitonin,Inverse variance weighted,17,1.27 [1.08-1.49],0.0032963102088044
Chapter I Certain infectious and parasitic diseases,Viral and other specified intestinal infections,PDCD1,Programmed cell death protein 1,Inverse variance weighted,24,0.87 [0.78-0.98],0.0211163130625134
Chapter I Certain infectious and parasitic diseases,Viral and other specified intestinal infections,LGALS9,Galectin-9,Inverse variance weighted,39,0.92 [0.87-0.99],0.0190324432121295
Chapter I Certain infectious and parasitic diseases,Viral and other specified intestinal infections,LGALS4,Galectin-4,Inverse variance weighted,19,0.89 [0.82-0.97],0.0111446557064125
Chapter I Certain infectious and parasitic diseases,Viral and other specified intestinal infections,CD5,T-cell surface glycoprotein CD5,Inverse variance weighted,13,1.31 [1.10-1.56],0.0026568168821523
