Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Other obstructive and reflux uropathy,COLEC12,Collectin-12,Inverse variance weighted,13,0.83 [0.69-0.99],0.0419604583712481
Chapter XIV Diseases of the genitourinary system,Other obstructive and reflux uropathy,IL2RA,Interleukin-2 receptor subunit alpha,Inverse variance weighted,29,0.91 [0.83-1.00],0.039260649917933
Chapter XIV Diseases of the genitourinary system,Other obstructive and reflux uropathy,IL12A_IL12B,Interleukin-12,Inverse variance weighted,57,0.92 [0.85-1.00],0.0439353450728324
Chapter XIV Diseases of the genitourinary system,Other obstructive and reflux uropathy,MIA,Melanoma-derived growth regulatory protein,Inverse variance weighted,41,1.08 [1.01-1.15],0.025503208490457
Chapter XIV Diseases of the genitourinary system,Other obstructive and reflux uropathy,LY6D,Lymphocyte antigen 6D,Inverse variance weighted,31,1.09 [1.00-1.20],0.0459445170801772
Chapter XIV Diseases of the genitourinary system,Other obstructive and reflux uropathy,PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,Inverse variance weighted,17,1.18 [1.02-1.38],0.0291851345449259
Chapter XIV Diseases of the genitourinary system,Other obstructive and reflux uropathy,GM2A,Ganglioside GM2 activator,Inverse variance weighted,26,1.09 [1.01-1.17],0.0188695664165747
Chapter XIV Diseases of the genitourinary system,Other obstructive and reflux uropathy,EFNA4,Ephrin-A4,Inverse variance weighted,5,0.63 [0.44-0.90],0.0116773100247248
Chapter XIV Diseases of the genitourinary system,Other obstructive and reflux uropathy,CST6,Cystatin-M,Inverse variance weighted,32,1.15 [1.01-1.32],0.0395884860718239
Chapter XIV Diseases of the genitourinary system,Other obstructive and reflux uropathy,CCN3,CCN family member 3,Inverse variance weighted,20,0.84 [0.74-0.96],0.0127492793697179
