Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,IGLC2,Immunoglobulin lambda constant 2,Inverse variance weighted,14,1.06 [1.00-1.13],0.0444562763261725
Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,HNMT,Histamine N-methyltransferase,Inverse variance weighted,32,1.04 [1.01-1.07],0.0018721474892005
Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,LY96,Lymphocyte antigen 96,Inverse variance weighted,19,0.90 [0.83-0.97],0.0090558078834701
Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,PVR,Poliovirus receptor,Inverse variance weighted,32,1.03 [1.00-1.05],0.0183744348724736
Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,SCARA5,Scavenger receptor class A member 5,Inverse variance weighted,15,0.95 [0.91-1.00],0.0386662679830586
Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,TREML2,Trem-like transcript 2 protein,Inverse variance weighted,19,1.05 [1.00-1.09],0.0382200657158329
Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,ENPP5,Ectonucleotide pyrophosphatase/phosphodiesterase family member 5,Inverse variance weighted,55,0.98 [0.96-1.00],0.0432564088690341
Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,CCN3,CCN family member 3,Inverse variance weighted,20,0.95 [0.90-1.00],0.0356119345802124
Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,IL15RA,Interleukin-15 receptor subunit alpha,Inverse variance weighted,17,0.95 [0.91-1.00],0.0348160599509105
Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,PILRB,Paired immunoglobulin-like type 2 receptor beta,Inverse variance weighted,76,0.97 [0.96-0.99],0.0001459945669743
Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,UMOD,Uromodulin,Inverse variance weighted,62,0.98 [0.96-1.00],0.02062155812182
Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,CALB1,Calbindin,Inverse variance weighted,11,0.89 [0.81-0.97],0.0100432627413797
Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,NT5C1A,Cytosolic 5'-nucleotidase 1A,Inverse variance weighted,4,0.83 [0.68-1.00],0.046340717439198
Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,PILRA,Paired immunoglobulin-like type 2 receptor alpha,Inverse variance weighted,61,0.97 [0.95-0.99],0.0006818336331417
Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,IGFBP2,Insulin-like growth factor-binding protein 2,Inverse variance weighted,13,0.88 [0.78-0.99],0.0306724472991977
Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,NPC2,NPC intracellular cholesterol transporter 2,Inverse variance weighted,15,0.93 [0.88-0.99],0.0232163153942721
Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,PON1,Serum paraoxonase/arylesterase 1,Inverse variance weighted,63,0.98 [0.96-1.00],0.0286420285457582
Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,IGFBP7,Insulin-like growth factor-binding protein 7,Inverse variance weighted,23,0.95 [0.91-0.99],0.0126850111156478
Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,HYAL1,Hyaluronidase-1,Inverse variance weighted,23,1.04 [1.00-1.08],0.0438662597388114
Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,KIT,Mast/stem cell growth factor receptor Kit,Inverse variance weighted,50,1.06 [1.00-1.11],0.0318897392779182
Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,HPGDS,Hematopoietic prostaglandin D synthase,Inverse variance weighted,27,0.96 [0.94-0.98],0.0003179400500827
Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,IL19,Interleukin-19,Inverse variance weighted,21,0.94 [0.91-0.97],0.0004974648922189
Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,FCAMR,High affinity immunoglobulin alpha and immunoglobulin mu Fc receptor,Inverse variance weighted,45,0.96 [0.93-1.00],0.0405467201300099
Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,ITGA11,Integrin alpha-11,Inverse variance weighted,16,1.06 [1.00-1.13],0.0460842091841302
Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,CD274,Programmed cell death 1 ligand 1,Inverse variance weighted,25,0.95 [0.91-0.99],0.0179971758512147
