Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter X Diseases of the respiratory system,Early onset COPD,HIP1R,Huntingtin-interacting protein 1-related protein,Inverse variance weighted,2,0.76 [0.57-0.99],0.045896308365496
Chapter X Diseases of the respiratory system,Early onset COPD,TPP1,Tripeptidyl-peptidase 1,Inverse variance weighted,18,0.88 [0.77-0.99],0.0363731927976797
Chapter X Diseases of the respiratory system,Early onset COPD,MMP8,Neutrophil collagenase,Inverse variance weighted,25,1.11 [1.04-1.18],0.0014678748602515
Chapter X Diseases of the respiratory system,Early onset COPD,RNASE1,Ribonuclease pancreatic,Inverse variance weighted,6,1.28 [1.11-1.48],0.000794308529902
Chapter X Diseases of the respiratory system,Early onset COPD,SUSD2,Sushi domain-containing protein 2,Inverse variance weighted,29,0.95 [0.90-0.99],0.0300727601943344
Chapter X Diseases of the respiratory system,Early onset COPD,CD302,CD302 antigen,Inverse variance weighted,17,0.87 [0.78-0.97],0.011366785230461
Chapter X Diseases of the respiratory system,Early onset COPD,DSC2,Desmocollin-2,Inverse variance weighted,16,0.87 [0.77-0.99],0.029754783731707
Chapter X Diseases of the respiratory system,Early onset COPD,SEPTIN8,Septin-8,Inverse variance weighted,6,0.79 [0.65-0.95],0.0140159513108809
Chapter X Diseases of the respiratory system,Early onset COPD,LGALS9,Galectin-9,Inverse variance weighted,39,1.09 [1.02-1.17],0.0094076560870541
Chapter X Diseases of the respiratory system,Early onset COPD,EDN1,Endothelin-1,Inverse variance weighted,3,0.85 [0.73-0.98],0.0303224510576528
Chapter X Diseases of the respiratory system,Early onset COPD,CTHRC1,Collagen triple helix repeat-containing protein 1,Inverse variance weighted,10,1.57 [1.22-2.04],0.000593015156678
Chapter X Diseases of the respiratory system,Early onset COPD,CA14,Carbonic anhydrase 14,Inverse variance weighted,21,1.20 [1.03-1.39],0.0183199689849922
Chapter X Diseases of the respiratory system,Early onset COPD,LAMP3,Lysosome-associated membrane glycoprotein 3,Inverse variance weighted,22,0.85 [0.76-0.95],0.0040067977188861
Chapter X Diseases of the respiratory system,Early onset COPD,REG4,Regenerating islet-derived protein 4,Inverse variance weighted,19,0.84 [0.72-0.98],0.0282386007693857
Chapter X Diseases of the respiratory system,Early onset COPD,FGL1,Fibrinogen-like protein 1,Inverse variance weighted,38,0.91 [0.86-0.97],0.0024547561100675
Chapter X Diseases of the respiratory system,Early onset COPD,FAM20A,Pseudokinase FAM20A,Inverse variance weighted,21,0.87 [0.80-0.94],0.0003510613413182
Chapter X Diseases of the respiratory system,Early onset COPD,TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,Inverse variance weighted,23,1.11 [1.01-1.22],0.0275274842891559
Chapter X Diseases of the respiratory system,Early onset COPD,ULBP2,UL16-binding protein 2,Inverse variance weighted,37,1.05 [1.01-1.10],0.02559989984451
Chapter X Diseases of the respiratory system,Early onset COPD,RBP5,Retinol-binding protein 5,Inverse variance weighted,5,0.71 [0.53-0.93],0.0148346813771322
Chapter X Diseases of the respiratory system,Early onset COPD,BST2,Bone marrow stromal antigen 2,Inverse variance weighted,27,1.14 [1.03-1.27],0.0140903253281862
Chapter X Diseases of the respiratory system,Early onset COPD,CLEC6A,C-type lectin domain family 6 member A,Inverse variance weighted,13,1.21 [1.01-1.46],0.041769308955887
Chapter X Diseases of the respiratory system,Early onset COPD,PILRA,Paired immunoglobulin-like type 2 receptor alpha,Inverse variance weighted,61,0.95 [0.90-0.99],0.0115876151219239
Chapter X Diseases of the respiratory system,Early onset COPD,CD83,CD83 antigen,Inverse variance weighted,19,0.80 [0.71-0.90],0.0002956918034319
