Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,PLA2G2A,"Phospholipase A2, membrane associated",Inverse variance weighted,23,0.97 [0.95-1.00],0.0264544901746813
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,ADGRG2,Adhesion G-protein coupled receptor G2,Inverse variance weighted,8,1.12 [1.00-1.26],0.0484260891278863
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,CYTL1,Cytokine-like protein 1,Inverse variance weighted,10,1.03 [1.01-1.06],0.0085608614142994
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,VSIG4,V-set and immunoglobulin domain-containing protein 4,Inverse variance weighted,12,0.88 [0.79-0.97],0.007465864140247
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,TFF3,Trefoil factor 3,Inverse variance weighted,10,1.08 [1.00-1.17],0.0494646867464529
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,NECTIN2,Nectin-2,Inverse variance weighted,8,1.08 [1.01-1.16],0.0333759975214857
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,MYL3,Myosin light chain 3,Inverse variance weighted,13,1.10 [1.01-1.21],0.0364814219625149
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,DLK1,Protein delta homolog 1,Inverse variance weighted,33,0.96 [0.92-0.99],0.0077427226777246
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,TNFRSF14,Tumor necrosis factor receptor superfamily member 14,Inverse variance weighted,2,1.18 [1.03-1.35],0.0189337226721222
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,AMBP,Protein AMBP,Inverse variance weighted,5,1.19 [1.01-1.40],0.0404972811005485
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,ASGR1,Asialoglycoprotein receptor 1,Inverse variance weighted,8,0.83 [0.76-0.91],0.0001363459590573
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,CD302,CD302 antigen,Inverse variance weighted,17,0.93 [0.87-0.99],0.021598357060792
