Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,B2M,Beta-2-microglobulin,Inverse variance weighted,7,1.23 [1.01-1.51],0.0436579765966083
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,PLA2G15,Phospholipase A2 group XV,Inverse variance weighted,32,1.05 [1.00-1.09],0.0431303664038801
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,TNFRSF6B,Tumor necrosis factor receptor superfamily member 6B,Inverse variance weighted,26,0.88 [0.83-0.93],1.73533962520314e-06
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,IL1R1,Interleukin-1 receptor type 1,Inverse variance weighted,22,1.08 [1.03-1.14],0.0007673626942831
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,THBS2,Thrombospondin-2,Inverse variance weighted,33,0.96 [0.93-0.99],0.0065291500968897
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,IL22,Interleukin-22,Inverse variance weighted,5,1.28 [1.10-1.49],0.0016435277625961
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,IL6,Interleukin-6,Inverse variance weighted,6,1.12 [1.03-1.22],0.0063100902632159
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,FGF23,Fibroblast growth factor 23,Inverse variance weighted,17,0.92 [0.86-0.99],0.021876684985277
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,CHRDL1,Chordin-like protein 1,Inverse variance weighted,3,1.24 [1.02-1.50],0.030381977766626
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,CRIM1,Cysteine-rich motor neuron 1 protein,Inverse variance weighted,14,0.92 [0.85-0.99],0.0182917741838662
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,NOTCH3,Neurogenic locus notch homolog protein 3,Inverse variance weighted,19,0.93 [0.87-0.99],0.0311407851685007
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,VCAM1,Vascular cell adhesion protein 1,Inverse variance weighted,11,1.13 [1.02-1.25],0.0173520513805468
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,IL19,Interleukin-19,Inverse variance weighted,21,1.05 [1.01-1.09],0.0105656392460507
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Inverse variance weighted,5,1.32 [1.06-1.64],0.0125108774837465
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,NTproBNP,N-terminal prohormone of brain natriuretic peptide,Inverse variance weighted,20,1.07 [1.01-1.13],0.0178295045635201
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,OSCAR,Osteoclast-associated immunoglobulin-like receptor,Inverse variance weighted,31,1.02 [1.00-1.04],0.0349103491265343
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,CXCL13,C-X-C motif chemokine 13,Inverse variance weighted,2,0.75 [0.61-0.92],0.0064832743202575
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,COLEC12,Collectin-12,Inverse variance weighted,13,1.09 [1.02-1.17],0.0152016746573569
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,NBL1,Neuroblastoma suppressor of tumorigenicity 1,Inverse variance weighted,5,1.13 [1.00-1.27],0.0493842206399416
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,IL18R1,Interleukin-18 receptor 1,Inverse variance weighted,66,1.04 [1.02-1.07],1.27035970313982e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,WFDC12,WAP four-disulfide core domain protein 12,Inverse variance weighted,59,1.04 [1.00-1.07],0.0293014861199362
