Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,Inverse variance weighted,18,0.80 [0.66-0.97],0.0256863781094793
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),ICAM1,Intercellular adhesion molecule 1,Inverse variance weighted,24,1.14 [1.06-1.22],0.0006981132680843
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),PSAP,Prosaposin,Inverse variance weighted,13,0.83 [0.73-0.94],0.0041363924432479
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),EFNA1,Ephrin-A1,Inverse variance weighted,15,1.20 [1.03-1.40],0.0196175668942603
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CXCL17,C-X-C motif chemokine 17,Inverse variance weighted,8,0.68 [0.51-0.89],0.0060525251462988
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),SPON2,Spondin-2,Inverse variance weighted,8,1.17 [1.01-1.36],0.0423702697125187
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),ADGRB3,Adhesion G protein-coupled receptor B3,Inverse variance weighted,75,1.05 [1.01-1.09],0.0227175528947881
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),DLL1,Delta-like protein 1,Inverse variance weighted,13,1.33 [1.11-1.59],0.0022272395227055
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),TREM2,Triggering receptor expressed on myeloid cells 2,Inverse variance weighted,39,1.09 [1.02-1.17],0.0128230632533272
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",Inverse variance weighted,4,0.78 [0.61-0.99],0.0442046919522456
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),KLK4,Kallikrein-4,Inverse variance weighted,20,1.11 [1.01-1.21],0.0225932155533187
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),IL10RB,Interleukin-10 receptor subunit beta,Inverse variance weighted,31,1.09 [1.03-1.16],0.0040263613718889
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,31,1.27 [1.02-1.57],0.0323083012690449
