Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter V Mental and behavioural disorders,Any mental disorder,CD302,CD302 antigen,Inverse variance weighted,17,0.96 [0.92-1.00],0.0277056839402429
Chapter V Mental and behavioural disorders,Any mental disorder,COL4A1,Collagen alpha-1(IV) chain,Inverse variance weighted,31,0.97 [0.95-0.99],0.0109402986678267
Chapter V Mental and behavioural disorders,Any mental disorder,NPC2,NPC intracellular cholesterol transporter 2,Inverse variance weighted,15,0.95 [0.92-0.99],0.0117664208248414
Chapter V Mental and behavioural disorders,Any mental disorder,CD40,Tumor necrosis factor receptor superfamily member 5,Inverse variance weighted,11,0.95 [0.92-0.98],0.00105629887542
Chapter V Mental and behavioural disorders,Any mental disorder,CNDP1,Beta-Ala-His dipeptidase,Inverse variance weighted,48,1.02 [1.00-1.04],0.0235532360126999
Chapter V Mental and behavioural disorders,Any mental disorder,VEGFA,Vascular endothelial growth factor A,Inverse variance weighted,45,1.02 [1.00-1.04],0.0226802290861397
Chapter V Mental and behavioural disorders,Any mental disorder,HIP1R,Huntingtin-interacting protein 1-related protein,Inverse variance weighted,2,0.89 [0.81-0.97],0.0076617721107911
Chapter V Mental and behavioural disorders,Any mental disorder,NUCB2,Nucleobindin-2,Inverse variance weighted,28,1.04 [1.01-1.06],0.00491855002054
Chapter V Mental and behavioural disorders,Any mental disorder,IL2RA,Interleukin-2 receptor subunit alpha,Inverse variance weighted,29,0.98 [0.96-1.00],0.0286685683622043
Chapter V Mental and behavioural disorders,Any mental disorder,KITLG,Kit ligand,Inverse variance weighted,31,1.04 [1.00-1.08],0.0453655253468526
Chapter V Mental and behavioural disorders,Any mental disorder,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,13,0.98 [0.96-0.99],0.0014327114724248
Chapter V Mental and behavioural disorders,Any mental disorder,GFRA1,GDNF family receptor alpha-1,Inverse variance weighted,10,1.04 [1.01-1.08],0.0228340750601954
Chapter V Mental and behavioural disorders,Any mental disorder,GGT1,Glutathione hydrolase 1 proenzyme,Inverse variance weighted,16,1.04 [1.01-1.08],0.0237588633907397
Chapter V Mental and behavioural disorders,Any mental disorder,CLEC6A,C-type lectin domain family 6 member A,Inverse variance weighted,13,1.06 [1.01-1.12],0.0191385016862852
Chapter V Mental and behavioural disorders,Any mental disorder,MDK,Midkine,Inverse variance weighted,19,1.07 [1.01-1.13],0.0188125041978099
Chapter V Mental and behavioural disorders,Any mental disorder,FCN1,Ficolin-1,Inverse variance weighted,50,1.03 [1.00-1.05],0.0354234702606006
Chapter V Mental and behavioural disorders,Any mental disorder,ICAM5,Intercellular adhesion molecule 5,Inverse variance weighted,49,1.03 [1.01-1.04],0.0043860895835425
Chapter V Mental and behavioural disorders,Any mental disorder,TCTN3,Tectonic-3,Inverse variance weighted,53,1.03 [1.01-1.05],0.0024695247378087
Chapter V Mental and behavioural disorders,Any mental disorder,C7,Complement component C7,Inverse variance weighted,60,1.02 [1.00-1.03],0.0323751577288914
Chapter V Mental and behavioural disorders,Any mental disorder,OMD,Osteomodulin,Inverse variance weighted,15,0.95 [0.91-1.00],0.0435322232049358
Chapter V Mental and behavioural disorders,Any mental disorder,TFF1,Trefoil factor 1,Inverse variance weighted,14,0.97 [0.94-1.00],0.0472775722109158
Chapter V Mental and behavioural disorders,Any mental disorder,PTGDS,Prostaglandin-H2 D-isomerase,Inverse variance weighted,9,0.91 [0.83-1.00],0.0454039003316686
Chapter V Mental and behavioural disorders,Any mental disorder,NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,Inverse variance weighted,41,1.03 [1.01-1.06],0.0186184367739502
Chapter V Mental and behavioural disorders,Any mental disorder,PILRB,Paired immunoglobulin-like type 2 receptor beta,Inverse variance weighted,76,0.99 [0.98-0.99],0.0017307741734354
Chapter V Mental and behavioural disorders,Any mental disorder,EFNA4,Ephrin-A4,Inverse variance weighted,5,0.88 [0.77-1.00],0.048188725934221
Chapter V Mental and behavioural disorders,Any mental disorder,BRK1,Protein BRICK1,Inverse variance weighted,10,1.31 [1.01-1.71],0.0434970021062219
Chapter V Mental and behavioural disorders,Any mental disorder,REG3A,Regenerating islet-derived protein 3-alpha,Inverse variance weighted,30,0.97 [0.94-0.99],0.0102874393027257
Chapter V Mental and behavioural disorders,Any mental disorder,HPGDS,Hematopoietic prostaglandin D synthase,Inverse variance weighted,27,0.98 [0.96-1.00],0.0219124380338653
Chapter V Mental and behavioural disorders,Any mental disorder,TIMP4,Metalloproteinase inhibitor 4,Inverse variance weighted,24,0.94 [0.91-0.97],9.10227142763135e-06
Chapter V Mental and behavioural disorders,Any mental disorder,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Inverse variance weighted,5,0.86 [0.76-0.97],0.013878099074229
Chapter V Mental and behavioural disorders,Any mental disorder,TGFA,Protransforming growth factor alpha,Inverse variance weighted,11,1.08 [1.02-1.14],0.0090552721018871
Chapter V Mental and behavioural disorders,Any mental disorder,HYAL1,Hyaluronidase-1,Inverse variance weighted,23,1.04 [1.01-1.08],0.0153603237984497
Chapter V Mental and behavioural disorders,Any mental disorder,SERPINA3,Alpha-1-antichymotrypsin,Inverse variance weighted,13,0.96 [0.93-0.98],0.0014322315956451
Chapter V Mental and behavioural disorders,Any mental disorder,CST3,Cystatin-C,Inverse variance weighted,13,1.03 [1.00-1.07],0.0470545251341487
Chapter V Mental and behavioural disorders,Any mental disorder,RSPO3,R-spondin-3,Inverse variance weighted,11,0.93 [0.89-0.98],0.0036876371615247
