Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sicca syndrome [Sjgren],EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,Inverse variance weighted,9,0.70 [0.54-0.91],0.0073955553237432
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sicca syndrome [Sjgren],CD70,CD70 antigen,Inverse variance weighted,39,1.13 [1.04-1.23],0.0031622478451544
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sicca syndrome [Sjgren],COL18A1,Collagen alpha-1(XVIII) chain,Inverse variance weighted,17,1.31 [1.07-1.60],0.0083430395432013
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sicca syndrome [Sjgren],CD74,HLA class II histocompatibility antigen gamma chain,Inverse variance weighted,8,1.81 [1.32-2.48],0.0002222810179375
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sicca syndrome [Sjgren],EFNA1,Ephrin-A1,Inverse variance weighted,15,0.85 [0.73-0.99],0.037977476680812
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sicca syndrome [Sjgren],FGL1,Fibrinogen-like protein 1,Inverse variance weighted,38,0.89 [0.81-0.98],0.0210155017232558
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sicca syndrome [Sjgren],IMMT,MICOS complex subunit MIC60,Inverse variance weighted,2,0.54 [0.29-0.99],0.0464580654715961
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sicca syndrome [Sjgren],CLEC6A,C-type lectin domain family 6 member A,Inverse variance weighted,13,1.36 [1.04-1.80],0.0274718344122529
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sicca syndrome [Sjgren],BST2,Bone marrow stromal antigen 2,Inverse variance weighted,27,1.25 [1.02-1.52],0.0290849870553719
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sicca syndrome [Sjgren],IFNL1,Interferon lambda-1,Inverse variance weighted,9,1.48 [1.05-2.09],0.0264629653016779
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sicca syndrome [Sjgren],FOLR1,Folate receptor alpha,Inverse variance weighted,10,1.33 [1.00-1.77],0.0491082117434097
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sicca syndrome [Sjgren],AXL,Tyrosine-protein kinase receptor UFO,Inverse variance weighted,23,0.82 [0.71-0.96],0.0106712077636616
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sicca syndrome [Sjgren],SEMA3F,Semaphorin-3F,Inverse variance weighted,46,1.27 [1.07-1.50],0.0051811564240672
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sicca syndrome [Sjgren],SIGLEC1,Sialoadhesin,Inverse variance weighted,31,1.17 [1.02-1.34],0.0208517497783021
