Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,10,1.24 [1.01-1.52],0.0375165750682597
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,FCAR,Immunoglobulin alpha Fc receptor,Inverse variance weighted,36,0.92 [0.85-0.99],0.0370900050738032
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,LGALS9,Galectin-9,Inverse variance weighted,39,0.91 [0.82-1.00],0.0463662073862245
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,IFNG,Interferon gamma,Inverse variance weighted,6,2.07 [1.12-3.83],0.0205096288407127
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,PILRB,Paired immunoglobulin-like type 2 receptor beta,Inverse variance weighted,76,1.04 [1.00-1.08],0.0334923253654428
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,CSF1,Macrophage colony-stimulating factor 1,Inverse variance weighted,12,1.29 [1.03-1.62],0.028719064084156
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,Inverse variance weighted,18,0.88 [0.78-0.99],0.0369742282729716
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,CD72,B-cell differentiation antigen CD72,Inverse variance weighted,13,1.27 [1.01-1.60],0.0405424952729269
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,PSAP,Prosaposin,Inverse variance weighted,13,1.25 [1.02-1.53],0.0342425229296986
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,CD74,HLA class II histocompatibility antigen gamma chain,Inverse variance weighted,8,1.36 [1.06-1.75],0.0144422179320801
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,FCER2,Low affinity immunoglobulin epsilon Fc receptor,Inverse variance weighted,39,1.16 [1.01-1.34],0.0383121330311445
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,TIGIT,T-cell immunoreceptor with Ig and ITIM domains,Wald ratio,1,0.57 [0.33-0.99],0.0449224878488725
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,CD274,Programmed cell death 1 ligand 1,Inverse variance weighted,25,0.85 [0.77-0.95],0.0034493688447495
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,CD28,T-cell-specific surface glycoprotein CD28,Inverse variance weighted,16,1.26 [1.02-1.56],0.033487462885726
