Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Oesophageal varices,CEACAM1,Carcinoembryonic antigen-related cell adhesion molecule 1,Inverse variance weighted,24,0.70 [0.55-0.89],0.0039769134666357
Chapter IX Diseases of the circulatory system,Oesophageal varices,PALM2,Paralemmin-2,Inverse variance weighted,9,0.67 [0.46-0.99],0.0416491307472456
Chapter IX Diseases of the circulatory system,Oesophageal varices,MCAM,Cell surface glycoprotein MUC18,Inverse variance weighted,13,1.42 [1.04-1.94],0.0290462928056969
Chapter IX Diseases of the circulatory system,Oesophageal varices,TNFRSF11B,Tumor necrosis factor receptor superfamily member 11B,Inverse variance weighted,30,0.76 [0.57-1.00],0.0484599987887185
Chapter IX Diseases of the circulatory system,Oesophageal varices,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,Inverse variance weighted,27,1.29 [1.03-1.63],0.0290428211328147
Chapter IX Diseases of the circulatory system,Oesophageal varices,NME3,Nucleoside diphosphate kinase 3,Inverse variance weighted,22,0.74 [0.59-0.93],0.0108564125601655
Chapter IX Diseases of the circulatory system,Oesophageal varices,MEGF9,Multiple epidermal growth factor-like domains protein 9,Inverse variance weighted,22,1.49 [1.18-1.88],0.0007243221654434
Chapter IX Diseases of the circulatory system,Oesophageal varices,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,Inverse variance weighted,4,0.45 [0.21-0.99],0.0461140643149426
Chapter IX Diseases of the circulatory system,Oesophageal varices,NOS3,"Nitric oxide synthase, endothelial",Inverse variance weighted,5,0.42 [0.19-0.93],0.0316197685993024
Chapter IX Diseases of the circulatory system,Oesophageal varices,PRUNE2,Protein prune homolog 2,Wald ratio,1,8.93 [1.05-75.87],0.0448339443286858
Chapter IX Diseases of the circulatory system,Oesophageal varices,NFASC,Neurofascin,Inverse variance weighted,19,1.27 [1.03-1.58],0.0264142286627511
Chapter IX Diseases of the circulatory system,Oesophageal varices,FUOM,Fucose mutarotase,Inverse variance weighted,6,2.29 [1.16-4.54],0.0176372269620718
Chapter IX Diseases of the circulatory system,Oesophageal varices,IGFBP7,Insulin-like growth factor-binding protein 7,Inverse variance weighted,23,1.26 [1.01-1.56],0.0421757734700152
Chapter IX Diseases of the circulatory system,Oesophageal varices,SLAMF6,SLAM family member 6,Inverse variance weighted,5,0.64 [0.42-0.96],0.0305913143779886
Chapter IX Diseases of the circulatory system,Oesophageal varices,GPD1,Glycerol-3-phosphate dehydrogenase,Wald ratio,1,0.30 [0.12-0.76],0.0117647776836807
Chapter IX Diseases of the circulatory system,Oesophageal varices,IDUA,Alpha-L-iduronidase,Inverse variance weighted,55,0.86 [0.77-0.97],0.0128543637287117
Chapter IX Diseases of the circulatory system,Oesophageal varices,PEAR1,Platelet endothelial aggregation receptor 1,Inverse variance weighted,14,1.33 [1.00-1.76],0.0475471946216786
Chapter IX Diseases of the circulatory system,Oesophageal varices,ADH1B,All-trans-retinol dehydrogenase,Inverse variance weighted,4,0.74 [0.54-1.00],0.0486527048870903
Chapter IX Diseases of the circulatory system,Oesophageal varices,LYVE1,Lymphatic vessel endothelial hyaluronic acid receptor 1,Inverse variance weighted,23,1.37 [1.01-1.85],0.0454478897363281
Chapter IX Diseases of the circulatory system,Oesophageal varices,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Inverse variance weighted,5,4.25 [1.04-17.46],0.0444539982608676
Chapter IX Diseases of the circulatory system,Oesophageal varices,KRT18,"Keratin, type I cytoskeletal 18",Inverse variance weighted,8,1.84 [1.10-3.06],0.0200761928943005
Chapter IX Diseases of the circulatory system,Oesophageal varices,TNFRSF8,Tumor necrosis factor receptor superfamily member 8,Inverse variance weighted,13,1.49 [1.06-2.09],0.0220418942662208
Chapter IX Diseases of the circulatory system,Oesophageal varices,SEMA3F,Semaphorin-3F,Inverse variance weighted,46,0.77 [0.59-0.99],0.0446819332668664
Chapter IX Diseases of the circulatory system,Oesophageal varices,PGF,Placenta growth factor,Inverse variance weighted,8,1.99 [1.05-3.76],0.0342303546671998
Chapter IX Diseases of the circulatory system,Oesophageal varices,CLEC6A,C-type lectin domain family 6 member A,Inverse variance weighted,13,1.69 [1.10-2.60],0.0174356880025182
Chapter IX Diseases of the circulatory system,Oesophageal varices,PTPRC,Receptor-type tyrosine-protein phosphatase C,Inverse variance weighted,15,2.14 [1.36-3.38],0.0010258584392289
Chapter IX Diseases of the circulatory system,Oesophageal varices,IMMT,MICOS complex subunit MIC60,Inverse variance weighted,2,0.46 [0.24-0.92],0.0273723423769018
Chapter IX Diseases of the circulatory system,Oesophageal varices,CD72,B-cell differentiation antigen CD72,Inverse variance weighted,13,0.53 [0.30-0.96],0.0360401179379337
