Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,AV-block,WNT9A,Protein Wnt-9a,Inverse variance weighted,7,1.45 [1.09-1.93],0.0113240461369316
Chapter IX Diseases of the circulatory system,AV-block,FABP4,"Fatty acid-binding protein, adipocyte",Inverse variance weighted,2,0.59 [0.42-0.83],0.0022651055120549
Chapter IX Diseases of the circulatory system,AV-block,FABP1,"Fatty acid-binding protein, liver",Inverse variance weighted,6,0.80 [0.66-0.98],0.030276459003191
Chapter IX Diseases of the circulatory system,AV-block,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,Inverse variance weighted,29,1.11 [1.03-1.20],0.0057433809196565
Chapter IX Diseases of the circulatory system,AV-block,REG4,Regenerating islet-derived protein 4,Inverse variance weighted,19,1.23 [1.04-1.46],0.0144459842723879
Chapter IX Diseases of the circulatory system,AV-block,ACVRL1,Serine/threonine-protein kinase receptor R3,Inverse variance weighted,16,0.84 [0.77-0.92],8.74963809836115e-05
Chapter IX Diseases of the circulatory system,AV-block,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,10,1.25 [1.05-1.50],0.0135318887930115
Chapter IX Diseases of the circulatory system,AV-block,EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,Inverse variance weighted,9,0.83 [0.70-0.98],0.0258484606390454
Chapter IX Diseases of the circulatory system,AV-block,GFRA1,GDNF family receptor alpha-1,Inverse variance weighted,10,1.15 [1.01-1.31],0.0393793503599609
Chapter IX Diseases of the circulatory system,AV-block,ADM,Pro-adrenomedullin,Inverse variance weighted,4,1.21 [1.00-1.46],0.0499614899272545
