Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Other other unspecified disorders of the circulatory system,SCLY,Selenocysteine lyase,Inverse variance weighted,7,0.65 [0.44-0.96],0.0302212706271447
Chapter IX Diseases of the circulatory system,Other other unspecified disorders of the circulatory system,DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",Inverse variance weighted,34,1.33 [1.06-1.67],0.0129605058265241
Chapter IX Diseases of the circulatory system,Other other unspecified disorders of the circulatory system,IL18,Interleukin-18,Inverse variance weighted,42,1.19 [1.00-1.40],0.0470604759770312
Chapter IX Diseases of the circulatory system,Other other unspecified disorders of the circulatory system,AGRN,Agrin,Inverse variance weighted,31,0.76 [0.61-0.95],0.0176089187837786
Chapter IX Diseases of the circulatory system,Other other unspecified disorders of the circulatory system,FSTL1,Follistatin-related protein 1,Inverse variance weighted,15,1.67 [1.14-2.46],0.0088164794480669
Chapter IX Diseases of the circulatory system,Other other unspecified disorders of the circulatory system,GSR,"Glutathione reductase, mitochondrial",Wald ratio,1,0.69 [0.52-0.93],0.0154136212531776
Chapter IX Diseases of the circulatory system,Other other unspecified disorders of the circulatory system,TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Inverse variance weighted,17,1.33 [1.06-1.67],0.0149932823038003
Chapter IX Diseases of the circulatory system,Other other unspecified disorders of the circulatory system,CD80,T-lymphocyte activation antigen CD80,Inverse variance weighted,26,1.21 [1.02-1.44],0.0288616363975158
Chapter IX Diseases of the circulatory system,Other other unspecified disorders of the circulatory system,ADGRB3,Adhesion G protein-coupled receptor B3,Inverse variance weighted,75,1.15 [1.05-1.25],0.0023493243682057
Chapter IX Diseases of the circulatory system,Other other unspecified disorders of the circulatory system,LILRA2,Leukocyte immunoglobulin-like receptor subfamily A member 2,Inverse variance weighted,24,0.84 [0.72-0.98],0.022798312779843
Chapter IX Diseases of the circulatory system,Other other unspecified disorders of the circulatory system,CD48,CD48 antigen,Inverse variance weighted,32,0.87 [0.75-0.99],0.0417644478251789
Chapter IX Diseases of the circulatory system,Other other unspecified disorders of the circulatory system,GPD1,Glycerol-3-phosphate dehydrogenase,Wald ratio,1,0.26 [0.10-0.70],0.0071252287160719
Chapter IX Diseases of the circulatory system,Other other unspecified disorders of the circulatory system,FLRT2,Leucine-rich repeat transmembrane protein FLRT2,Inverse variance weighted,36,0.86 [0.75-0.99],0.0337160224342319
Chapter IX Diseases of the circulatory system,Other other unspecified disorders of the circulatory system,CD300LF,CMRF35-like molecule 1,Inverse variance weighted,35,0.87 [0.77-0.98],0.0242816984977632
Chapter IX Diseases of the circulatory system,Other other unspecified disorders of the circulatory system,HYAL1,Hyaluronidase-1,Inverse variance weighted,23,1.29 [1.05-1.58],0.0135336670635471
Chapter IX Diseases of the circulatory system,Other other unspecified disorders of the circulatory system,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,Inverse variance weighted,42,1.14 [1.02-1.28],0.0201265424143913
Chapter IX Diseases of the circulatory system,Other other unspecified disorders of the circulatory system,CD274,Programmed cell death 1 ligand 1,Inverse variance weighted,25,1.42 [1.15-1.76],0.0012734297322049
Chapter IX Diseases of the circulatory system,Other other unspecified disorders of the circulatory system,VNN2,Vascular non-inflammatory molecule 2,Inverse variance weighted,40,0.89 [0.79-1.00],0.0437323569762953
Chapter IX Diseases of the circulatory system,Other other unspecified disorders of the circulatory system,FCAMR,High affinity immunoglobulin alpha and immunoglobulin mu Fc receptor,Inverse variance weighted,45,1.21 [1.01-1.45],0.0378885989645632
Chapter IX Diseases of the circulatory system,Other other unspecified disorders of the circulatory system,CD55,Complement decay-accelerating factor,Inverse variance weighted,27,0.84 [0.70-1.00],0.0487375529858587
Chapter IX Diseases of the circulatory system,Other other unspecified disorders of the circulatory system,SEMA3F,Semaphorin-3F,Inverse variance weighted,46,1.31 [1.01-1.69],0.0432837698186721
Chapter IX Diseases of the circulatory system,Other other unspecified disorders of the circulatory system,IL1R1,Interleukin-1 receptor type 1,Inverse variance weighted,22,1.39 [1.01-1.92],0.0432099188093545
Chapter IX Diseases of the circulatory system,Other other unspecified disorders of the circulatory system,ENPP2,Ectonucleotide pyrophosphatase/phosphodiesterase family member 2,Inverse variance weighted,31,1.34 [1.03-1.74],0.0320726691631683
Chapter IX Diseases of the circulatory system,Other other unspecified disorders of the circulatory system,MFAP4,Microfibril-associated glycoprotein 4,Inverse variance weighted,19,1.37 [1.02-1.85],0.0393534728953334
Chapter IX Diseases of the circulatory system,Other other unspecified disorders of the circulatory system,EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,Inverse variance weighted,9,1.53 [1.04-2.24],0.031807403314904
