Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,EFNA1,Ephrin-A1,Inverse variance weighted,15,1.09 [1.02-1.17],0.0108471655699094
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,SDC1,Syndecan-1,Inverse variance weighted,14,1.18 [1.07-1.31],0.0011081877078832
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,ASGR1,Asialoglycoprotein receptor 1,Inverse variance weighted,8,0.84 [0.72-0.98],0.0224121333284684
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,LTBP2,Latent-transforming growth factor beta-binding protein 2,Inverse variance weighted,18,0.86 [0.75-0.97],0.0188378964199616
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,31,0.82 [0.69-0.98],0.033486685516354
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,EDA2R,Tumor necrosis factor receptor superfamily member 27,Inverse variance weighted,12,1.27 [1.08-1.50],0.0045002131998
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,EGFR,Epidermal growth factor receptor,Inverse variance weighted,15,1.20 [1.04-1.37],0.0114350106867728
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,EFNA4,Ephrin-A4,Inverse variance weighted,5,0.83 [0.70-1.00],0.0466287605838117
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,PTN,Pleiotrophin,Inverse variance weighted,7,1.20 [1.02-1.41],0.030866561893693
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,LGALS3,Galectin-3,Inverse variance weighted,42,1.07 [1.02-1.12],0.0032504571686039
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,EPHB4,Ephrin type-B receptor 4,Inverse variance weighted,11,0.88 [0.80-0.98],0.0212491267241337
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,CD276,CD276 antigen,Inverse variance weighted,47,0.95 [0.91-1.00],0.0316064318778152
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,LGALS4,Galectin-4,Inverse variance weighted,19,0.92 [0.86-0.98],0.0131687271708864
