Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",C7,Complement component C7,Inverse variance weighted,60,1.03 [1.00-1.06],0.041514487556471
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",IL17RB,Interleukin-17 receptor B,Inverse variance weighted,61,1.04 [1.00-1.07],0.0491559354059373
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",FTCD,Formimidoyltransferase-cyclodeaminase,Inverse variance weighted,6,1.14 [1.01-1.30],0.035331418068078
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",SCGB1A1,Uteroglobin,Inverse variance weighted,49,1.08 [1.02-1.14],0.0094365230854518
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",PLA2G1B,Phospholipase A2,Inverse variance weighted,21,1.13 [1.02-1.25],0.0218436675176808
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",MRC1,Macrophage mannose receptor 1,Inverse variance weighted,24,1.13 [1.04-1.24],0.0062757486859462
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",SOD2,"Superoxide dismutase [Mn], mitochondrial",Inverse variance weighted,11,0.89 [0.80-0.99],0.0304662067213086
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",HMOX1,Heme oxygenase 1,Inverse variance weighted,21,0.92 [0.86-0.98],0.0124434190075841
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",GALNT10,Polypeptide N-acetylgalactosaminyltransferase 10,Inverse variance weighted,19,0.92 [0.87-0.98],0.0051905422566397
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",INSR,Insulin receptor,Inverse variance weighted,6,1.30 [1.08-1.57],0.006170935595247
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",PRCP,Lysosomal Pro-X carboxypeptidase,Inverse variance weighted,33,1.11 [1.03-1.18],0.0041594618433915
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",MUC13,Mucin-13,Inverse variance weighted,13,0.91 [0.83-0.99],0.0377402735728331
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",PLAT,Tissue-type plasminogen activator,Inverse variance weighted,6,1.30 [1.04-1.61],0.0192748545126993
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",TNFRSF6B,Tumor necrosis factor receptor superfamily member 6B,Inverse variance weighted,26,0.92 [0.87-0.98],0.0063665382882107
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",CCL28,C-C motif chemokine 28,Inverse variance weighted,30,1.09 [1.02-1.18],0.0138201372417945
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",GPD1,Glycerol-3-phosphate dehydrogenase,Wald ratio,1,0.63 [0.44-0.90],0.0112408537131441
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",SLITRK1,SLIT and NTRK-like protein 1,Inverse variance weighted,7,0.86 [0.74-0.99],0.038231810014665
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",CXCL10,C-X-C motif chemokine 10,Inverse variance weighted,9,1.09 [1.02-1.16],0.0104383696203532
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",CXCL8,Interleukin-8,Inverse variance weighted,7,0.85 [0.75-0.97],0.0122749265858356
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",SEPTIN8,Septin-8,Inverse variance weighted,6,1.19 [1.04-1.35],0.0103930442844688
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",CEACAM5,Carcinoembryonic antigen-related cell adhesion molecule 5,Inverse variance weighted,31,1.07 [1.01-1.14],0.033341960008484
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",BPIFB1,BPI fold-containing family B member 1,Inverse variance weighted,58,1.07 [1.02-1.12],0.0032746357926293
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",KYAT1,Kynurenine--oxoglutarate transaminase 1,Inverse variance weighted,3,1.25 [1.03-1.51],0.0260677682371321
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",ICAM1,Intercellular adhesion molecule 1,Inverse variance weighted,24,1.06 [1.02-1.11],0.0075464801263266
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",BSG,Basigin,Inverse variance weighted,8,1.17 [1.03-1.32],0.0170800741842329
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",TSPAN8,Tetraspanin-8,Inverse variance weighted,46,0.95 [0.91-1.00],0.0497694545993887
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",DTX3,Probable E3 ubiquitin-protein ligase DTX3,Inverse variance weighted,16,1.15 [1.03-1.27],0.0094259445655635
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",CFP,Properdin,Inverse variance weighted,17,0.92 [0.85-1.00],0.0438451310026456
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",FURIN,Furin,Inverse variance weighted,6,0.88 [0.78-0.99],0.0357768125797261
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",COCH,Cochlin,Inverse variance weighted,37,1.04 [1.00-1.07],0.0296001306101031
