Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,DPY30,Protein dpy-30 homolog,Inverse variance weighted,2,0.33 [0.14-0.75],0.0080390878518911
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,HYAL1,Hyaluronidase-1,Inverse variance weighted,23,1.14 [1.01-1.29],0.0391091368594788
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,31,1.33 [1.06-1.67],0.0122507790095076
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,Inverse variance weighted,29,1.12 [1.00-1.25],0.0426975593763581
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,EFHD1,EF-hand domain-containing protein D1,Inverse variance weighted,10,1.27 [1.02-1.59],0.0343924606673405
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,EPS8L2,Epidermal growth factor receptor kinase substrate 8-like protein 2,Inverse variance weighted,11,0.80 [0.67-0.95],0.0120438140458898
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,SNCG,Gamma-synuclein,Inverse variance weighted,49,1.09 [1.01-1.18],0.0345719185653179
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,IGFBPL1,Insulin-like growth factor-binding protein-like 1,Inverse variance weighted,23,1.11 [1.00-1.23],0.0420944398877795
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,MDK,Midkine,Inverse variance weighted,19,1.48 [1.19-1.84],0.0004455823882479
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,CSF1,Macrophage colony-stimulating factor 1,Inverse variance weighted,12,0.78 [0.63-0.97],0.0247546413635329
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,NPC2,NPC intracellular cholesterol transporter 2,Inverse variance weighted,15,1.27 [1.04-1.54],0.0192881831787793
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,PLXNB2,Plexin-B2,Inverse variance weighted,37,1.07 [1.01-1.14],0.0260799134990561
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,CA9,Carbonic anhydrase 9,Inverse variance weighted,11,0.75 [0.57-1.00],0.0498092638929191
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,LTBP3,Latent-transforming growth factor beta-binding protein 3,Inverse variance weighted,34,0.91 [0.83-0.99],0.0309439857127509
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,NECTIN2,Nectin-2,Inverse variance weighted,8,1.17 [1.00-1.36],0.0472426237989453
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,TINAGL1,Tubulointerstitial nephritis antigen-like,Inverse variance weighted,15,1.29 [1.02-1.62],0.0333007956439823
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,PI3,Elafin,Inverse variance weighted,20,1.20 [1.03-1.39],0.0162448021399768
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,CD46,Membrane cofactor protein,Inverse variance weighted,3,1.83 [1.16-2.89],0.0089911355247157
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,ORM1,Alpha-1-acid glycoprotein 1,Inverse variance weighted,21,0.86 [0.75-0.99],0.0354370452470343
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,LILRB4,Leukocyte immunoglobulin-like receptor subfamily B member 4,Inverse variance weighted,17,1.36 [1.07-1.74],0.0123000354413932
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,SEMA3F,Semaphorin-3F,Inverse variance weighted,46,1.40 [1.15-1.70],0.0009410261200926
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,ANG,Angiogenin,Inverse variance weighted,25,1.12 [1.01-1.25],0.0389862147058867
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,FABP1,"Fatty acid-binding protein, liver",Inverse variance weighted,6,1.24 [1.00-1.54],0.0481721475468447
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,WNT9A,Protein Wnt-9a,Inverse variance weighted,7,1.40 [1.03-1.90],0.0315588010725234
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,CD274,Programmed cell death 1 ligand 1,Inverse variance weighted,25,0.80 [0.69-0.93],0.004330503511163
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,EPHB6,Ephrin type-B receptor 6,Inverse variance weighted,11,0.85 [0.72-1.00],0.0479556645085892
