Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with neurological complications,PALM2,Paralemmin-2,Inverse variance weighted,9,1.49 [1.15-1.93],0.0025992836177299
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with neurological complications,REG1B,Lithostathine-1-beta,Inverse variance weighted,26,1.23 [1.06-1.42],0.0050067281213394
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with neurological complications,ANGPTL4,Angiopoietin-related protein 4,Inverse variance weighted,8,0.79 [0.64-0.96],0.0168424674436093
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with neurological complications,DMP1,Dentin matrix acidic phosphoprotein 1,Inverse variance weighted,17,0.72 [0.53-0.98],0.0383004221688792
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with neurological complications,NPDC1,Neural proliferation differentiation and control protein 1,Inverse variance weighted,7,0.47 [0.24-0.90],0.023378409024532
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with neurological complications,CD55,Complement decay-accelerating factor,Inverse variance weighted,27,1.23 [1.07-1.40],0.0024794802968883
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with neurological complications,MDK,Midkine,Inverse variance weighted,19,1.39 [1.02-1.89],0.0343267054088347
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with neurological complications,LMOD1,Leiomodin-1,Inverse variance weighted,6,0.63 [0.47-0.85],0.0027996107162359
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with neurological complications,REG4,Regenerating islet-derived protein 4,Inverse variance weighted,19,1.23 [1.01-1.49],0.0414016335629342
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with neurological complications,SCARF2,Scavenger receptor class F member 2,Inverse variance weighted,18,0.77 [0.62-0.95],0.0152762056613412
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with neurological complications,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,13,1.10 [1.01-1.19],0.0363161693683761
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with neurological complications,PSG1,Pregnancy-specific beta-1-glycoprotein 1,Inverse variance weighted,74,0.93 [0.88-0.99],0.025585090574219
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with neurological complications,NCS1,Neuronal calcium sensor 1,Inverse variance weighted,18,0.71 [0.55-0.91],0.008310027689937
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with neurological complications,REN,Renin,Inverse variance weighted,12,1.32 [1.07-1.64],0.0109809410935982
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with neurological complications,REG1A,Lithostathine-1-alpha,Inverse variance weighted,26,1.16 [1.00-1.35],0.0499810116468618
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with neurological complications,EFNA1,Ephrin-A1,Inverse variance weighted,15,0.75 [0.63-0.90],0.0016583037432424
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with neurological complications,CD46,Membrane cofactor protein,Inverse variance weighted,3,1.88 [1.09-3.24],0.0235309507721914
