Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Other specified disorders of kidney and ureter,THY1,Thy-1 membrane glycoprotein,Inverse variance weighted,10,0.73 [0.60-0.90],0.0026490633092413
Chapter XIV Diseases of the genitourinary system,Other specified disorders of kidney and ureter,RELT,Tumor necrosis factor receptor superfamily member 19L,Inverse variance weighted,19,0.77 [0.61-0.96],0.0229420402214438
Chapter XIV Diseases of the genitourinary system,Other specified disorders of kidney and ureter,GPR37,Prosaposin receptor GPR37,Inverse variance weighted,62,0.88 [0.78-1.00],0.0473945184305256
Chapter XIV Diseases of the genitourinary system,Other specified disorders of kidney and ureter,IGFBPL1,Insulin-like growth factor-binding protein-like 1,Inverse variance weighted,23,1.21 [1.02-1.43],0.0262998013564192
Chapter XIV Diseases of the genitourinary system,Other specified disorders of kidney and ureter,IGFBP6,Insulin-like growth factor-binding protein 6,Inverse variance weighted,6,0.47 [0.23-0.96],0.0380222711907453
Chapter XIV Diseases of the genitourinary system,Other specified disorders of kidney and ureter,DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",Inverse variance weighted,34,1.55 [1.20-1.99],0.0006983409122999
Chapter XIV Diseases of the genitourinary system,Other specified disorders of kidney and ureter,PI3,Elafin,Inverse variance weighted,20,1.32 [1.00-1.74],0.0480330272988589
Chapter XIV Diseases of the genitourinary system,Other specified disorders of kidney and ureter,SLC39A5,Zinc transporter ZIP5,Inverse variance weighted,16,1.60 [1.12-2.27],0.0089422439486076
Chapter XIV Diseases of the genitourinary system,Other specified disorders of kidney and ureter,SPON1,Spondin-1,Inverse variance weighted,25,0.78 [0.61-0.98],0.0364265223631885
Chapter XIV Diseases of the genitourinary system,Other specified disorders of kidney and ureter,MFAP5,Microfibrillar-associated protein 5,Inverse variance weighted,2,0.21 [0.07-0.69],0.0095301987228936
Chapter XIV Diseases of the genitourinary system,Other specified disorders of kidney and ureter,CD160,CD160 antigen,Inverse variance weighted,36,1.23 [1.01-1.49],0.0376236056938121
Chapter XIV Diseases of the genitourinary system,Other specified disorders of kidney and ureter,PTK7,Inactive tyrosine-protein kinase 7,Wald ratio,1,8.73 [1.52-50.24],0.0151937877227252
Chapter XIV Diseases of the genitourinary system,Other specified disorders of kidney and ureter,PRRT3,Proline-rich transmembrane protein 3,Inverse variance weighted,10,0.60 [0.38-0.94],0.0256010187078331
Chapter XIV Diseases of the genitourinary system,Other specified disorders of kidney and ureter,RBFOX3,RNA binding protein fox-1 homolog 3,Inverse variance weighted,2,0.18 [0.03-0.91],0.0385100649945204
Chapter XIV Diseases of the genitourinary system,Other specified disorders of kidney and ureter,EDA2R,Tumor necrosis factor receptor superfamily member 27,Inverse variance weighted,12,0.30 [0.16-0.57],0.000269832437671
Chapter XIV Diseases of the genitourinary system,Other specified disorders of kidney and ureter,PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,Inverse variance weighted,17,0.70 [0.49-0.99],0.0449000661474628
Chapter XIV Diseases of the genitourinary system,Other specified disorders of kidney and ureter,RNASE10,Inactive ribonuclease-like protein 10,Inverse variance weighted,27,0.89 [0.80-1.00],0.0477146638826138
Chapter XIV Diseases of the genitourinary system,Other specified disorders of kidney and ureter,KRT19,"Keratin, type I cytoskeletal 19",Inverse variance weighted,5,2.01 [1.11-3.62],0.0203422377906565
Chapter XIV Diseases of the genitourinary system,Other specified disorders of kidney and ureter,NTproBNP,N-terminal prohormone of brain natriuretic peptide,Inverse variance weighted,20,1.35 [1.01-1.80],0.039560446208029
Chapter XIV Diseases of the genitourinary system,Other specified disorders of kidney and ureter,REN,Renin,Inverse variance weighted,12,1.37 [1.01-1.85],0.0438032086818031
Chapter XIV Diseases of the genitourinary system,Other specified disorders of kidney and ureter,DEFA1_DEFA1B,Neutrophil defensin 1,Inverse variance weighted,31,1.38 [1.03-1.84],0.0310394324021363
