Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CD300LG,CMRF35-like molecule 9,Inverse variance weighted,24,1.06 [1.01-1.12],0.0194952642281553
Chapter IX Diseases of the circulatory system,"Heart failure, strict",RBP2,Retinol-binding protein 2,Inverse variance weighted,6,0.83 [0.70-0.98],0.0255924486527515
Chapter IX Diseases of the circulatory system,"Heart failure, strict",TNFRSF4,Tumor necrosis factor receptor superfamily member 4,Inverse variance weighted,15,1.14 [1.04-1.26],0.0064401966357727
Chapter IX Diseases of the circulatory system,"Heart failure, strict",TMSB10,Thymosin beta-10,Wald ratio,1,1.55 [1.12-2.14],0.0087771262130141
Chapter IX Diseases of the circulatory system,"Heart failure, strict",PDZK1,Na(+)/H(+) exchange regulatory cofactor NHE-RF3,Inverse variance weighted,4,1.17 [1.04-1.32],0.0068680496074627
Chapter IX Diseases of the circulatory system,"Heart failure, strict",HEPH,Hephaestin,Inverse variance weighted,6,0.91 [0.84-1.00],0.0390121042977477
Chapter IX Diseases of the circulatory system,"Heart failure, strict",PLA2G15,Phospholipase A2 group XV,Inverse variance weighted,32,0.94 [0.90-0.98],0.0076360253113515
Chapter IX Diseases of the circulatory system,"Heart failure, strict",SUSD2,Sushi domain-containing protein 2,Inverse variance weighted,29,0.97 [0.94-0.99],0.0074579398687002
Chapter IX Diseases of the circulatory system,"Heart failure, strict",LMOD1,Leiomodin-1,Inverse variance weighted,6,0.90 [0.83-0.99],0.0228927900117325
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CDNF,Cerebral dopamine neurotrophic factor,Inverse variance weighted,15,1.03 [1.00-1.06],0.0437677073115456
Chapter IX Diseases of the circulatory system,"Heart failure, strict",MTUS1,Microtubule-associated tumor suppressor 1,Inverse variance weighted,6,1.13 [1.03-1.25],0.0112109567605077
Chapter IX Diseases of the circulatory system,"Heart failure, strict",SIRPB1,Signal-regulatory protein beta-1,Inverse variance weighted,34,1.05 [1.01-1.09],0.0203266728355488
Chapter IX Diseases of the circulatory system,"Heart failure, strict",LPCAT2,Lysophosphatidylcholine acyltransferase 2,Inverse variance weighted,5,0.90 [0.81-1.00],0.0470127101650193
Chapter IX Diseases of the circulatory system,"Heart failure, strict",LRIG1,Leucine-rich repeats and immunoglobulin-like domains protein 1,Inverse variance weighted,40,0.96 [0.93-0.99],0.0053622375966223
Chapter IX Diseases of the circulatory system,"Heart failure, strict",MERTK,Tyrosine-protein kinase Mer,Inverse variance weighted,31,1.06 [1.01-1.11],0.0177367564751005
Chapter IX Diseases of the circulatory system,"Heart failure, strict",KLRB1,Killer cell lectin-like receptor subfamily B member 1,Inverse variance weighted,19,0.92 [0.86-0.99],0.0281452117152818
Chapter IX Diseases of the circulatory system,"Heart failure, strict",SEPTIN8,Septin-8,Inverse variance weighted,6,0.88 [0.77-0.99],0.0376833113393055
Chapter IX Diseases of the circulatory system,"Heart failure, strict",CX3CL1,Fractalkine,Inverse variance weighted,23,1.06 [1.00-1.11],0.0490339189313862
Chapter IX Diseases of the circulatory system,"Heart failure, strict",NELL1,Protein kinase C-binding protein NELL1,Inverse variance weighted,42,1.04 [1.00-1.07],0.0301596268811367
Chapter IX Diseases of the circulatory system,"Heart failure, strict",VSTM1,V-set and transmembrane domain-containing protein 1,Inverse variance weighted,28,1.03 [1.00-1.05],0.031095880254361
Chapter IX Diseases of the circulatory system,"Heart failure, strict",GAST,Gastrin,Inverse variance weighted,9,0.86 [0.75-0.98],0.0279852677495071
Chapter IX Diseases of the circulatory system,"Heart failure, strict",EPHB4,Ephrin type-B receptor 4,Inverse variance weighted,11,1.08 [1.01-1.17],0.030420692580053
