Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter VI Diseases of the nervous system,"Other and unspecified polyneuropathies, also in other diseases",CD300LG,CMRF35-like molecule 9,Inverse variance weighted,24,0.91 [0.83-0.99],0.0283870905332846
Chapter VI Diseases of the nervous system,"Other and unspecified polyneuropathies, also in other diseases",HAVCR1,Hepatitis A virus cellular receptor 1,Inverse variance weighted,40,1.10 [1.01-1.19],0.0221568649069618
Chapter VI Diseases of the nervous system,"Other and unspecified polyneuropathies, also in other diseases",FOLR1,Folate receptor alpha,Inverse variance weighted,10,0.78 [0.63-0.97],0.0279528804211309
Chapter VI Diseases of the nervous system,"Other and unspecified polyneuropathies, also in other diseases",SNCG,Gamma-synuclein,Inverse variance weighted,49,0.94 [0.88-1.00],0.0487753384671374
Chapter VI Diseases of the nervous system,"Other and unspecified polyneuropathies, also in other diseases",FAS,Tumor necrosis factor receptor superfamily member 6,Inverse variance weighted,12,0.88 [0.79-0.99],0.0304514187076131
Chapter VI Diseases of the nervous system,"Other and unspecified polyneuropathies, also in other diseases",LRP11,Low-density lipoprotein receptor-related protein 11,Inverse variance weighted,42,1.09 [1.02-1.16],0.0143487307021221
Chapter VI Diseases of the nervous system,"Other and unspecified polyneuropathies, also in other diseases",HYOU1,Hypoxia up-regulated protein 1,Inverse variance weighted,22,1.27 [1.09-1.47],0.002107053726223
Chapter VI Diseases of the nervous system,"Other and unspecified polyneuropathies, also in other diseases",LRRC25,Leucine-rich repeat-containing protein 25,Inverse variance weighted,32,0.90 [0.83-0.98],0.0107511985793853
Chapter VI Diseases of the nervous system,"Other and unspecified polyneuropathies, also in other diseases",FCAMR,High affinity immunoglobulin alpha and immunoglobulin mu Fc receptor,Inverse variance weighted,45,0.92 [0.85-1.00],0.0431736996697121
Chapter VI Diseases of the nervous system,"Other and unspecified polyneuropathies, also in other diseases",PCDH17,Protocadherin-17,Inverse variance weighted,47,1.09 [1.03-1.16],0.0043757922298979
Chapter VI Diseases of the nervous system,"Other and unspecified polyneuropathies, also in other diseases",ICAM1,Intercellular adhesion molecule 1,Inverse variance weighted,24,0.91 [0.84-0.99],0.0348164569675085
Chapter VI Diseases of the nervous system,"Other and unspecified polyneuropathies, also in other diseases",C7,Complement component C7,Inverse variance weighted,60,0.96 [0.92-1.00],0.038995105932081
Chapter VI Diseases of the nervous system,"Other and unspecified polyneuropathies, also in other diseases",PILRB,Paired immunoglobulin-like type 2 receptor beta,Inverse variance weighted,76,0.96 [0.93-1.00],0.0307414856478802
Chapter VI Diseases of the nervous system,"Other and unspecified polyneuropathies, also in other diseases",SEMA3F,Semaphorin-3F,Inverse variance weighted,46,0.87 [0.78-0.98],0.0205404166370336
Chapter VI Diseases of the nervous system,"Other and unspecified polyneuropathies, also in other diseases",VASN,Vasorin,Inverse variance weighted,19,1.11 [1.04-1.19],0.0027898853271627
Chapter VI Diseases of the nervous system,"Other and unspecified polyneuropathies, also in other diseases",CEMIP2,Cell surface hyaluronidase,Inverse variance weighted,4,1.33 [1.03-1.71],0.0266395593027713
Chapter VI Diseases of the nervous system,"Other and unspecified polyneuropathies, also in other diseases",CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",Inverse variance weighted,4,0.71 [0.56-0.89],0.0038368486225893
Chapter VI Diseases of the nervous system,"Other and unspecified polyneuropathies, also in other diseases",FAM3D,Protein FAM3D,Inverse variance weighted,56,1.07 [1.01-1.14],0.0294120551673871
Chapter VI Diseases of the nervous system,"Other and unspecified polyneuropathies, also in other diseases",CCN4,CCN family member 4,Inverse variance weighted,40,0.92 [0.86-0.98],0.0111452315270111
Chapter VI Diseases of the nervous system,"Other and unspecified polyneuropathies, also in other diseases",CTSS,Cathepsin S,Inverse variance weighted,30,0.88 [0.82-0.95],0.0005748051110669
Chapter VI Diseases of the nervous system,"Other and unspecified polyneuropathies, also in other diseases",PILRA,Paired immunoglobulin-like type 2 receptor alpha,Inverse variance weighted,61,0.96 [0.92-1.00],0.0373521587510002
Chapter VI Diseases of the nervous system,"Other and unspecified polyneuropathies, also in other diseases",FAM3C,Protein FAM3C,Inverse variance weighted,5,1.51 [1.07-2.13],0.0201974021560775
Chapter VI Diseases of the nervous system,"Other and unspecified polyneuropathies, also in other diseases",HGF,Hepatocyte growth factor,Inverse variance weighted,7,1.36 [1.03-1.78],0.0280987529167566
Chapter VI Diseases of the nervous system,"Other and unspecified polyneuropathies, also in other diseases",TGOLN2,Trans-Golgi network integral membrane protein 2,Inverse variance weighted,38,1.08 [1.02-1.14],0.0075391190721932
Chapter VI Diseases of the nervous system,"Other and unspecified polyneuropathies, also in other diseases",CHRDL1,Chordin-like protein 1,Inverse variance weighted,3,1.66 [1.02-2.73],0.0433486801874174
Chapter VI Diseases of the nervous system,"Other and unspecified polyneuropathies, also in other diseases",CHI3L1,Chitinase-3-like protein 1,Inverse variance weighted,28,0.94 [0.89-0.99],0.0268788839292385
Chapter VI Diseases of the nervous system,"Other and unspecified polyneuropathies, also in other diseases",MDK,Midkine,Inverse variance weighted,19,1.20 [1.03-1.40],0.0193657587565689
Chapter VI Diseases of the nervous system,"Other and unspecified polyneuropathies, also in other diseases",THBD,Thrombomodulin,Inverse variance weighted,16,1.18 [1.03-1.35],0.015688347516318
Chapter VI Diseases of the nervous system,"Other and unspecified polyneuropathies, also in other diseases",CSF1,Macrophage colony-stimulating factor 1,Inverse variance weighted,12,1.19 [1.03-1.38],0.019411133425496
