Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,CPVL,Probable serine carboxypeptidase CPVL,Inverse variance weighted,47,1.12 [1.01-1.24],0.028514011727129
Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,GGT1,Glutathione hydrolase 1 proenzyme,Inverse variance weighted,16,1.27 [1.02-1.57],0.0307278736859866
Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,CD74,HLA class II histocompatibility antigen gamma chain,Inverse variance weighted,8,1.62 [1.10-2.39],0.015453822975173
Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,IL2RA,Interleukin-2 receptor subunit alpha,Inverse variance weighted,29,1.26 [1.09-1.46],0.0022636332107915
Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,MFAP4,Microfibril-associated glycoprotein 4,Inverse variance weighted,19,0.72 [0.58-0.89],0.0025840153526887
Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,MZB1,Marginal zone B- and B1-cell-specific protein,Inverse variance weighted,19,1.42 [1.06-1.91],0.0201628050719898
Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,HIP1R,Huntingtin-interacting protein 1-related protein,Inverse variance weighted,2,0.55 [0.32-0.93],0.0269487853723604
Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,SCARB2,Lysosome membrane protein 2,Inverse variance weighted,17,1.31 [1.04-1.64],0.0207977856539105
Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,PTPRC,Receptor-type tyrosine-protein phosphatase C,Inverse variance weighted,15,1.47 [1.04-2.07],0.0297442264063313
Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,INHBB,Inhibin beta B chain,Inverse variance weighted,16,1.50 [1.10-2.05],0.0100685951126968
Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,RSPO1,R-spondin-1,Inverse variance weighted,14,0.81 [0.65-1.00],0.0498101306281971
Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,TTR,Transthyretin,Inverse variance weighted,11,0.74 [0.56-0.97],0.0287719773885749
Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,CPXM2,Inactive carboxypeptidase-like protein X2,Inverse variance weighted,26,1.30 [1.13-1.50],0.0002552586600316
Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,ANGPTL7,Angiopoietin-related protein 7,Inverse variance weighted,20,1.24 [1.04-1.48],0.0144321365879133
Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,Wald ratio,1,7.27 [1.66-31.79],0.0084180669769619
Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,LTBP3,Latent-transforming growth factor beta-binding protein 3,Inverse variance weighted,34,0.89 [0.80-1.00],0.044105777082552
Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,NME3,Nucleoside diphosphate kinase 3,Inverse variance weighted,22,0.81 [0.68-0.96],0.01767601822342
Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,CA5A,"Carbonic anhydrase 5A, mitochondrial",Inverse variance weighted,29,1.34 [1.06-1.68],0.0144034108090315
Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,CD72,B-cell differentiation antigen CD72,Inverse variance weighted,13,0.59 [0.44-0.81],0.0008186601650442
Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,IGSF8,Immunoglobulin superfamily member 8,Inverse variance weighted,6,0.68 [0.49-0.96],0.0275395789843022
