Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,PRTN3,Myeloblastin,Inverse variance weighted,41,0.92 [0.84-1.00],0.0455419751727586
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,B4GALT1,"Beta-1,4-galactosyltransferase 1",Inverse variance weighted,19,1.17 [1.01-1.35],0.0343708060972738
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,MIA,Melanoma-derived growth regulatory protein,Inverse variance weighted,41,0.93 [0.88-0.99],0.0228656482090989
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ADA2,Adenosine deaminase 2,Inverse variance weighted,18,1.16 [1.01-1.33],0.0300154371256765
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,EPHA2,Ephrin type-A receptor 2,Inverse variance weighted,5,0.62 [0.39-0.98],0.0425175315083876
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,DPT,Dermatopontin,Inverse variance weighted,26,0.85 [0.75-0.97],0.0130520630801144
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,CST3,Cystatin-C,Inverse variance weighted,13,0.81 [0.70-0.93],0.0027975864629813
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,CDH3,Cadherin-3,Inverse variance weighted,12,1.32 [1.03-1.70],0.0270995703171573
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,EDA2R,Tumor necrosis factor receptor superfamily member 27,Inverse variance weighted,12,0.62 [0.42-0.91],0.0148061875591685
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,MDK,Midkine,Inverse variance weighted,19,1.53 [1.19-1.98],0.0010630811509033
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,CCL15,C-C motif chemokine 15,Inverse variance weighted,28,0.93 [0.88-0.98],0.0079492162051257
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,SPON1,Spondin-1,Inverse variance weighted,25,0.87 [0.78-0.98],0.0204588621325312
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,CD27,CD27 antigen,Inverse variance weighted,18,1.21 [1.05-1.40],0.0101263902987473
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,IGFBP6,Insulin-like growth factor-binding protein 6,Inverse variance weighted,6,0.66 [0.47-0.95],0.0236916716171849
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,Inverse variance weighted,41,0.87 [0.78-0.97],0.0141333367878512
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,VEGFB,Vascular endothelial growth factor B,Inverse variance weighted,12,0.77 [0.61-0.97],0.0252516952931267
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,DSG3,Desmoglein-3,Inverse variance weighted,27,1.18 [1.04-1.34],0.0080995570002657
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,IL10RB,Interleukin-10 receptor subunit beta,Inverse variance weighted,31,0.92 [0.86-0.99],0.0311753402981763
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,SUSD5,Sushi domain-containing protein 5,Inverse variance weighted,28,1.10 [1.01-1.20],0.0277488112222133
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,THY1,Thy-1 membrane glycoprotein,Inverse variance weighted,10,0.88 [0.79-0.97],0.0084725464967089
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,CA12,Carbonic anhydrase 12,Inverse variance weighted,20,1.14 [1.01-1.28],0.037474937284019
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,HSPG2,Basement membrane-specific heparan sulfate proteoglycan core protein,Inverse variance weighted,8,1.32 [1.07-1.63],0.0092952946806015
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,IL12RB1,Interleukin-12 receptor subunit beta-1,Inverse variance weighted,22,1.13 [1.01-1.27],0.0296037600965771
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ULBP2,UL16-binding protein 2,Inverse variance weighted,37,0.92 [0.84-1.00],0.0392161247103525
