Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
"Chapter IV Endocrine, nutritional and metabolic diseases",Iron deficiency,FAM3B,Protein FAM3B,Inverse variance weighted,26,1.53 [1.16-2.02],0.0025683166077795
"Chapter IV Endocrine, nutritional and metabolic diseases",Iron deficiency,IL10RB,Interleukin-10 receptor subunit beta,Inverse variance weighted,31,1.35 [1.07-1.69],0.0101895592082157
"Chapter IV Endocrine, nutritional and metabolic diseases",Iron deficiency,LAYN,Layilin,Inverse variance weighted,23,0.57 [0.38-0.86],0.0070216078325071
"Chapter IV Endocrine, nutritional and metabolic diseases",Iron deficiency,CD74,HLA class II histocompatibility antigen gamma chain,Inverse variance weighted,8,2.91 [1.21-6.99],0.0165871587775304
"Chapter IV Endocrine, nutritional and metabolic diseases",Iron deficiency,CST3,Cystatin-C,Inverse variance weighted,13,0.47 [0.27-0.82],0.0081827751613628
"Chapter IV Endocrine, nutritional and metabolic diseases",Iron deficiency,EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,Inverse variance weighted,9,0.43 [0.22-0.83],0.0113910727873768
"Chapter IV Endocrine, nutritional and metabolic diseases",Iron deficiency,SORCS2,VPS10 domain-containing receptor SorCS2,Inverse variance weighted,30,0.72 [0.52-1.00],0.0480178841442205
"Chapter IV Endocrine, nutritional and metabolic diseases",Iron deficiency,SPINK1,Serine protease inhibitor Kazal-type 1,Inverse variance weighted,28,0.67 [0.51-0.88],0.0044882598270065
"Chapter IV Endocrine, nutritional and metabolic diseases",Iron deficiency,CD27,CD27 antigen,Inverse variance weighted,18,1.88 [1.24-2.85],0.0027167689253859
"Chapter IV Endocrine, nutritional and metabolic diseases",Iron deficiency,XCL1,Lymphotactin,Inverse variance weighted,47,1.35 [1.08-1.68],0.00880740015548
"Chapter IV Endocrine, nutritional and metabolic diseases",Iron deficiency,COL6A3,Collagen alpha-3(VI) chain,Inverse variance weighted,5,7.02 [1.08-45.59],0.0412044441176996
