Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
CCL25,C-C motif chemokine 25,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,24402,195,2.28 [1.77-2.93],1.2285688681483158e-10
CCL25,C-C motif chemokine 25,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,18675,774,1.79 [1.56-2.05],4.123761870243589e-17
CCL25,C-C motif chemokine 25,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,25033,1044,1.52 [1.36-1.70],1.797434322892977e-13
CCL25,C-C motif chemokine 25,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,23269,931,1.74 [1.53-1.96],2.336082090519531e-18
CCL25,C-C motif chemokine 25,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,26179,122,3.03 [2.25-4.09],2.721279871733912e-13
CCL25,C-C motif chemokine 25,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes without complications,26166,109,3.01 [2.20-4.13],7.771338391909849e-12
CCL25,C-C motif chemokine 25,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,26477,420,2.13 [1.78-2.55],2.9517307930848863e-16
CCL25,C-C motif chemokine 25,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,26468,411,2.14 [1.78-2.57],3.2511109801915313e-16
CCL25,C-C motif chemokine 25,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,23072,734,1.75 [1.52-2.01],7.853934955170325e-15
CCL25,C-C motif chemokine 25,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,23019,681,1.77 [1.53-2.04],2.2165278846263798e-14
CCL25,C-C motif chemokine 25,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,20640,2843,1.36 [1.25-1.47],5.3115354013776126e-14
CCL25,C-C motif chemokine 25,Chapter IX Diseases of the circulatory system,"Hypertension, essential",21681,2093,1.35 [1.23-1.47],8.223950788680895e-11
CCL25,C-C motif chemokine 25,Chapter IX Diseases of the circulatory system,Hypertension,21703,2115,1.37 [1.25-1.50],6.675288103265779e-12
CCL25,C-C motif chemokine 25,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,19638,50,5.08 [3.30-7.82],1.5603661729350084e-13
CCL25,C-C motif chemokine 25,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,25544,204,2.54 [2.00-3.22],2.3135114568064404e-14
CCL25,C-C motif chemokine 25,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,25733,49,6.55 [4.28-10.03],5.207697752040583e-18
