Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
POF1B,Protein POF1B,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,20580,835,1.63 [1.45-1.82],1.0110113817915916e-16
POF1B,Protein POF1B,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,20531,162,2.21 [1.81-2.70],6.173809383883027e-15
POF1B,Protein POF1B,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,15668,633,2.03 [1.78-2.31],4.736321601905753e-26
POF1B,Protein POF1B,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,21275,73,2.10 [1.60-2.75],6.761407035923897e-08
POF1B,Protein POF1B,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,22798,101,2.03 [1.60-2.59],7.396075783662866e-09
POF1B,Protein POF1B,Chapter I Certain infectious and parasitic diseases,Other septicaemia,22759,62,2.11 [1.58-2.81],3.681008104918364e-07
POF1B,Protein POF1B,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",22406,363,1.61 [1.37-1.90],1.2647089432974928e-08
POF1B,Protein POF1B,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,22157,114,2.01 [1.60-2.54],3.2860171282933837e-09
POF1B,Protein POF1B,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,21012,869,1.77 [1.59-1.97],2.4316520108396776e-24
POF1B,Protein POF1B,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,23480,89,1.88 [1.44-2.47],4.262337965242465e-06
POF1B,Protein POF1B,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,22360,229,1.90 [1.58-2.28],5.497240150652739e-12
POF1B,Protein POF1B,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,22135,374,1.79 [1.54-2.08],4.763753441330013e-14
POF1B,Protein POF1B,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,22135,374,1.79 [1.54-2.08],4.763753441330013e-14
POF1B,Protein POF1B,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),20825,337,1.72 [1.46-2.04],1.7247234308486275e-10
POF1B,Protein POF1B,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,19522,754,1.77 [1.56-2.00],6.530970690474584e-19
POF1B,Protein POF1B,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,21562,750,1.60 [1.41-1.81],5.4933150550442e-14
POF1B,Protein POF1B,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,21951,92,2.79 [2.25-3.45],3.6104443178891e-21
POF1B,Protein POF1B,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes without complications,21942,83,2.71 [2.16-3.38],2.483525608004212e-18
POF1B,Protein POF1B,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,22206,347,2.16 [1.84-2.53],2.2496125976571802e-21
POF1B,Protein POF1B,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,22196,337,2.10 [1.79-2.47],2.1839995185676745e-19
POF1B,Protein POF1B,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,19350,582,1.75 [1.52-2.02],1.1190620378937306e-14
POF1B,Protein POF1B,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,19310,542,1.76 [1.52-2.04],3.1405964671890134e-14
POF1B,Protein POF1B,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,18815,47,2.34 [1.72-3.20],8.281185282117388e-08
POF1B,Protein POF1B,Chapter V Mental and behavioural disorders,Any mental disorder,19849,509,1.44 [1.23-1.69],4.529284871434122e-06
POF1B,Protein POF1B,Chapter VI Diseases of the nervous system,Neurological diseases,20368,1389,1.39 [1.26-1.53],1.1845535103169563e-10
POF1B,Protein POF1B,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Background diabetic retinopathy,23299,29,2.78 [2.01-3.84],5.44341461224006e-10
POF1B,Protein POF1B,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",21822,29,2.82 [2.04-3.90],3.1620493264161126e-10
POF1B,Protein POF1B,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,17292,2355,1.73 [1.58-1.89],5.143233761677377e-33
POF1B,Protein POF1B,Chapter IX Diseases of the circulatory system,"Hypertension, essential",18197,1722,1.72 [1.56-1.90],2.77516413657622e-27
