Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,A1BG,Alpha-1B-glycoprotein,23969,57,0.45 [0.11-1.81],0.2640520494221893
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,AAMDC,Mth938 domain-containing protein,23305,57,1.06 [0.66-1.69],0.8162518821034268
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,AARSD1,Alanyl-tRNA editing protein Aarsd1,27325,63,1.07 [0.72-1.59],0.729287412575941
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,ABCA2,ATP-binding cassette sub-family A member 2,23158,55,1.17 [0.60-2.30],0.6427301115958236
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,ABHD14B,Protein ABHD14B,27173,65,0.99 [0.68-1.44],0.9544368108106852
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,ABL1,Tyrosine-protein kinase ABL1,27325,63,1.06 [0.77-1.46],0.7318291294761307
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,ABO,Histo-blood group ABO system transferase,23931,57,1.02 [0.86-1.21],0.8241178713962369
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,ABRAXAS2,BRISC complex subunit Abraxas 2,23158,55,0.88 [0.59-1.31],0.5300381941666873
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",26809,63,1.17 [0.91-1.50],0.2287184278590187
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",23473,56,0.99 [0.69-1.43],0.9718997431393523
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",23923,57,0.95 [0.72-1.27],0.7434088027904768
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,ACAN,Aggrecan core protein,27200,65,1.55 [0.72-3.34],0.2591497298215786
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,ACE,Angiotensin-converting enzyme,23931,57,1.85 [0.71-4.85],0.2109098814302333
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,ACE2,Angiotensin-converting enzyme 2,26941,62,1.45 [1.01-2.10],0.0456824476324502
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,ACHE,Acetylcholinesterase,23414,54,1.00 [0.46-2.20],0.9946164081128132
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,ACOT13,Acyl-coenzyme A thioesterase 13,23799,55,1.00 [0.80-1.26],0.9838378877100517
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,27444,66,1.29 [0.89-1.87],0.178354618868695
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,ACP1,Low molecular weight phosphotyrosine protein phosphatase,23239,54,0.73 [0.39-1.37],0.3259386706873678
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,ACP5,Tartrate-resistant acid phosphatase type 5,27572,64,1.59 [0.81-3.12],0.1787299367605073
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,ACP6,Lysophosphatidic acid phosphatase type 6,27636,65,0.97 [0.70-1.34],0.8588162308819374
