Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,A1BG,Alpha-1B-glycoprotein,17469,1080,0.92 [0.64-1.31],0.6314605543859836
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,AAMDC,Mth938 domain-containing protein,16992,1046,1.05 [0.93-1.18],0.4118090328391148
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,AARSD1,Alanyl-tRNA editing protein Aarsd1,19903,1234,1.08 [0.98-1.19],0.1026424215343769
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,ABCA2,ATP-binding cassette sub-family A member 2,16872,1037,0.94 [0.79-1.12],0.4609789846823473
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,ABHD14B,Protein ABHD14B,19803,1226,1.09 [0.99-1.19],0.0807719732214123
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,ABL1,Tyrosine-protein kinase ABL1,19903,1234,1.16 [1.07-1.25],0.0002251658400959
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,ABO,Histo-blood group ABO system transferase,17443,1072,1.01 [0.97-1.06],0.5633820515465071
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,ABRAXAS2,BRISC complex subunit Abraxas 2,16872,1037,1.07 [0.97-1.18],0.1588870421552344
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",19538,1208,1.04 [0.97-1.11],0.2742100345069688
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",17105,1053,1.07 [0.98-1.17],0.136524623000735
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",17429,1070,1.03 [0.96-1.10],0.4414828491002184
