Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,A1BG,Alpha-1B-glycoprotein,16713,324,0.64 [0.35-1.18],0.1521181434919538
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,AAMDC,Mth938 domain-containing protein,16260,314,1.01 [0.82-1.24],0.9282418225356072
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,AARSD1,Alanyl-tRNA editing protein Aarsd1,19037,368,1.09 [0.93-1.29],0.2836123183895862
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,ABCA2,ATP-binding cassette sub-family A member 2,16148,313,1.08 [0.81-1.44],0.6091912654029524
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,ABHD14B,Protein ABHD14B,18947,370,1.03 [0.88-1.21],0.7015911151515383
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,ABL1,Tyrosine-protein kinase ABL1,19037,368,1.09 [0.95-1.25],0.1983861258469721
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,ABO,Histo-blood group ABO system transferase,16692,321,0.97 [0.90-1.04],0.3902425784216057
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,ABRAXAS2,BRISC complex subunit Abraxas 2,16148,313,0.95 [0.80-1.12],0.5337516593687857
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",18688,358,1.19 [1.07-1.33],0.0013311367594141
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",16367,315,1.02 [0.87-1.19],0.8008886962262612
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",16681,322,0.95 [0.84-1.07],0.4064060003346395
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,ACAN,Aggrecan core protein,18960,367,1.50 [1.08-2.09],0.0170239543834115
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,ACE,Angiotensin-converting enzyme,16692,321,0.69 [0.46-1.04],0.0757659350110095
