Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,A1BG,Alpha-1B-glycoprotein,24133,127,0.64 [0.25-1.64],0.3508452591074504
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,AAMDC,Mth938 domain-containing protein,23464,123,0.92 [0.66-1.27],0.6093823478197034
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,AARSD1,Alanyl-tRNA editing protein Aarsd1,27518,144,0.77 [0.59-1.01],0.0585573503294883
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ABCA2,ATP-binding cassette sub-family A member 2,23323,124,1.18 [0.75-1.83],0.4742819513847974
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ABHD14B,Protein ABHD14B,27358,140,0.87 [0.68-1.13],0.2926771523329001
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ABL1,Tyrosine-protein kinase ABL1,27518,144,1.07 [0.87-1.32],0.5388276789185924
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ABO,Histo-blood group ABO system transferase,24096,127,0.94 [0.84-1.06],0.327884913026076
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ABRAXAS2,BRISC complex subunit Abraxas 2,23323,124,1.09 [0.84-1.40],0.5228735511457665
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",26990,140,1.02 [0.85-1.22],0.8532351505438214
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",23631,123,1.05 [0.84-1.31],0.6860121456717817
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",24083,129,1.06 [0.88-1.27],0.5532523216293348
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ACAN,Aggrecan core protein,27396,143,0.95 [0.56-1.59],0.8416868952692435
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ACE,Angiotensin-converting enzyme,24096,127,0.69 [0.37-1.31],0.2597758294023006
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ACE2,Angiotensin-converting enzyme 2,27131,139,1.11 [0.83-1.48],0.4852253098981735
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ACHE,Acetylcholinesterase,23575,125,0.98 [0.58-1.65],0.9298280378313362
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ACOT13,Acyl-coenzyme A thioesterase 13,23960,127,1.00 [0.86-1.16],0.99367014985434
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,27639,143,1.01 [0.76-1.36],0.9273315515556874
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ACP1,Low molecular weight phosphotyrosine protein phosphatase,23403,117,0.68 [0.45-1.05],0.0835006215923748
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ACP5,Tartrate-resistant acid phosphatase type 5,27765,144,1.27 [0.81-1.98],0.2958795684767665
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ACP6,Lysophosphatidic acid phosphatase type 6,27823,143,1.07 [0.85-1.34],0.5601295816483646
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ACRBP,Acrosin-binding protein,23948,127,0.82 [0.51-1.30],0.3897449896902401
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ACRV1,Acrosomal protein SP-10,23403,117,0.89 [0.53-1.48],0.6480455363298396
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ACSL1,Long-chain-fatty-acid--CoA ligase 1,23323,124,1.08 [0.70-1.66],0.7399596673901891
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ACTA2,"Actin, aortic smooth muscle",27131,139,1.20 [0.89-1.62],0.2255594375757426
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ACTN2,Alpha-actinin-2,23323,124,1.06 [0.78-1.44],0.6974443459330247
