Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,A1BG,Alpha-1B-glycoprotein,20649,58,2.59 [0.59-11.28],0.2050239720764282
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,AAMDC,Mth938 domain-containing protein,20083,57,1.03 [0.64-1.65],0.8998700640024162
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,AARSD1,Alanyl-tRNA editing protein Aarsd1,23572,68,1.13 [0.78-1.64],0.5121667330994358
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,ABCA2,ATP-binding cassette sub-family A member 2,19958,56,1.06 [0.54-2.07],0.8700397125635456
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,ABHD14B,Protein ABHD14B,23413,67,0.94 [0.65-1.36],0.7390053693129501
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,ABL1,Tyrosine-protein kinase ABL1,23572,68,0.93 [0.68-1.29],0.6802524832831774
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,ABO,Histo-blood group ABO system transferase,20627,58,1.05 [0.89-1.25],0.5585697391856355
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,ABRAXAS2,BRISC complex subunit Abraxas 2,19958,56,0.91 [0.61-1.34],0.6253263490629211
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",23094,69,1.24 [0.98-1.58],0.0698102374704458
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",20217,56,0.78 [0.49-1.23],0.2852056790585098
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",20606,58,1.22 [0.94-1.59],0.1285568349706629
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,ACAN,Aggrecan core protein,23468,69,0.69 [0.33-1.45],0.3271846998065331
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,ACE,Angiotensin-converting enzyme,20627,58,1.05 [0.40-2.74],0.9155333146167396
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,ACE2,Angiotensin-converting enzyme 2,23207,69,1.70 [1.23-2.35],0.0013247778339365
