Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,"Heart failure, strict",A1BG,Alpha-1B-glycoprotein,23541,85,0.85 [0.26-2.79],0.7850858558635327
Chapter IX Diseases of the circulatory system,"Heart failure, strict",AAMDC,Mth938 domain-containing protein,22892,88,1.21 [0.83-1.77],0.319920710869335
Chapter IX Diseases of the circulatory system,"Heart failure, strict",AARSD1,Alanyl-tRNA editing protein Aarsd1,26805,102,1.44 [1.07-1.95],0.0153418037788392
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ABCA2,ATP-binding cassette sub-family A member 2,22751,82,2.29 [1.58-3.32],1.3613154736073154e-05
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ABHD14B,Protein ABHD14B,26647,100,1.27 [0.94-1.71],0.1183427904547518
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ABL1,Tyrosine-protein kinase ABL1,26805,102,1.48 [1.18-1.87],0.0007690201500366
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ABO,Histo-blood group ABO system transferase,23505,84,1.12 [0.97-1.30],0.1121716621857059
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ABRAXAS2,BRISC complex subunit Abraxas 2,22751,82,1.17 [0.85-1.60],0.327473358349705
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",26291,101,1.39 [1.15-1.67],0.000682204553623
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",23048,88,1.31 [1.07-1.60],0.0096053940216037
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",23493,87,1.11 [0.88-1.38],0.3790530619722189
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ACAN,Aggrecan core protein,26680,104,1.07 [0.58-1.98],0.8349502444793478
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ACE,Angiotensin-converting enzyme,23505,84,4.18 [2.22-7.88],9.373475976213072e-06
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ACE2,Angiotensin-converting enzyme 2,26425,98,1.63 [1.25-2.13],0.0002763501167049
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ACHE,Acetylcholinesterase,22991,85,0.84 [0.44-1.61],0.5969352174991953
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ACOT13,Acyl-coenzyme A thioesterase 13,23374,88,1.18 [0.98-1.41],0.0765561310240159
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,26917,104,1.26 [0.96-1.67],0.0998486764691719
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ACP1,Low molecular weight phosphotyrosine protein phosphatase,22829,83,0.78 [0.47-1.28],0.3271326926183637
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ACP5,Tartrate-resistant acid phosphatase type 5,27040,105,0.63 [0.36-1.10],0.1053445543478318
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ACP6,Lysophosphatidic acid phosphatase type 6,27096,102,1.30 [0.97-1.74],0.0780012147291397
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ACRBP,Acrosin-binding protein,23360,87,1.47 [0.98-2.20],0.0596317483109267
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ACRV1,Acrosomal protein SP-10,22829,83,1.71 [1.03-2.84],0.0396707442492097
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ACSL1,Long-chain-fatty-acid--CoA ligase 1,22751,82,1.26 [0.78-2.02],0.3484227527583227
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ACTA2,"Actin, aortic smooth muscle",26425,98,2.38 [1.96-2.90],4.2170654239459305e-18
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ACTN2,Alpha-actinin-2,22751,82,1.49 [1.09-2.03],0.0121122705283904
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ACTN4,Alpha-actinin-4,26383,98,1.57 [1.10-2.25],0.0136009595536323
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ACVRL1,Serine/threonine-protein kinase receptor R3,26696,100,,
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ACY1,Aminoacylase-1,26917,104,0.96 [0.73-1.28],0.7951806741420443
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,22751,82,1.86 [1.34-2.59],0.0002350780897682
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ACYP1,Acylphosphatase-1,22901,85,1.23 [0.90-1.68],0.1953765662714184
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ADA,Adenosine deaminase,27200,102,2.06 [1.34-3.18],0.00103598540194
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ADA2,Adenosine deaminase 2,26742,104,3.09 [2.21-4.30],2.822838954142109e-11
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,22829,83,2.86 [2.25-3.63],5.2277730430878724e-18
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,26425,98,1.72 [0.97-3.08],0.0652553482222597
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,26737,100,2.83 [1.75-4.58],2.244900581417389e-05
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,27200,102,3.22 [1.82-5.67],5.433528569637496e-05
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,27104,103,3.20 [1.84-5.58],3.7800841850862855e-05
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,23374,88,5.39 [3.56-8.14],1.3603798948165877e-15
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,22829,83,2.17 [1.48-3.18],7.136390394152977e-05
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,27242,105,1.69 [0.80-3.58],0.1677067225140642
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,26805,102,4.20 [2.79-6.33],6.041783371806077e-12
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,26425,98,1.51 [1.06-2.14],0.0224521484318976
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,22829,83,2.21 [1.39-3.53],0.0008485440104715
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,27014,101,0.72 [0.49-1.06],0.0956641029943383
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ADAMTSL2,ADAMTS-like protein 2,23492,86,5.04 [3.26-7.79],3.645030146839583e-13
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ADAMTSL4,ADAMTS-like protein 4,22892,88,1.77 [0.74-4.26],0.2000477286285763
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ADAMTSL5,ADAMTS-like protein 5,23493,87,1.86 [1.14-3.05],0.013823204006399
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ADCYAP1R1,Pituitary adenylate cyclase-activating polypeptide type I receptor,26291,101,0.95 [0.59-1.54],0.8494218766458228
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ADD1,Alpha-adducin,22991,85,1.04 [0.77-1.40],0.7990680349245219
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ADGRB3,Adhesion G protein-coupled receptor B3,26696,100,3.68 [2.31-5.86],4.2288212013425706e-08
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ADGRD1,Adhesion G-protein coupled receptor D1,22991,85,2.42 [1.46-4.00],0.0005998586768401
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ADGRE1,Adhesion G protein-coupled receptor E1,23374,88,1.60 [1.16-2.21],0.0042699686919751
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ADGRE2,Adhesion G protein-coupled receptor E2,27054,102,2.63 [1.48-4.69],0.0010413527282726
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ADGRE5,Adhesion G protein-coupled receptor E5,27107,105,2.63 [1.68-4.10],2.268516067537974e-05
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ADGRF5,Adhesion G protein-coupled receptor F5,23493,87,1.59 [0.79-3.17],0.1905145083073161
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ADGRG1,Adhesion G-protein coupled receptor G1,26805,102,1.67 [1.41-1.98],5.309569273485253e-09
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ADGRG2,Adhesion G-protein coupled receptor G2,26917,104,0.19 [0.10-0.35],8.903933140488286e-08
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ADGRV1,Adhesion G-protein coupled receptor V1,22737,87,1.01 [0.75-1.36],0.9651262005324358
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ADH1B,All-trans-retinol dehydrogenase,22991,85,0.86 [0.64-1.15],0.3065779646117539
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,26425,98,0.87 [0.70-1.09],0.222180674184266
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ADIPOQ,Adiponectin,23541,85,1.04 [0.77-1.40],0.8122102827241443
Chapter IX Diseases of the circulatory system,"Heart failure, strict",ADM,Pro-adrenomedullin,27145,103,,
