Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,A1BG,Alpha-1B-glycoprotein,18298,151,2.55 [1.03-6.35],0.0440591938640508
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,AAMDC,Mth938 domain-containing protein,17799,144,0.96 [0.71-1.30],0.8125797875259171
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,AARSD1,Alanyl-tRNA editing protein Aarsd1,20864,181,1.13 [0.90-1.43],0.2985730089849051
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ABCA2,ATP-binding cassette sub-family A member 2,17685,143,0.80 [0.51-1.26],0.3347348613600803
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ABHD14B,Protein ABHD14B,20738,181,1.02 [0.81-1.28],0.877307610615166
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ABL1,Tyrosine-protein kinase ABL1,20864,181,1.11 [0.92-1.34],0.2899359568216014
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ABO,Histo-blood group ABO system transferase,18276,152,0.94 [0.84-1.05],0.2568513837275978
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ABRAXAS2,BRISC complex subunit Abraxas 2,17685,143,1.05 [0.82-1.34],0.6928644439550429
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",20459,178,1.13 [0.96-1.32],0.1348205023455499
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",17913,150,1.02 [0.82-1.27],0.8477112017300085
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",18274,152,1.14 [0.96-1.34],0.1374582022113902
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ACAN,Aggrecan core protein,20733,179,0.75 [0.47-1.21],0.24146093408378
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ACE,Angiotensin-converting enzyme,18276,152,1.35 [0.75-2.45],0.3164244018316179
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ACE2,Angiotensin-converting enzyme 2,20551,177,1.75 [1.41-2.18],3.917462993073405e-07
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ACHE,Acetylcholinesterase,17883,150,0.87 [0.53-1.42],0.5699046691526863
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ACOT13,Acyl-coenzyme A thioesterase 13,18180,152,1.11 [0.97-1.27],0.1416623517676425
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,20914,180,1.07 [0.83-1.38],0.5890562369645607
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ACP1,Low molecular weight phosphotyrosine protein phosphatase,17771,149,0.86 [0.60-1.24],0.4142491881648499
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ACP5,Tartrate-resistant acid phosphatase type 5,21028,181,1.28 [0.85-1.93],0.232681460733982
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ACP6,Lysophosphatidic acid phosphatase type 6,21080,184,1.21 [0.98-1.50],0.077441059603862
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ACRBP,Acrosin-binding protein,18173,151,1.03 [0.69-1.54],0.8693388399696067
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ACRV1,Acrosomal protein SP-10,17771,149,0.99 [0.63-1.55],0.9686251646799772
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ACSL1,Long-chain-fatty-acid--CoA ligase 1,17685,143,0.99 [0.65-1.52],0.9634992021261716
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ACTA2,"Actin, aortic smooth muscle",20551,177,1.31 [1.02-1.68],0.0333978270355986
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ACTN2,Alpha-actinin-2,17685,143,0.86 [0.63-1.18],0.3510958519087329
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ACTN4,Alpha-actinin-4,20533,176,1.39 [1.02-1.90],0.0363073094938884
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ACVRL1,Serine/threonine-protein kinase receptor R3,20770,180,1.43 [0.85-2.42],0.1781564963945352
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ACY1,Aminoacylase-1,20914,180,1.44 [1.17-1.77],0.0005300107326962
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,17685,143,1.39 [1.06-1.82],0.0175495764474035
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ACYP1,Acylphosphatase-1,17809,150,1.03 [0.81-1.31],0.7992404958160922
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ADA,Adenosine deaminase,21155,181,1.18 [0.82-1.72],0.3698590214985383
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ADA2,Adenosine deaminase 2,20783,180,1.59 [1.18-2.16],0.0025986793299715
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,17771,149,0.90 [0.56-1.46],0.6667626263756565
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,20551,177,0.87 [0.56-1.35],0.5243407613473088
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,20807,181,1.15 [0.79-1.68],0.4678623636810288
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,21155,181,1.01 [0.69-1.49],0.9445430991356448
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,21089,184,1.28 [0.80-2.03],0.2987823982948605
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,18180,152,1.21 [0.71-2.05],0.4776631019733165
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,17771,149,0.96 [0.58-1.59],0.887318600129662
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,21189,182,0.78 [0.44-1.37],0.3777447246750497
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,20864,181,1.03 [0.77-1.37],0.8619381993231361
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,20551,177,0.79 [0.49-1.28],0.343722591400704
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,17771,149,1.29 [0.84-1.99],0.2452258361495695
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,21009,185,0.93 [0.69-1.24],0.6002145160575292
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ADAMTSL2,ADAMTS-like protein 2,18255,151,1.87 [1.18-2.95],0.0075664092406858
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ADAMTSL4,ADAMTS-like protein 4,17799,144,0.79 [0.40-1.59],0.5143010649211085
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ADAMTSL5,ADAMTS-like protein 5,18274,152,1.03 [0.69-1.53],0.8815114078396554
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ADCYAP1R1,Pituitary adenylate cyclase-activating polypeptide type I receptor,20459,178,0.85 [0.54-1.32],0.4660936392897156
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ADD1,Alpha-adducin,17883,150,1.03 [0.82-1.29],0.7812325429428782
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ADGRB3,Adhesion G protein-coupled receptor B3,20770,180,0.79 [0.53-1.18],0.2497465259173702
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ADGRD1,Adhesion G-protein coupled receptor D1,17883,150,1.06 [0.69-1.62],0.7872098782405716
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ADGRE1,Adhesion G protein-coupled receptor E1,18180,152,1.08 [0.82-1.42],0.5962157662448884
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ADGRE2,Adhesion G protein-coupled receptor E2,21033,182,0.69 [0.43-1.11],0.121599110109205
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ADGRE5,Adhesion G protein-coupled receptor E5,21078,182,0.69 [0.44-1.10],0.116614648134686
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ADGRF5,Adhesion G protein-coupled receptor F5,18274,152,1.08 [0.64-1.82],0.7720449335888059
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ADGRG1,Adhesion G-protein coupled receptor G1,20864,181,1.13 [0.93-1.39],0.2228782086359403
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ADGRG2,Adhesion G-protein coupled receptor G2,20914,180,0.62 [0.38-1.01],0.05625355471918
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ADGRV1,Adhesion G-protein coupled receptor V1,17677,145,0.93 [0.73-1.18],0.5374387464669756
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ADH1B,All-trans-retinol dehydrogenase,17883,150,1.15 [0.94-1.41],0.1736278105344514
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,20551,177,1.32 [1.14-1.54],0.0002356748364146
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ADIPOQ,Adiponectin,18298,151,0.77 [0.61-0.96],0.0203447646221449
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ADM,Pro-adrenomedullin,21118,184,2.69 [1.63-4.43],0.0001065895688082
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ADRA2A,Alpha-2A adrenergic receptor,17685,143,1.15 [0.95-1.39],0.1551952695017409
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,AFAP1,Actin filament-associated protein 1,17883,150,0.88 [0.73-1.07],0.1983127213740205
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,AFM,Afamin,18298,151,1.16 [0.51-2.66],0.7259154658823624
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,AFP,Alpha-fetoprotein,20740,180,0.88 [0.72-1.07],0.2033687900226019
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,AGBL2,Cytosolic carboxypeptidase 2,17677,145,1.07 [0.89-1.28],0.4988322525664027
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,AGER,Advanced glycosylation end product-specific receptor,20891,181,0.94 [0.68-1.30],0.7168737094626273
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,AGR2,Anterior gradient protein 2 homolog,20242,174,1.33 [1.17-1.50],7.266624612879888e-06
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,AGR3,Anterior gradient protein 3,20424,178,1.17 [0.94-1.45],0.1577134440798903
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,AGRN,Agrin,21033,182,1.93 [1.35-2.76],0.0002834862953679
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,AGRP,Agouti-related protein,21155,181,0.86 [0.68-1.10],0.2409209482245462
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,AGT,Angiotensinogen,18276,152,0.71 [0.45-1.12],0.1449335190116632
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,AGXT,Serine--pyruvate aminotransferase,20914,180,1.21 [1.03-1.43],0.0182267624780854
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,AHCY,Adenosylhomocysteinase,20914,180,1.08 [0.89-1.31],0.4263184182127012
