Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XII Diseases of the skin and subcutaneous tissue,Nail disorders,A1BG,Alpha-1B-glycoprotein,23508,53,0.71 [0.16-3.08],0.6442903501186708
Chapter XII Diseases of the skin and subcutaneous tissue,Nail disorders,AAMDC,Mth938 domain-containing protein,22860,52,1.27 [0.78-2.06],0.3367434795084758
Chapter XII Diseases of the skin and subcutaneous tissue,Nail disorders,AARSD1,Alanyl-tRNA editing protein Aarsd1,26779,57,1.07 [0.70-1.61],0.764593630841376
Chapter XII Diseases of the skin and subcutaneous tissue,Nail disorders,ABCA2,ATP-binding cassette sub-family A member 2,22715,50,0.99 [0.48-2.05],0.9709121811887168
Chapter XII Diseases of the skin and subcutaneous tissue,Nail disorders,ABHD14B,Protein ABHD14B,26626,55,0.91 [0.60-1.36],0.6394679690156104
Chapter XII Diseases of the skin and subcutaneous tissue,Nail disorders,ABL1,Tyrosine-protein kinase ABL1,26779,57,1.29 [0.94-1.77],0.1125451198730714
Chapter XII Diseases of the skin and subcutaneous tissue,Nail disorders,ABO,Histo-blood group ABO system transferase,23476,51,0.91 [0.76-1.10],0.3432123431205519
Chapter XII Diseases of the skin and subcutaneous tissue,Nail disorders,ABRAXAS2,BRISC complex subunit Abraxas 2,22715,50,0.86 [0.57-1.30],0.4728519234444786
Chapter XII Diseases of the skin and subcutaneous tissue,Nail disorders,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",26271,58,1.18 [0.91-1.53],0.2085313337755769
Chapter XII Diseases of the skin and subcutaneous tissue,Nail disorders,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",23022,53,1.11 [0.80-1.54],0.5380178483390787
Chapter XII Diseases of the skin and subcutaneous tissue,Nail disorders,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",23467,52,1.08 [0.81-1.44],0.6149618721865338
Chapter XII Diseases of the skin and subcutaneous tissue,Nail disorders,ACAN,Aggrecan core protein,26670,58,1.05 [0.46-2.37],0.9084526522332194
Chapter XII Diseases of the skin and subcutaneous tissue,Nail disorders,ACE,Angiotensin-converting enzyme,23476,51,0.32 [0.13-0.80],0.0141322882570451
Chapter XII Diseases of the skin and subcutaneous tissue,Nail disorders,ACE2,Angiotensin-converting enzyme 2,26407,56,1.23 [0.82-1.84],0.3265470171481867
Chapter XII Diseases of the skin and subcutaneous tissue,Nail disorders,ACHE,Acetylcholinesterase,22976,51,0.49 [0.21-1.15],0.1002101771720313
Chapter XII Diseases of the skin and subcutaneous tissue,Nail disorders,ACOT13,Acyl-coenzyme A thioesterase 13,23343,52,1.05 [0.83-1.33],0.6873673153512876
Chapter XII Diseases of the skin and subcutaneous tissue,Nail disorders,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,26906,59,0.95 [0.60-1.51],0.8315617706837041
Chapter XII Diseases of the skin and subcutaneous tissue,Nail disorders,ACP1,Low molecular weight phosphotyrosine protein phosphatase,22798,52,0.97 [0.54-1.76],0.9268325344703904
Chapter XII Diseases of the skin and subcutaneous tissue,Nail disorders,ACP5,Tartrate-resistant acid phosphatase type 5,27026,59,1.42 [0.72-2.79],0.315610236177172
Chapter XII Diseases of the skin and subcutaneous tissue,Nail disorders,ACP6,Lysophosphatidic acid phosphatase type 6,27078,59,1.30 [0.89-1.90],0.1786756919493861
Chapter XII Diseases of the skin and subcutaneous tissue,Nail disorders,ACRBP,Acrosin-binding protein,23334,53,1.47 [0.86-2.51],0.1601817759108456
Chapter XII Diseases of the skin and subcutaneous tissue,Nail disorders,ACRV1,Acrosomal protein SP-10,22798,52,0.72 [0.33-1.57],0.408143027655508
Chapter XII Diseases of the skin and subcutaneous tissue,Nail disorders,ACSL1,Long-chain-fatty-acid--CoA ligase 1,22715,50,0.84 [0.38-1.84],0.6636839485793724
Chapter XII Diseases of the skin and subcutaneous tissue,Nail disorders,ACTA2,"Actin, aortic smooth muscle",26407,56,1.42 [0.95-2.11],0.0867812683788902
Chapter XII Diseases of the skin and subcutaneous tissue,Nail disorders,ACTN2,Alpha-actinin-2,22715,50,0.95 [0.57-1.58],0.839231603641607
Chapter XII Diseases of the skin and subcutaneous tissue,Nail disorders,ACTN4,Alpha-actinin-4,26371,59,1.32 [0.74-2.37],0.3459677809065011
Chapter XII Diseases of the skin and subcutaneous tissue,Nail disorders,ACVRL1,Serine/threonine-protein kinase receptor R3,26672,55,2.79 [1.26-6.16],0.0111527005444043
Chapter XII Diseases of the skin and subcutaneous tissue,Nail disorders,ACY1,Aminoacylase-1,26906,59,1.01 [0.71-1.45],0.9410633986776368
Chapter XII Diseases of the skin and subcutaneous tissue,Nail disorders,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,22715,50,1.07 [0.67-1.73],0.7718465945022532
Chapter XII Diseases of the skin and subcutaneous tissue,Nail disorders,ACYP1,Acylphosphatase-1,22882,51,1.29 [0.87-1.91],0.2125807835690215
Chapter XII Diseases of the skin and subcutaneous tissue,Nail disorders,ADA,Adenosine deaminase,27180,58,1.50 [0.81-2.76],0.1983272692463821
Chapter XII Diseases of the skin and subcutaneous tissue,Nail disorders,ADA2,Adenosine deaminase 2,26728,57,0.76 [0.44-1.33],0.342475022786803
Chapter XII Diseases of the skin and subcutaneous tissue,Nail disorders,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,22798,52,1.67 [1.14-2.45],0.0084901037159693
