Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,A1BG,Alpha-1B-glycoprotein,20485,1009,1.93 [1.33-2.80],0.0004973115752309
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,AARSD1,Alanyl-tRNA editing protein Aarsd1,23498,1221,1.11 [1.01-1.21],0.0288085109904795
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,ABL1,Tyrosine-protein kinase ABL1,23498,1221,1.10 [1.03-1.19],0.0086395105248761
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",23058,1193,1.08 [1.01-1.15],0.0168378266443428
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,ACAN,Aggrecan core protein,23370,1220,1.29 [1.07-1.56],0.006502207668017
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,ACE,Angiotensin-converting enzyme,20489,1013,1.32 [1.06-1.63],0.0126913724334542
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,ACE2,Angiotensin-converting enzyme 2,23183,1192,1.19 [1.09-1.30],0.0001040683703924
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,ACOT13,Acyl-coenzyme A thioesterase 13,20399,1003,1.06 [1.00-1.12],0.0339500380404966
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,ACP5,Tartrate-resistant acid phosphatase type 5,23709,1223,1.28 [1.10-1.49],0.0014491779565026
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,ACP6,Lysophosphatidic acid phosphatase type 6,23790,1239,1.10 [1.01-1.19],0.0199816424510507
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,ACRBP,Acrosin-binding protein,20394,1012,1.23 [1.07-1.42],0.0031884900157996
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,ACTA2,"Actin, aortic smooth muscle",23183,1192,1.56 [1.42-1.70],6.847713968264769e-23
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,ACTN2,Alpha-actinin-2,19770,969,1.24 [1.14-1.36],1.977699535280116e-06
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,ACVRL1,Serine/threonine-protein kinase receptor R3,23364,1217,3.04 [2.58-3.58],5.45257467061481e-41
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,19770,969,1.18 [1.06-1.31],0.0028092279022263
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,ADA,Adenosine deaminase,23889,1244,1.16 [1.02-1.33],0.0244678576052478
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,ADA2,Adenosine deaminase 2,23492,1226,1.73 [1.56-1.93],6.496009785412092e-24
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,19863,977,2.09 [1.80-2.42],2.1050534106937448e-22
