Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
"Chapter IV Endocrine, nutritional and metabolic diseases","Disorder of thyroid, unspecified",A1BG,Alpha-1B-glycoprotein,19862,35,7.85 [1.22-50.43],0.0298236517551206
"Chapter IV Endocrine, nutritional and metabolic diseases","Disorder of thyroid, unspecified",ACTA2,"Actin, aortic smooth muscle",22430,38,1.79 [1.15-2.79],0.009750039978573
"Chapter IV Endocrine, nutritional and metabolic diseases","Disorder of thyroid, unspecified",ACYP1,Acylphosphatase-1,19317,36,0.55 [0.33-0.92],0.0219315945338036
"Chapter IV Endocrine, nutritional and metabolic diseases","Disorder of thyroid, unspecified",AGRN,Agrin,22944,39,2.46 [1.30-4.63],0.0054106089493009
"Chapter IV Endocrine, nutritional and metabolic diseases","Disorder of thyroid, unspecified",AK1,Adenylate kinase isoenzyme 1,22853,39,0.44 [0.27-0.72],0.0010403244253194
"Chapter IV Endocrine, nutritional and metabolic diseases","Disorder of thyroid, unspecified",AKR1C4,Aldo-keto reductase family 1 member C4,22430,38,0.46 [0.22-0.96],0.0377374179583981
"Chapter IV Endocrine, nutritional and metabolic diseases","Disorder of thyroid, unspecified",ALDH1A1,Retinal dehydrogenase 1,22862,39,0.54 [0.30-0.97],0.0379394471489263
"Chapter IV Endocrine, nutritional and metabolic diseases","Disorder of thyroid, unspecified",AMPD3,AMP deaminase 3,19798,35,0.59 [0.38-0.93],0.0217305801518895
"Chapter IV Endocrine, nutritional and metabolic diseases","Disorder of thyroid, unspecified",ANXA10,Annexin A10,22350,40,0.66 [0.44-0.98],0.0381436078394101
"Chapter IV Endocrine, nutritional and metabolic diseases","Disorder of thyroid, unspecified",ARNT,Aryl hydrocarbon receptor nuclear translocator,22452,39,1.98 [1.31-3.00],0.0013156328432643
"Chapter IV Endocrine, nutritional and metabolic diseases","Disorder of thyroid, unspecified",ATG4A,Cysteine protease ATG4A,22311,37,0.43 [0.26-0.73],0.0018487840145422
"Chapter IV Endocrine, nutritional and metabolic diseases","Disorder of thyroid, unspecified",ATP5PO,"ATP synthase subunit O, mitochondrial",22350,40,0.43 [0.21-0.89],0.0222806235478553
"Chapter IV Endocrine, nutritional and metabolic diseases","Disorder of thyroid, unspecified",ATP6V1D,V-type proton ATPase subunit D,22751,38,1.86 [1.05-3.29],0.0332972859985945
"Chapter IV Endocrine, nutritional and metabolic diseases","Disorder of thyroid, unspecified",ATRAID,All-trans retinoic acid-induced differentiation factor,19782,36,1.87 [1.15-3.03],0.0109664733394225
"Chapter IV Endocrine, nutritional and metabolic diseases","Disorder of thyroid, unspecified",ATXN3,Ataxin-3,19798,35,0.45 [0.27-0.76],0.0029624584560499
"Chapter IV Endocrine, nutritional and metabolic diseases","Disorder of thyroid, unspecified",AZU1,Azurocidin,22205,35,0.60 [0.37-0.98],0.0416072677805083
"Chapter IV Endocrine, nutritional and metabolic diseases","Disorder of thyroid, unspecified",BAIAP2,Brain-specific angiogenesis inhibitor 1-associated protein 2,22311,37,1.53 [1.04-2.26],0.0307425438763298
"Chapter IV Endocrine, nutritional and metabolic diseases","Disorder of thyroid, unspecified",BCAN,Brevican core protein,22656,39,0.35 [0.16-0.76],0.0082465248962978
"Chapter IV Endocrine, nutritional and metabolic diseases","Disorder of thyroid, unspecified",BLVRB,Flavin reductase,22862,39,0.55 [0.35-0.89],0.0140879968765453
"Chapter IV Endocrine, nutritional and metabolic diseases","Disorder of thyroid, unspecified",BOLA2_BOLA2B,BolA-like protein 2,19294,35,0.36 [0.20-0.65],0.0007611273454751
