Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,AKR7L,Aflatoxin B1 aldehyde reductase member 4,19535,353,0.84 [0.72-0.99],0.0416860378964858
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,AMIGO1,Amphoterin-induced protein 1,19593,361,0.76 [0.60-0.97],0.0249725554674092
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,ANXA10,Annexin A10,22709,394,1.13 [1.02-1.25],0.0181422107359042
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,ANXA3,Annexin A3,23403,418,0.87 [0.77-0.99],0.0304222860171138
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,ARHGAP5,Rho GTPase-activating protein 5,19433,347,0.86 [0.74-1.00],0.0431563141805145
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,ART3,Ecto-ADP-ribosyltransferase 3,23336,418,0.78 [0.62-0.99],0.0417832053464795
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,ASRGL1,Isoaspartyl peptidase/L-asparaginase,19585,354,0.86 [0.78-0.96],0.0053638989082085
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,ATF4,Cyclic AMP-dependent transcription factor ATF-4,19433,347,0.72 [0.52-0.99],0.0459897196926062
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,ATP5IF1,"ATPase inhibitor, mitochondrial",23317,418,0.92 [0.85-1.00],0.0388484820431497
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,ATP5PO,"ATP synthase subunit O, mitochondrial",22709,394,0.79 [0.63-1.00],0.0454285812167714
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,AXIN1,Axin-1,23208,412,0.91 [0.83-0.99],0.0341226329679468
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,BANK1,B-cell scaffold protein with ankyrin repeats,23208,412,0.91 [0.84-0.99],0.0246308726371953
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,BMP10,Bone morphogenetic protein 10,19683,366,1.53 [1.07-2.18],0.0183087820246319
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,BRD1,Bromodomain-containing protein 1,19782,360,0.54 [0.37-0.79],0.0017268373631936
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,C1QTNF1,Complement C1q tumor necrosis factor-related protein 1,23336,418,0.79 [0.64-0.97],0.0225296973748254
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,C7,Complement component C7,19671,358,1.45 [1.06-1.99],0.0204533061796951
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,CA9,Carbonic anhydrase 9,23432,419,1.20 [1.01-1.42],0.0381568935258498
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,CCND2,G1/S-specific cyclin-D2,19782,360,0.74 [0.59-0.94],0.0148023688445464
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,CD33,Myeloid cell surface antigen CD33,23294,419,0.89 [0.80-0.99],0.0315289472550732
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,CD34,Hematopoietic progenitor cell antigen CD34,23370,419,0.68 [0.48-0.98],0.0385954024141906
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,CD55,Complement decay-accelerating factor,22436,396,0.68 [0.48-0.96],0.0293150745605309
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,CD69,Early activation antigen CD69,23113,412,0.90 [0.82-1.00],0.0410248871416077
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,CDCP1,CUB domain-containing protein 1,23030,411,1.17 [1.01-1.35],0.041086907792784
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,CDH22,Cadherin-22,19782,360,0.66 [0.44-0.97],0.035915857874931
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,CEACAM21,Carcinoembryonic antigen-related cell adhesion molecule 21,23208,412,1.14 [1.04-1.26],0.0080170429064775
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,CEACAM5,Carcinoembryonic antigen-related cell adhesion molecule 5,22392,398,1.17 [1.02-1.35],0.0264725070465138
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,CHAD,Chondroadherin,19683,366,0.75 [0.61-0.92],0.0063492481117694
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,CLIP2,CAP-Gly domain-containing linker protein 2,23208,412,0.92 [0.85-0.99],0.0267132340872851
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,CNST,Consortin,23232,416,0.92 [0.85-1.00],0.0434339806230529
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,COL1A1,Collagen alpha-1(I) chain,23521,421,0.65 [0.45-0.94],0.0225589224681114
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,CRTAC1,Cartilage acidic protein 1,23521,421,0.71 [0.54-0.93],0.011704752974989
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,CRYBB2,Beta-crystallin B2,20082,365,1.14 [1.02-1.27],0.0195068853081862
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,CST1,Cystatin-SN,17500,321,0.89 [0.79-0.99],0.0300880297343467
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,DAB2,Disabled homolog 2,23432,419,0.91 [0.85-0.99],0.0227484548962901
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,DBNL,Drebrin-like protein,23317,418,0.91 [0.83-1.00],0.0481291734360592
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,DEFA1_DEFA1B,Neutrophil defensin 1,22766,400,0.82 [0.68-0.97],0.0221289027223287
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,DEFB118,Beta-defensin 118,19488,349,1.16 [1.00-1.35],0.0483362229064484
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,DIABLO,"Diablo homolog, mitochondrial",23154,412,0.92 [0.85-1.00],0.0432934721525884
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,DNAJA2,DnaJ homolog subfamily A member 2,23423,415,0.89 [0.80-0.99],0.027020471945562
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,DNM3,Dynamin-3,20092,363,1.24 [1.05-1.46],0.0131140948801756
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,DTX2,Probable E3 ubiquitin-protein ligase DTX2,19593,361,0.78 [0.64-0.95],0.0158024061965111
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,DYNC1H1,Cytoplasmic dynein 1 heavy chain 1,20063,362,0.74 [0.57-0.96],0.023502674980478
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,EGFR,Epidermal growth factor receptor,23521,421,0.49 [0.29-0.82],0.0070869421928905
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,EIF2S2,Eukaryotic translation initiation factor 2 subunit 2,19585,354,0.76 [0.58-0.99],0.0419887794119397
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,ENO2,Gamma-enolase,23440,419,0.87 [0.76-1.00],0.0455287900366809
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,ENOPH1,Enolase-phosphatase E1,20063,362,0.80 [0.65-1.00],0.0475753392838256
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,ENPP6,Glycerophosphocholine cholinephosphodiesterase ENPP6,19585,354,0.69 [0.52-0.92],0.0110603141997809
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,EPPK1,Epiplakin,19585,354,1.16 [1.01-1.32],0.036178473595365
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,ERBB3,Receptor tyrosine-protein kinase erbB-3,23112,412,0.62 [0.39-0.97],0.036974919710309
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,ERC2,ERC protein 2,19593,361,0.81 [0.68-0.95],0.0111780100911994
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,ERCC1,DNA excision repair protein ERCC-1,19433,347,0.70 [0.49-0.99],0.0458386190427145
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,F2R,Proteinase-activated receptor 1,23281,417,0.84 [0.72-0.98],0.0308688852831972
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,FASLG,Tumor necrosis factor ligand superfamily member 6,23500,419,0.78 [0.62-0.98],0.0348254131659757
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,FSTL1,Follistatin-related protein 1,19585,354,1.72 [1.11-2.67],0.0154147327928106
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,GCHFR,GTP cyclohydrolase 1 feedback regulatory protein,19193,354,1.28 [1.06-1.54],0.0086259992985009
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,GFRAL,GDNF family receptor alpha-like,19505,355,0.79 [0.66-0.94],0.0068750282933913
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,GH1,Somatotropin,23201,415,1.05 [1.00-1.10],0.0488636116670911
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,GNGT1,Guanine nucleotide-binding protein G(T) subunit gamma-T1,19593,361,0.69 [0.54-0.89],0.0042241947311698
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,GP1BB,Platelet glycoprotein Ib beta chain,19443,345,0.86 [0.74-1.00],0.0457111832033462
