Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
ITGAM,Integrin alpha-M,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,18464,770,0.55 [0.45-0.68],5.3477884329373606e-08
ITGAM,Integrin alpha-M,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,25905,122,4.34 [2.81-6.69],3.3183716156454675e-11
ITGAM,Integrin alpha-M,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes without complications,25893,110,4.00 [2.52-6.36],4.4174063855720755e-09
ITGAM,Integrin alpha-M,Chapter V Mental and behavioural disorders,Any mental disorder,23418,624,0.40 [0.31-0.50],1.62720821856825e-14
ITGAM,Integrin alpha-M,Chapter V Mental and behavioural disorders,"Mood disorders, excluding more controls",23180,386,0.35 [0.26-0.47],4.405631368823728e-12
ITGAM,Integrin alpha-M,Chapter V Mental and behavioural disorders,Depression,25753,342,0.39 [0.29-0.54],3.974742174925704e-09
ITGAM,Integrin alpha-M,Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,21884,180,0.17 [0.11-0.26],1.012800342911298e-15
ITGAM,Integrin alpha-M,Chapter VI Diseases of the nervous system,MS-disease / Multiple Sclerosis,27581,152,0.16 [0.10-0.26],1.7740302039430242e-14
ITGAM,Integrin alpha-M,Chapter VI Diseases of the nervous system,Cerebral palsy and other paralytic syndromes,27512,76,0.17 [0.09-0.32],6.227280193438508e-08
ITGAM,Integrin alpha-M,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,20428,2815,0.59 [0.52-0.67],4.610346108549357e-16
ITGAM,Integrin alpha-M,Chapter IX Diseases of the circulatory system,"Hypertension, essential",21455,2071,0.58 [0.50-0.67],3.1502503873610386e-14
ITGAM,Integrin alpha-M,Chapter IX Diseases of the circulatory system,Hypertension,21477,2093,0.58 [0.50-0.66],1.0060364127297674e-14
ITGAM,Integrin alpha-M,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,22564,2119,0.65 [0.57-0.74],1.0661037141794211e-10
ITGAM,Integrin alpha-M,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,24788,1174,0.60 [0.51-0.71],6.37428802310155e-09
ITGAM,Integrin alpha-M,Chapter X Diseases of the respiratory system,Asthma,20613,1008,0.54 [0.45-0.66],1.992092983293453e-10
ITGAM,Integrin alpha-M,Chapter X Diseases of the respiratory system,"Asthma, excluding more controls",20419,1008,0.55 [0.45-0.66],2.3358767408534364e-10
ITGAM,Integrin alpha-M,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",20598,993,0.55 [0.46-0.67],5.892177416418968e-10
ITGAM,Integrin alpha-M,Chapter XI Diseases of the digestive system,Gastrointestinal diseases,19200,6045,0.67 [0.61-0.73],3.091414803625405e-18
ITGAM,Integrin alpha-M,Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",23089,2328,0.69 [0.61-0.79],1.0237352772570875e-08
ITGAM,Integrin alpha-M,Chapter XI Diseases of the digestive system,Other diseases of intestines,21973,2210,0.69 [0.61-0.79],1.944445451446021e-08
ITGAM,Integrin alpha-M,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,24718,1032,0.58 [0.48-0.70],4.301419840153073e-09
ITGAM,Integrin alpha-M,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other dorsopathies, not elsewhere classified",24507,821,0.57 [0.47-0.70],8.509666114304578e-08
ITGAM,Integrin alpha-M,Chapter XIV Diseases of the genitourinary system,Genitourinary diseases,22650,6170,0.76 [0.70-0.83],2.5266466079275967e-10
ITGAM,Integrin alpha-M,"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,27768,1201,1.70 [1.42-2.04],1.3419827355272596e-08
