Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter X Diseases of the respiratory system,Allergic rhinitis,ABL1,Tyrosine-protein kinase ABL1,28059,316,1.16 [1.01-1.33],0.0320245513451128
Chapter X Diseases of the respiratory system,Allergic rhinitis,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,28188,319,1.27 [1.06-1.53],0.0097652178111741
Chapter X Diseases of the respiratory system,Allergic rhinitis,ACTA2,"Actin, aortic smooth muscle",27680,317,0.74 [0.57-0.96],0.0217824597560362
Chapter X Diseases of the respiratory system,Allergic rhinitis,ADCYAP1R1,Pituitary adenylate cyclase-activating polypeptide type I receptor,27497,308,0.64 [0.44-0.94],0.0239146935762227
Chapter X Diseases of the respiratory system,Allergic rhinitis,AGBL2,Cytosolic carboxypeptidase 2,23718,274,0.88 [0.79-0.98],0.0252925930556621
Chapter X Diseases of the respiratory system,Allergic rhinitis,AHSP,Alpha-hemoglobin-stabilizing protein,28131,318,0.89 [0.80-1.00],0.0420457740037828
Chapter X Diseases of the respiratory system,Allergic rhinitis,AKR1B10,Aldo-keto reductase family 1 member B10,23813,274,1.19 [1.01-1.41],0.0406872888766142
Chapter X Diseases of the respiratory system,Allergic rhinitis,ANK2,Ankyrin-2,23716,272,1.21 [1.06-1.39],0.0050750770249935
Chapter X Diseases of the respiratory system,Allergic rhinitis,ANXA4,Annexin A4,28043,316,1.15 [1.01-1.31],0.0352133860787008
Chapter X Diseases of the respiratory system,Allergic rhinitis,AP1G2,AP-1 complex subunit gamma-like 2,24384,283,1.15 [1.01-1.32],0.0417549895843928
Chapter X Diseases of the respiratory system,Allergic rhinitis,APPL2,DCC-interacting protein 13-beta,23955,279,1.11 [1.00-1.23],0.0489634072413604
Chapter X Diseases of the respiratory system,Allergic rhinitis,ARG1,Arginase-1,28040,317,0.80 [0.67-0.97],0.0223748373109733
Chapter X Diseases of the respiratory system,Allergic rhinitis,ARHGEF12,Rho guanine nucleotide exchange factor 12,28167,320,1.11 [1.01-1.22],0.0383797243736654
Chapter X Diseases of the respiratory system,Allergic rhinitis,ART5,Ecto-ADP-ribosyltransferase 5,23718,274,0.76 [0.60-0.97],0.0241411078876497
Chapter X Diseases of the respiratory system,Allergic rhinitis,ATP6V1G1,V-type proton ATPase subunit G 1,23825,277,1.18 [1.01-1.37],0.0316177002544505
Chapter X Diseases of the respiratory system,Allergic rhinitis,ATXN10,Ataxin-10,27514,314,1.17 [1.02-1.34],0.0293241380929734
Chapter X Diseases of the respiratory system,Allergic rhinitis,AXIN1,Axin-1,28167,320,1.15 [1.03-1.27],0.0092207961455548
Chapter X Diseases of the respiratory system,Allergic rhinitis,BACH1,Transcription regulator protein BACH1,28167,320,1.17 [1.03-1.34],0.0159724080828165
Chapter X Diseases of the respiratory system,Allergic rhinitis,BAG6,Large proline-rich protein BAG6,27680,317,1.36 [1.05-1.76],0.021742983735143
Chapter X Diseases of the respiratory system,Allergic rhinitis,BID,BH3-interacting domain death agonist,28167,320,1.18 [1.03-1.35],0.0176597746653433
Chapter X Diseases of the respiratory system,Allergic rhinitis,BLMH,Bleomycin hydrolase,28533,325,1.40 [1.05-1.88],0.0217422519424064
Chapter X Diseases of the respiratory system,Allergic rhinitis,CA1,Carbonic anhydrase 1,27537,313,0.83 [0.70-0.98],0.0293141686424142
Chapter X Diseases of the respiratory system,Allergic rhinitis,CA8,Carbonic anhydrase-related protein,23803,275,0.56 [0.32-0.98],0.0418087842553106
Chapter X Diseases of the respiratory system,Allergic rhinitis,CABP2,Calcium-binding protein 2,23813,274,1.19 [1.02-1.39],0.0315893162438328
Chapter X Diseases of the respiratory system,Allergic rhinitis,CACNB1,Voltage-dependent L-type calcium channel subunit beta-1,23718,274,0.80 [0.64-0.99],0.0429222438452649
Chapter X Diseases of the respiratory system,Allergic rhinitis,CALCOCO1,Calcium-binding and coiled-coil domain-containing protein 1,28355,321,1.10 [1.00-1.21],0.0467967961095392
Chapter X Diseases of the respiratory system,Allergic rhinitis,CASP3,Caspase-3,28533,325,1.14 [1.02-1.27],0.021299626232186
Chapter X Diseases of the respiratory system,Allergic rhinitis,CD2,T-cell surface antigen CD2,23716,272,0.66 [0.45-0.96],0.0277626361228707
Chapter X Diseases of the respiratory system,Allergic rhinitis,CD248,Endosialin,24489,280,0.59 [0.45-0.78],0.0002534305290191
Chapter X Diseases of the respiratory system,Allergic rhinitis,CD40,Tumor necrosis factor receptor superfamily member 5,28166,322,1.25 [1.04-1.50],0.0190555712346544
Chapter X Diseases of the respiratory system,Allergic rhinitis,CDC26,Anaphase-promoting complex subunit CDC26,24361,283,1.18 [1.01-1.38],0.0331110175655088
Chapter X Diseases of the respiratory system,Allergic rhinitis,CDC42BPB,Serine/threonine-protein kinase MRCK beta,24401,284,1.12 [1.01-1.24],0.0384961116372558
Chapter X Diseases of the respiratory system,Allergic rhinitis,CDHR5,Cadherin-related family member 5,28188,319,1.41 [1.08-1.83],0.0119598101142321
Chapter X Diseases of the respiratory system,Allergic rhinitis,CDKN1A,Cyclin-dependent kinase inhibitor 1,28059,316,1.10 [1.00-1.20],0.0499694496646286
Chapter X Diseases of the respiratory system,Allergic rhinitis,CEBPA,CCAAT/enhancer-binding protein alpha,23803,275,0.67 [0.45-0.99],0.0458397183533162
Chapter X Diseases of the respiratory system,Allergic rhinitis,CEP112,Centrosomal protein of 112 kDa,23716,272,0.68 [0.48-0.95],0.0242002732672075
Chapter X Diseases of the respiratory system,Allergic rhinitis,CEP350,Centrosome-associated protein 350,23628,274,0.67 [0.48-0.94],0.0187485378391092
Chapter X Diseases of the respiratory system,Allergic rhinitis,CETN3,Centrin-3,24401,284,1.19 [1.04-1.37],0.0130654726973066
Chapter X Diseases of the respiratory system,Allergic rhinitis,CHIT1,Chitotriosidase-1,28294,324,0.94 [0.89-0.99],0.0316980721420315
Chapter X Diseases of the respiratory system,Allergic rhinitis,CHRM1,Muscarinic acetylcholine receptor M1,23813,274,1.33 [1.03-1.71],0.027892605005103
Chapter X Diseases of the respiratory system,Allergic rhinitis,CIRBP,Cold-inducible RNA-binding protein,24401,284,1.13 [1.00-1.27],0.0431983413231971
Chapter X Diseases of the respiratory system,Allergic rhinitis,CKB,Creatine kinase B-type,24489,280,0.79 [0.65-0.96],0.0159033718414684
Chapter X Diseases of the respiratory system,Allergic rhinitis,CLC,Galectin-10,28149,318,1.16 [1.02-1.33],0.0292220167301744
Chapter X Diseases of the respiratory system,Allergic rhinitis,CLIP2,CAP-Gly domain-containing linker protein 2,28167,320,1.10 [1.01-1.20],0.0281286653197411
Chapter X Diseases of the respiratory system,Allergic rhinitis,CNP,"2',3'-cyclic-nucleotide 3'-phosphodiesterase",23781,277,1.15 [1.00-1.33],0.0491833608285679
Chapter X Diseases of the respiratory system,Allergic rhinitis,COL15A1,Collagen alpha-1(XV) chain,24489,280,0.53 [0.35-0.81],0.0033095726684641
Chapter X Diseases of the respiratory system,Allergic rhinitis,COL5A1,Collagen alpha-1(V) chain,23955,279,1.40 [1.07-1.83],0.0146579347425019
Chapter X Diseases of the respiratory system,Allergic rhinitis,COMT,Catechol O-methyltransferase,27372,316,1.13 [1.01-1.27],0.0387574935076356
Chapter X Diseases of the respiratory system,Allergic rhinitis,CPPED1,Serine/threonine-protein phosphatase CPPED1,28452,320,1.16 [1.00-1.34],0.0448984248411013
Chapter X Diseases of the respiratory system,Allergic rhinitis,CPXM2,Inactive carboxypeptidase-like protein X2,24500,282,0.56 [0.35-0.90],0.0168679806743566
Chapter X Diseases of the respiratory system,Allergic rhinitis,CRKL,Crk-like protein,28211,321,1.10 [1.00-1.21],0.0482336924469163
Chapter X Diseases of the respiratory system,Allergic rhinitis,CTSB,Cathepsin B,28185,318,0.80 [0.66-0.98],0.0272257868678211
Chapter X Diseases of the respiratory system,Allergic rhinitis,CTSV,Cathepsin L2,28344,321,1.36 [1.09-1.69],0.007017106896301
Chapter X Diseases of the respiratory system,Allergic rhinitis,CYB5A,Cytochrome b5,23628,274,1.16 [1.01-1.32],0.0314735734371328
Chapter X Diseases of the respiratory system,Allergic rhinitis,CYTL1,Cytokine-like protein 1,24489,280,0.56 [0.34-0.91],0.0197833910110118
Chapter X Diseases of the respiratory system,Allergic rhinitis,DBNL,Drebrin-like protein,28308,323,1.12 [1.01-1.25],0.0318760084617656
Chapter X Diseases of the respiratory system,Allergic rhinitis,DCTN2,Dynactin subunit 2,28059,316,1.12 [1.01-1.24],0.0259190398177239
Chapter X Diseases of the respiratory system,Allergic rhinitis,DECR1,"2,4-dienoyl-CoA reductase, mitochondrial",28167,320,1.11 [1.00-1.23],0.0435813154089137
Chapter X Diseases of the respiratory system,Allergic rhinitis,DEFB103A_DEFB103B,Beta-defensin 103,23636,274,1.29 [1.02-1.62],0.0315949324145394
Chapter X Diseases of the respiratory system,Allergic rhinitis,DEFB104A_DEFB104B,Beta-defensin 104,23718,274,0.69 [0.54-0.88],0.0028085986058989
Chapter X Diseases of the respiratory system,Allergic rhinitis,DLL4,Delta-like protein 4,23825,277,0.81 [0.66-0.99],0.0442566226147058
Chapter X Diseases of the respiratory system,Allergic rhinitis,DNAJA2,DnaJ homolog subfamily A member 2,28422,320,1.16 [1.03-1.31],0.013183083092413
Chapter X Diseases of the respiratory system,Allergic rhinitis,DOK2,Docking protein 2,28188,319,1.09 [1.00-1.18],0.039950650096505
Chapter X Diseases of the respiratory system,Allergic rhinitis,DSG4,Desmoglein-4,27963,315,0.81 [0.66-0.98],0.0330507869642415
Chapter X Diseases of the respiratory system,Allergic rhinitis,DTNB,Dystrobrevin beta,24344,282,1.28 [1.02-1.61],0.0316169030473632
Chapter X Diseases of the respiratory system,Allergic rhinitis,DYNLT3,Dynein light chain Tctex-type 3,24384,283,1.33 [1.05-1.69],0.017986452236491
Chapter X Diseases of the respiratory system,Allergic rhinitis,EHBP1,EH domain-binding protein 1,24500,282,1.22 [1.05-1.41],0.0075828754042808
Chapter X Diseases of the respiratory system,Allergic rhinitis,EIF2AK2,"Interferon-induced, double-stranded RNA-activated protein kinase",24324,283,1.12 [1.01-1.23],0.031949914018371
Chapter X Diseases of the respiratory system,Allergic rhinitis,EIF4G1,Eukaryotic translation initiation factor 4 gamma 1,28521,321,1.12 [1.01-1.23],0.0309853388734859
Chapter X Diseases of the respiratory system,Allergic rhinitis,ENTPD5,Ectonucleoside triphosphate diphosphohydrolase 5,27680,317,0.53 [0.34-0.84],0.0061531368215716
Chapter X Diseases of the respiratory system,Allergic rhinitis,ERVV-1,Endogenous retrovirus group V member 1 Env polyprotein,23716,272,0.74 [0.55-0.98],0.0382529148225099
Chapter X Diseases of the respiratory system,Allergic rhinitis,FADD,FAS-associated death domain protein,28188,319,1.15 [1.01-1.30],0.0332389666082022
Chapter X Diseases of the respiratory system,Allergic rhinitis,FCN1,Ficolin-1,24484,284,1.32 [1.06-1.65],0.0134226640416426
Chapter X Diseases of the respiratory system,Allergic rhinitis,FGF2,Fibroblast growth factor 2,28167,320,1.17 [1.01-1.34],0.0323093410728479
Chapter X Diseases of the respiratory system,Allergic rhinitis,FGF21,Fibroblast growth factor 21,28400,321,1.11 [1.03-1.20],0.0093585375100439
Chapter X Diseases of the respiratory system,Allergic rhinitis,FOXO1,Forkhead box protein O1,28167,320,1.12 [1.00-1.25],0.0479596442298092
Chapter X Diseases of the respiratory system,Allergic rhinitis,FRZB,Secreted frizzled-related protein 3,27893,314,0.70 [0.50-1.00],0.0473347229259449
Chapter X Diseases of the respiratory system,Allergic rhinitis,FXYD5,FXYD domain-containing ion transport regulator 5,27659,312,1.16 [1.00-1.34],0.0473016257262125
Chapter X Diseases of the respiratory system,Allergic rhinitis,GABRA4,Gamma-aminobutyric acid receptor subunit alpha-4,23718,274,0.80 [0.65-0.99],0.0396713551195946
Chapter X Diseases of the respiratory system,Allergic rhinitis,GALNT10,Polypeptide N-acetylgalactosaminyltransferase 10,28059,316,1.56 [1.11-2.19],0.0104963501384004
Chapter X Diseases of the respiratory system,Allergic rhinitis,GCHFR,GTP cyclohydrolase 1 feedback regulatory protein,23365,271,0.67 [0.52-0.87],0.0027285850717777
Chapter X Diseases of the respiratory system,Allergic rhinitis,GGT1,Glutathione hydrolase 1 proenzyme,28121,318,1.23 [1.02-1.49],0.0318752129138221
Chapter X Diseases of the respiratory system,Allergic rhinitis,GIT1,ARF GTPase-activating protein GIT1,23803,275,1.13 [1.00-1.27],0.0465617593224052
Chapter X Diseases of the respiratory system,Allergic rhinitis,GLB1,Beta-galactosidase,27990,315,1.37 [1.09-1.71],0.0060135792920875
Chapter X Diseases of the respiratory system,Allergic rhinitis,GLOD4,Glyoxalase domain-containing protein 4,28112,321,1.32 [1.01-1.74],0.0430665440171452
Chapter X Diseases of the respiratory system,Allergic rhinitis,GM2A,Ganglioside GM2 activator,23915,273,0.60 [0.42-0.86],0.0057533991098729
Chapter X Diseases of the respiratory system,Allergic rhinitis,GOPC,Golgi-associated PDZ and coiled-coil motif-containing protein,28167,320,1.12 [1.02-1.24],0.0191781155535345
Chapter X Diseases of the respiratory system,Allergic rhinitis,HCLS1,Hematopoietic lineage cell-specific protein,28521,321,1.22 [1.03-1.46],0.024480462114324
Chapter X Diseases of the respiratory system,Allergic rhinitis,HDAC9,Histone deacetylase 9,23718,274,0.70 [0.55-0.89],0.0038464545538859
Chapter X Diseases of the respiratory system,Allergic rhinitis,HEPH,Hephaestin,24500,282,0.63 [0.46-0.87],0.004624563292221
Chapter X Diseases of the respiratory system,Allergic rhinitis,HEXIM1,Protein HEXIM1,28167,320,1.16 [1.03-1.31],0.0120041544074544
Chapter X Diseases of the respiratory system,Allergic rhinitis,HJV,Hemojuvelin,24461,280,1.30 [1.04-1.62],0.022985654832045
Chapter X Diseases of the respiratory system,Allergic rhinitis,HS6ST2,Heparan-sulfate 6-O-sulfotransferase 2,23803,275,0.69 [0.48-1.00],0.0471185421851047
Chapter X Diseases of the respiratory system,Allergic rhinitis,HSPA1A,Heat shock 70 kDa protein 1A,28254,322,1.16 [1.02-1.32],0.0256508394568543
Chapter X Diseases of the respiratory system,Allergic rhinitis,HSPB1,Heat shock protein beta-1,27716,312,1.17 [1.00-1.36],0.0439464456489698
Chapter X Diseases of the respiratory system,Allergic rhinitis,HTR1A,5-hydroxytryptamine receptor 1A,23718,274,0.77 [0.63-0.94],0.0088098120321086
Chapter X Diseases of the respiratory system,Allergic rhinitis,HTR1B,5-hydroxytryptamine receptor 1B,23718,274,0.73 [0.54-1.00],0.046657411950392
Chapter X Diseases of the respiratory system,Allergic rhinitis,IFNW1,Interferon omega-1,23716,272,0.62 [0.41-0.94],0.0228373568464689
Chapter X Diseases of the respiratory system,Allergic rhinitis,IGF2R,Cation-independent mannose-6-phosphate receptor,28172,319,1.59 [1.05-2.41],0.0279811653142672
Chapter X Diseases of the respiratory system,Allergic rhinitis,IGFBP2,Insulin-like growth factor-binding protein 2,28479,325,0.86 [0.73-1.00],0.0452608548786684
Chapter X Diseases of the respiratory system,Allergic rhinitis,IGSF3,Immunoglobulin superfamily member 3,28059,316,1.30 [1.01-1.66],0.0389160795848595
Chapter X Diseases of the respiratory system,Allergic rhinitis,IKBKG,NF-kappa-B essential modulator,28167,320,1.15 [1.03-1.28],0.0108499977672756
Chapter X Diseases of the respiratory system,Allergic rhinitis,IL13RA2,Interleukin-13 receptor subunit alpha-2,23718,274,0.63 [0.43-0.94],0.0219181306380766
Chapter X Diseases of the respiratory system,Allergic rhinitis,IL1RAP,Interleukin-1 receptor accessory protein,28172,319,0.76 [0.60-0.97],0.0243389729842327
Chapter X Diseases of the respiratory system,Allergic rhinitis,IL1RN,Interleukin-1 receptor antagonist protein,28113,322,1.23 [1.05-1.44],0.012482646690236
Chapter X Diseases of the respiratory system,Allergic rhinitis,IL2,Interleukin-2,27659,312,0.68 [0.49-0.93],0.0150577947564512
