Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Collapsed vertebra, not elsewhere classified",A1BG,Alpha-1B-glycoprotein,21992,43,5.86 [1.14-30.21],0.0346120666240171
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Collapsed vertebra, not elsewhere classified",ACP1,Low molecular weight phosphotyrosine protein phosphatase,21348,43,0.36 [0.16-0.78],0.0095566945829257
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Collapsed vertebra, not elsewhere classified",ACP5,Tartrate-resistant acid phosphatase type 5,25419,47,2.04 [1.08-3.83],0.0277938280617735
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Collapsed vertebra, not elsewhere classified",ACVRL1,Serine/threonine-protein kinase receptor R3,25120,46,2.93 [1.10-7.82],0.0314437520726106
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Collapsed vertebra, not elsewhere classified",ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,21348,43,1.83 [1.08-3.11],0.0250757782539971
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Collapsed vertebra, not elsewhere classified",ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,25389,47,0.44 [0.27-0.71],0.0009377696954158
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Collapsed vertebra, not elsewhere classified",ADD1,Alpha-adducin,21474,43,0.65 [0.42-0.99],0.0451079319873246
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Collapsed vertebra, not elsewhere classified",ADGRG2,Adhesion G-protein coupled receptor G2,25325,47,0.44 [0.27-0.71],0.0006917387434643
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Collapsed vertebra, not elsewhere classified",ADIPOQ,Adiponectin,21992,43,1.56 [1.02-2.40],0.0419369802606076
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Collapsed vertebra, not elsewhere classified",ADM,Pro-adrenomedullin,25555,48,4.15 [1.56-11.03],0.0042959477043051
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Collapsed vertebra, not elsewhere classified",AGER,Advanced glycosylation end product-specific receptor,25262,46,0.36 [0.19-0.69],0.0021172955202071
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Collapsed vertebra, not elsewhere classified",AHNAK,Neuroblast differentiation-associated protein AHNAK,21364,42,0.31 [0.12-0.82],0.0178147518400878
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Collapsed vertebra, not elsewhere classified",ALDH1A1,Retinal dehydrogenase 1,25322,48,0.49 [0.29-0.83],0.0075960905314557
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Collapsed vertebra, not elsewhere classified",ALMS1,Alstrom syndrome protein 1,21562,43,0.40 [0.17-0.93],0.0323156371237427
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Collapsed vertebra, not elsewhere classified",AMPD3,AMP deaminase 3,21919,43,0.65 [0.44-0.97],0.0338355315971605
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Collapsed vertebra, not elsewhere classified",ANG,Angiogenin,25219,47,2.38 [1.30-4.35],0.0049668749002795
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Collapsed vertebra, not elsewhere classified",ANGPTL4,Angiopoietin-related protein 4,25397,47,2.47 [1.42-4.30],0.0014223401775029
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Collapsed vertebra, not elsewhere classified",ANXA11,Annexin A11,25275,46,0.68 [0.48-0.96],0.0276778596645407
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Collapsed vertebra, not elsewhere classified",APLP1,Amyloid-like protein 1,25325,47,0.57 [0.34-0.94],0.0279754951244783
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Collapsed vertebra, not elsewhere classified",AREG,Amphiregulin,25211,47,1.86 [1.17-2.97],0.0090154348440581
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Collapsed vertebra, not elsewhere classified",ARG1,Arginase-1,25207,48,0.45 [0.28-0.72],0.0009173019403267
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Collapsed vertebra, not elsewhere classified",ARHGAP1,Rho GTPase-activating protein 1,24717,46,0.54 [0.31-0.94],0.0287382396394247
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Collapsed vertebra, not elsewhere classified",ARTN,Artemin,24844,47,1.54 [1.21-1.96],0.0004047144256653
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Collapsed vertebra, not elsewhere classified",ASGR1,Asialoglycoprotein receptor 1,25168,46,3.87 [2.02-7.42],4.5132534517493446e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Collapsed vertebra, not elsewhere classified",ATP1B4,Protein ATP1B4,21203,41,1.85 [1.14-3.02],0.0135788225639432
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Collapsed vertebra, not elsewhere classified",BCAN,Brevican core protein,25168,46,0.45 [0.21-0.94],0.0327339341166055
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Collapsed vertebra, not elsewhere classified",BLVRB,Flavin reductase,25322,48,0.57 [0.37-0.88],0.0115155606939537
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Collapsed vertebra, not elsewhere classified",BST2,Bone marrow stromal antigen 2,25579,48,1.55 [1.10-2.18],0.0130669920375939
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Collapsed vertebra, not elsewhere classified",BTLA,B- and T-lymphocyte attenuator,21203,41,0.57 [0.34-0.96],0.0340921757439955
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Collapsed vertebra, not elsewhere classified",C2,Complement C2,25357,47,3.89 [1.13-13.40],0.0311553016763317
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Collapsed vertebra, not elsewhere classified",CA1,Carbonic anhydrase 1,24723,46,0.56 [0.36-0.86],0.0084728654324963
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Collapsed vertebra, not elsewhere classified",CA9,Carbonic anhydrase 9,25555,48,0.49 [0.27-0.90],0.0203037452674284
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Collapsed vertebra, not elsewhere classified",CALB2,Calretinin,24738,47,1.92 [1.10-3.35],0.0216154560003091
