Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,ACP5,Tartrate-resistant acid phosphatase type 5,27969,33,2.29 [1.09-4.83],0.0294709280637435
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,ACP6,Lysophosphatidic acid phosphatase type 6,28083,33,1.94 [1.14-3.29],0.0147779053850783
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,ACVRL1,Serine/threonine-protein kinase receptor R3,27630,33,7.81 [3.46-17.62],7.269019269547002e-07
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,ADA2,Adenosine deaminase 2,27689,33,2.78 [1.51-5.09],0.0009609792117875
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,23522,24,1.89 [1.06-3.40],0.0323013591331308
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,28096,33,2.80 [1.16-6.76],0.0214903019522305
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,27749,33,3.41 [1.67-6.97],0.0007469993855427
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,ADGRB3,Adhesion G protein-coupled receptor B3,27630,33,2.68 [1.10-6.48],0.0292634788770164
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,ADM,Pro-adrenomedullin,28120,33,15.92 [5.06-50.15],2.2566791076684903e-06
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,AGR2,Anterior gradient protein 2 homolog,26985,33,1.57 [1.18-2.07],0.0016876645457888
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,AGRN,Agrin,27995,33,3.04 [1.78-5.20],4.864676884091185e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,ALPP,"Alkaline phosphatase, placental type",27749,33,1.33 [1.02-1.72],0.0340585487362733
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,AMBP,Protein AMBP,28084,33,45.31 [14.59-140.72],4.248621410236356e-11
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,ANGPTL1,Angiopoietin-related protein 1,27450,33,2.87 [1.06-7.80],0.0384715603550936
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,ANGPTL4,Angiopoietin-related protein 4,27952,33,5.10 [2.67-9.77],8.542345170196379e-07
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,ANXA1,Annexin A1,23528,24,0.36 [0.14-0.94],0.0367203314838099
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,ANXA10,Annexin A10,27207,33,1.44 [1.04-1.98],0.0259281137207058
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,APOB,Apolipoprotein B-100,24233,25,5.36 [1.10-26.12],0.0377693857679281
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,APOH,Beta-2-glycoprotein 1,27860,33,2.12 [1.05-4.31],0.0367468057815101
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,AREG,Amphiregulin,27749,33,2.68 [1.66-4.32],5.107348945372818e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,ARMCX2,Armadillo repeat-containing X-linked protein 2,23438,24,1.49 [1.04-2.13],0.03132887213344
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,ASGR1,Asialoglycoprotein receptor 1,27679,33,4.85 [2.40-9.83],1.1388922567445453e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,ATP6V1F,V-type proton ATPase subunit F,27158,33,1.50 [1.03-2.21],0.0364349602166607
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,ATRAID,All-trans retinoic acid-induced differentiation factor,24118,25,1.68 [1.07-2.63],0.0251512093854205
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,B2M,Beta-2-microglobulin,24244,25,1.78 [1.19-2.68],0.0050165908019613
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,B3GNT7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",23539,22,3.01 [1.06-8.53],0.0382551280178386
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,B4GALT1,"Beta-1,4-galactosyltransferase 1",27995,33,4.05 [1.85-8.90],0.0004886251115616
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,BAMBI,BMP and activin membrane-bound inhibitor homolog,27190,31,2.51 [1.30-4.84],0.0061041798181924
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,BCAM,Basal cell adhesion molecule,27860,33,3.47 [1.27-9.50],0.0155644697983776
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,BRK1,Protein BRICK1,27207,33,2.04 [1.10-3.76],0.0228723044797167
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,BSG,Basigin,28153,33,7.47 [2.30-24.19],0.0008027324916868
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,BTN2A1,Butyrophilin subfamily 2 member A1,27995,33,4.66 [2.11-10.29],0.0001359273571678
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,BTN3A2,Butyrophilin subfamily 3 member A2,27852,33,2.22 [1.21-4.08],0.0097787841536422
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,C1QA,Complement C1q subcomponent subunit A,28057,33,4.13 [1.30-13.15],0.0165225183048267
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,C1QTNF1,Complement C1q tumor necrosis factor-related protein 1,27951,33,2.50 [1.53-4.09],0.0002626848900527
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,C2,Complement C2,27917,33,6.19 [1.50-25.59],0.0118456848681079
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,C3,Complement C3,23015,24,1.97 [1.25-3.11],0.0033189068134164
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,C4BPB,C4b-binding protein beta chain,27939,33,3.25 [1.72-6.14],0.0002811422283757
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,CA12,Carbonic anhydrase 12,27749,33,3.02 [1.94-4.70],1.0116488671497462e-06
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,CA4,Carbonic anhydrase 4,28212,33,3.66 [1.29-10.39],0.0147479240814662
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,CA6,Carbonic anhydrase 6,27768,33,0.54 [0.34-0.86],0.0092437084015976
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,CADPS,Calcium-dependent secretion activator 1,23537,24,1.77 [1.10-2.85],0.0190970483969899
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,CALCA,Calcitonin,27630,33,1.66 [1.15-2.39],0.006424824264261
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,CAPN3,Calpain-3,24097,25,2.40 [1.43-4.04],0.0009093231004439
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,CCL15,C-C motif chemokine 15,28212,33,2.27 [1.27-4.07],0.0057410305982043
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,CCL16,C-C motif chemokine 16,28212,33,2.73 [1.49-4.99],0.0010937758200772
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,CCL20,C-C motif chemokine 20,28203,33,1.37 [1.05-1.80],0.0216069184323051
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,CCL3,C-C motif chemokine 3,27852,33,1.47 [1.09-1.98],0.0116010312858212
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,CCN3,CCN family member 3,28167,33,2.58 [1.30-5.11],0.0066722211535043
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,CCN4,CCN family member 4,28120,33,1.99 [1.02-3.89],0.0430784343260784
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,CCN5,CCN family member 5,27860,33,3.26 [1.66-6.40],0.0005741693441826
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,CD14,Monocyte differentiation antigen CD14,27253,33,3.36 [2.01-5.60],3.715083008827691e-06
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,CD1C,T-cell surface glycoprotein CD1c,27939,33,0.33 [0.13-0.82],0.0177679321982051
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,CD200,OX-2 membrane glycoprotein,27852,33,3.79 [1.97-7.28],6.536677409506539e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,CD207,C-type lectin domain family 4 member K,27279,31,2.78 [1.28-6.03],0.0098714272134806
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,CD27,CD27 antigen,27939,33,2.99 [1.75-5.12],6.568709381612456e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,CD274,Programmed cell death 1 ligand 1,27679,33,2.76 [1.36-5.59],0.0050222661304098
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,CD276,CD276 antigen,27851,33,2.54 [1.07-6.02],0.0343196404630971
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,CD300C,CMRF35-like molecule 6,28138,33,3.07 [1.30-7.26],0.0106875614626082
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,CD300E,CMRF35-like molecule 2,28031,33,2.94 [1.58-5.47],0.0006790596405509
Chapter XII Diseases of the skin and subcutaneous tissue,Other contact dermatitis,CD300LG,CMRF35-like molecule 9,27860,33,3.75 [1.76-8.00],0.0006154809330676
