Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Acute gastritis,ADA2,Adenosine deaminase 2,38530,181,2.03 [1.53-2.70],9.40207629025626e-07
Chapter XI Diseases of the digestive system,Acute gastritis,ADGRG1,Adhesion G-protein coupled receptor G1,38617,177,1.45 [1.26-1.67],3.616874175656696e-07
Chapter XI Diseases of the digestive system,Acute gastritis,AREG,Amphiregulin,38617,177,1.95 [1.54-2.47],2.520182000093688e-08
Chapter XI Diseases of the digestive system,Acute gastritis,CCL15,C-C motif chemokine 15,39233,182,1.82 [1.40-2.37],8.830287675061422e-06
Chapter XI Diseases of the digestive system,Acute gastritis,CD160,CD160 antigen,39179,179,1.83 [1.41-2.37],5.923720392082308e-06
Chapter XI Diseases of the digestive system,Acute gastritis,CD300A,CMRF35-like molecule 8,33032,143,3.24 [1.98-5.32],3.22713356107121e-06
Chapter XI Diseases of the digestive system,Acute gastritis,CD300E,CMRF35-like molecule 2,38970,183,2.00 [1.49-2.68],3.320110855467197e-06
Chapter XI Diseases of the digestive system,Acute gastritis,CD302,CD302 antigen,38617,177,2.84 [2.02-3.98],1.4369191517749215e-09
Chapter XI Diseases of the digestive system,Acute gastritis,CD59,CD59 glycoprotein,37365,169,3.14 [2.01-4.90],4.447549876106935e-07
Chapter XI Diseases of the digestive system,Acute gastritis,CHGA,Chromogranin-A,33776,148,1.75 [1.52-2.00],6.906855655502905e-16
Chapter XI Diseases of the digestive system,Acute gastritis,CKAP4,Cytoskeleton-associated protein 4,38981,179,2.47 [1.74-3.50],3.893195064352573e-07
Chapter XI Diseases of the digestive system,Acute gastritis,COLEC12,Collectin-12,38723,181,3.07 [1.93-4.87],1.964119419327034e-06
Chapter XI Diseases of the digestive system,Acute gastritis,CRIM1,Cysteine-rich motor neuron 1 protein,38911,181,4.19 [2.41-7.28],3.611789167064577e-07
Chapter XI Diseases of the digestive system,Acute gastritis,CSF1,Macrophage colony-stimulating factor 1,38911,181,2.93 [1.87-4.59],2.601522076560688e-06
Chapter XI Diseases of the digestive system,Acute gastritis,CST3,Cystatin-C,38850,181,2.55 [1.69-3.84],8.10286633294582e-06
Chapter XI Diseases of the digestive system,Acute gastritis,CTSL,Cathepsin L1,38730,181,3.24 [1.98-5.30],3.077255773645411e-06
