Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis,ADA2,Adenosine deaminase 2,50610,547,1.71 [1.45-2.02],1.6498006286681208e-10
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,42975,465,1.56 [1.29-1.87],2.5589814729478177e-06
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,51273,557,1.88 [1.48-2.39],2.383267977106512e-07
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,44069,480,1.82 [1.40-2.37],6.73642616255132e-06
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis,ADGRG1,Adhesion G-protein coupled receptor G1,50675,544,1.24 [1.14-1.35],7.684943296713389e-07
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis,APBB1IP,Amyloid beta A4 precursor protein-binding family B member 1-interacting protein,50675,544,1.38 [1.20-1.59],6.116358798451075e-06
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis,AREG,Amphiregulin,50675,544,1.45 [1.25-1.69],1.7066912109108806e-06
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis,BLMH,Bleomycin hydrolase,51533,563,1.70 [1.39-2.10],4.28260003869401e-07
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis,BTN2A1,Butyrophilin subfamily 2 member A1,51131,556,1.84 [1.41-2.40],6.288677716379913e-06
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis,CA12,Carbonic anhydrase 12,50675,544,1.65 [1.34-2.03],2.77510582436238e-06
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis,CCL15,C-C motif chemokine 15,51533,563,1.53 [1.31-1.79],6.662668913023293e-08
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis,CCL17,C-C motif chemokine 17,50796,551,1.32 [1.22-1.43],1.1892266784437151e-11
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis,CCL20,C-C motif chemokine 20,51463,557,1.20 [1.12-1.29],4.208905410390053e-07
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis,CCL22,C-C motif chemokine 22,50384,550,1.43 [1.25-1.63],1.4224759622967937e-07
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis,CCN3,CCN family member 3,51451,563,1.60 [1.30-1.95],6.130299230654379e-06
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis,CD27,CD27 antigen,51063,549,1.57 [1.32-1.86],1.941156688404997e-07
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis,CD300E,CMRF35-like molecule 2,51173,554,1.59 [1.34-1.90],1.339611943311118e-07
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis,CD74,HLA class II histocompatibility antigen gamma chain,51357,558,1.67 [1.36-2.05],8.701455283007186e-07
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis,CD80,T-lymphocyte activation antigen CD80,44253,482,1.88 [1.49-2.36],6.531192101088366e-08
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis,CDH2,Cadherin-2,50907,556,1.69 [1.37-2.08],6.38221385496678e-07
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis,CHI3L1,Chitinase-3-like protein 1,49784,530,1.26 [1.15-1.37],2.759620206844686e-07
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis,CLC,Galectin-10,50831,554,1.31 [1.19-1.44],6.936792851319322e-08
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis,CLEC6A,C-type lectin domain family 6 member A,49707,538,1.51 [1.30-1.76],9.480122515849633e-08
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis,COL4A1,Collagen alpha-1(IV) chain,50907,556,1.53 [1.28-1.84],3.578139846310139e-06
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis,COL6A3,Collagen alpha-3(VI) chain,51533,563,1.74 [1.43-2.11],2.7229490196925773e-08
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis,CRIM1,Cysteine-rich motor neuron 1 protein,51131,556,2.41 [1.70-3.42],7.514442973257013e-07
