Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
CCL19,C-C motif chemokine 19,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),27952,2108,1.07 [1.04-1.10],1.361111750436733e-06
CCL19,C-C motif chemokine 19,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,27216,652,1.12 [1.07-1.17],5.38465387166773e-06
CCL19,C-C motif chemokine 19,Chapter I Certain infectious and parasitic diseases,Other septicaemia,28414,631,1.12 [1.07-1.18],5.540207778626586e-06
CCL19,C-C motif chemokine 19,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,27781,2298,1.07 [1.04-1.10],2.939616346006565e-06
CCL19,C-C motif chemokine 19,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,26836,2459,1.08 [1.05-1.11],5.190880624611016e-09
CCL19,C-C motif chemokine 19,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,28163,1350,1.11 [1.07-1.14],1.6046998411882232e-09
CCL19,C-C motif chemokine 19,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,27896,3519,1.07 [1.04-1.09],1.0176068821040378e-08
CCL19,C-C motif chemokine 19,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,28178,1542,1.10 [1.06-1.13],3.2232832116001474e-08
CCL19,C-C motif chemokine 19,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,26611,6228,1.05 [1.03-1.07],1.228991449552962e-08
CCL19,C-C motif chemokine 19,Chapter IX Diseases of the circulatory system,"Heart failure, strict",28488,528,1.14 [1.08-1.20],6.530214483322784e-07
CCL19,C-C motif chemokine 19,Chapter IX Diseases of the circulatory system,Hypertension,27209,5075,1.05 [1.03-1.07],1.2318805458097254e-06
CCL19,C-C motif chemokine 19,Chapter IX Diseases of the circulatory system,"Hypertension, essential",27225,5091,1.05 [1.03-1.07],1.079878556571612e-06
CCL19,C-C motif chemokine 19,Chapter IX Diseases of the circulatory system,Other peripheral vascular diseases,28149,348,1.15 [1.08-1.22],9.052306788942192e-06
CCL19,C-C motif chemokine 19,Chapter V Mental and behavioural disorders,Any mental disorder,27837,3785,1.06 [1.04-1.09],2.2371372432580972e-08
CCL19,C-C motif chemokine 19,Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",25866,1814,1.07 [1.04-1.10],6.648334568366179e-06
CCL19,C-C motif chemokine 19,Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,23881,314,1.17 [1.09-1.24],5.267409136132878e-06
CCL19,C-C motif chemokine 19,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,26627,4403,1.05 [1.03-1.07],6.398655907417362e-06
CCL19,C-C motif chemokine 19,Chapter X Diseases of the respiratory system,Other acute lower respiratory infections,28393,637,1.12 [1.07-1.18],1.9015603778574784e-06
CCL19,C-C motif chemokine 19,Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,28373,617,1.13 [1.07-1.18],1.3078392530971714e-06
CCL19,C-C motif chemokine 19,Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",28457,83,1.31 [1.19-1.45],1.8407858364738528e-07
CCL19,C-C motif chemokine 19,Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,27822,105,1.27 [1.15-1.40],1.497367518148112e-06
CCL19,C-C motif chemokine 19,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,23047,1152,1.09 [1.05-1.13],6.981026636579611e-06
CCL19,C-C motif chemokine 19,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other systemic involvement of connective tissue,28258,217,1.23 [1.15-1.32],7.121919597003744e-09
CCL19,C-C motif chemokine 19,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,23714,1819,1.09 [1.06-1.12],1.7630712074500583e-08
CCL19,C-C motif chemokine 19,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rheumatoid arthritis,22254,359,1.16 [1.09-1.23],2.9769478657329128e-06
CCL19,C-C motif chemokine 19,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sicca syndrome [Sjgren],28132,91,1.33 [1.20-1.46],7.0262980775000325e-09
CCL19,C-C motif chemokine 19,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Systemic lupus erythematosus,28191,150,1.30 [1.20-1.40],3.1963162715945786e-11
