Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
CLSTN1,Calsyntenin-1,Chapter I Certain infectious and parasitic diseases,Viral hepatitis,50272,102,1.32 [1.01-1.72],0.0395757300809309
CLSTN1,Calsyntenin-1,Chapter II Neoplasms,Lung cancer and mesothelioma,34878,649,0.82 [0.71-0.95],0.0069204844179788
CLSTN1,Calsyntenin-1,Chapter II Neoplasms,"Non-small cell lung cancer, excluding all cancers (controls excluding all cancers)",40404,441,0.81 [0.68-0.97],0.0189213243919864
CLSTN1,Calsyntenin-1,Chapter II Neoplasms,"Squamous cell neoplasms and carcinomas of the skin, excluding all cancers (controls excluding all cancers)",42174,2211,1.07 [1.00-1.15],0.0431688475620291
CLSTN1,Calsyntenin-1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,46641,209,0.76 [0.58-0.99],0.0391500820255445
CLSTN1,Calsyntenin-1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,46602,170,0.58 [0.43-0.79],0.0005011585414788
CLSTN1,Calsyntenin-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,46913,233,0.75 [0.58-0.95],0.0199913226202864
CLSTN1,Calsyntenin-1,"Chapter IV Endocrine, nutritional and metabolic diseases","Delirium, not induced by alcohol and other psychoactive substances",49382,1109,0.86 [0.77-0.96],0.005575627143412
CLSTN1,Calsyntenin-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Depression,49627,3021,0.93 [0.87-0.99],0.0206487124989997
CLSTN1,Calsyntenin-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Depression or dysthymia,43837,2925,0.93 [0.87-0.99],0.0287069439119543
CLSTN1,Calsyntenin-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,49959,3775,0.94 [0.89-1.00],0.0454443438830959
CLSTN1,Calsyntenin-1,"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",49961,3771,0.94 [0.89-1.00],0.0493454272139556
CLSTN1,Calsyntenin-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,49082,3568,1.09 [1.03-1.15],0.0027332852299966
CLSTN1,Calsyntenin-1,Chapter IX Diseases of the circulatory system,Other embolism and thrombosis,47209,94,0.58 [0.39-0.87],0.0082150935786572
CLSTN1,Calsyntenin-1,Chapter IX Diseases of the circulatory system,Other intracranial haemorrhages,47524,127,1.28 [1.00-1.64],0.0475028741689026
CLSTN1,Calsyntenin-1,Chapter V Mental and behavioural disorders,"Mood disorders, excluding more controls",44340,3079,0.93 [0.87-0.99],0.0179216575514862
CLSTN1,Calsyntenin-1,Chapter V Mental and behavioural disorders,"Schizophrenia or delusion, excluding more controls",41435,174,0.71 [0.53-0.96],0.0233141773710122
CLSTN1,Calsyntenin-1,Chapter V Mental and behavioural disorders,Vascular dementia,49318,249,1.21 [1.00-1.45],0.0485156829364904
CLSTN1,Calsyntenin-1,Chapter VI Diseases of the nervous system,"Nerve, nerve root and plexus disorders",49019,2326,0.91 [0.85-0.98],0.0157008722879681
CLSTN1,Calsyntenin-1,Chapter VI Diseases of the nervous system,"Other and unspecified nerve root and plexus disorders, also in other diseases",47495,802,0.78 [0.69-0.90],0.0003292677510715
CLSTN1,Calsyntenin-1,Chapter VI Diseases of the nervous system,Other disorders of nervous system,49333,277,0.79 [0.63-0.99],0.0409109025530455
CLSTN1,Calsyntenin-1,Chapter VIII Diseases of the ear and mastoid process,Diseases of middle ear and mastoid,50061,252,1.22 [1.02-1.47],0.0294871881845154
CLSTN1,Calsyntenin-1,Chapter VIII Diseases of the ear and mastoid process,Labyrinthitis,49842,115,1.48 [1.20-1.84],0.0003374882102489
CLSTN1,Calsyntenin-1,Chapter X Diseases of the respiratory system,"Bacterial pneumonia, not elsewhere classified",46301,160,0.73 [0.54-0.99],0.0413713161414145
CLSTN1,Calsyntenin-1,Chapter X Diseases of the respiratory system,Bronchiectasis,43611,690,0.84 [0.73-0.97],0.0144896566435105
CLSTN1,Calsyntenin-1,Chapter XI Diseases of the digestive system,Acute peritonitis,49398,181,1.24 [1.00-1.54],0.0495570563707134
CLSTN1,Calsyntenin-1,Chapter XI Diseases of the digestive system,Chronic gastritis,38281,588,0.85 [0.73-0.99],0.0393832484976422
CLSTN1,Calsyntenin-1,Chapter XI Diseases of the digestive system,Dental caries,48886,446,1.19 [1.03-1.38],0.0163648585378264
CLSTN1,Calsyntenin-1,Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",49511,1071,1.12 [1.02-1.24],0.0177481073067478
CLSTN1,Calsyntenin-1,Chapter XI Diseases of the digestive system,"Disorders of gallbladder, biliary tract and pancreas",49086,2716,0.92 [0.86-0.99],0.020630249296585
CLSTN1,Calsyntenin-1,Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,48689,240,1.23 [1.01-1.49],0.037876028139556
CLSTN1,Calsyntenin-1,Chapter XI Diseases of the digestive system,Other disorders of teeth and supporting structures,48799,359,1.20 [1.02-1.41],0.0251416499845595
CLSTN1,Calsyntenin-1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Diseases of the musculoskeletal system and connective tissue,42537,14094,0.96 [0.94-0.99],0.0167918822518328
CLSTN1,Calsyntenin-1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,48503,5174,0.91 [0.87-0.96],0.0002350722635616
CLSTN1,Calsyntenin-1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Lumbar disc prolapse,43922,593,0.84 [0.72-0.98],0.0270700626861513
CLSTN1,Calsyntenin-1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other articular cartilage disorders,34988,122,0.68 [0.48-0.96],0.029479524925244
CLSTN1,Calsyntenin-1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other dorsopathies, not elsewhere classified",46833,3504,0.90 [0.85-0.96],0.0009427703882093
CLSTN1,Calsyntenin-1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other intervertebral disc disorders,44736,1407,0.90 [0.82-0.99],0.0366726840061787
CLSTN1,Calsyntenin-1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,44450,1121,0.90 [0.81-1.00],0.0471119774827457
CLSTN1,Calsyntenin-1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified seropositive rheumatoid arthritis,50270,102,0.65 [0.44-0.95],0.0274193108133351
CLSTN1,Calsyntenin-1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Palmar fascial fibromatosis [Dupuytren],43415,443,0.81 [0.68-0.97],0.0219159393906765
CLSTN1,Calsyntenin-1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,43819,490,0.81 [0.69-0.96],0.0146586383391527
CLSTN1,Calsyntenin-1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Seropositive rheumatoid arthritis, wide",50277,109,0.66 [0.45-0.95],0.0267817342799185
CLSTN1,Calsyntenin-1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylopathies,46362,3033,0.93 [0.88-0.99],0.0342634939949459
CLSTN1,Calsyntenin-1,Chapter XIV Diseases of the genitourinary system,Other abnormal uterine and vaginal bleeding,20316,140,0.70 [0.50-0.96],0.0275921937595618
CLSTN1,Calsyntenin-1,Chapter XIV Diseases of the genitourinary system,Polyp of the female genital tract,20813,637,0.85 [0.74-0.98],0.029000562272485
