Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
BCL7B,B-cell CLL/lymphoma 7 protein family member B,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,21042,854,0.92 [0.79-1.07],0.2837621435697108
BCL7B,B-cell CLL/lymphoma 7 protein family member B,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,21008,169,0.93 [0.66-1.32],0.6904299440244506
BCL7B,B-cell CLL/lymphoma 7 protein family member B,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,22727,172,0.92 [0.65-1.30],0.6424461883340378
BCL7B,B-cell CLL/lymphoma 7 protein family member B,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,16021,641,0.94 [0.78-1.13],0.5245518675605803
BCL7B,B-cell CLL/lymphoma 7 protein family member B,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,22666,111,0.95 [0.62-1.44],0.7962420229148857
BCL7B,B-cell CLL/lymphoma 7 protein family member B,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,21774,75,0.70 [0.39-1.27],0.2400324377663256
BCL7B,B-cell CLL/lymphoma 7 protein family member B,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",23879,110,0.96 [0.63-1.46],0.855461626600339
BCL7B,B-cell CLL/lymphoma 7 protein family member B,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,23871,73,0.95 [0.57-1.60],0.8519720388698764
BCL7B,B-cell CLL/lymphoma 7 protein family member B,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,21223,51,0.87 [0.45-1.69],0.6828444388220448
BCL7B,B-cell CLL/lymphoma 7 protein family member B,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,23324,104,0.95 [0.62-1.47],0.8303693030522308
BCL7B,B-cell CLL/lymphoma 7 protein family member B,Chapter I Certain infectious and parasitic diseases,Other septicaemia,23284,64,0.56 [0.28-1.11],0.0958453756179029
BCL7B,B-cell CLL/lymphoma 7 protein family member B,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,23946,69,0.61 [0.32-1.15],0.1259260356443468
BCL7B,B-cell CLL/lymphoma 7 protein family member B,Chapter I Certain infectious and parasitic diseases,Other viral diseases,23923,85,1.23 [0.83-1.83],0.2972173836842636
BCL7B,B-cell CLL/lymphoma 7 protein family member B,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",23920,82,1.26 [0.85-1.87],0.2461141754542053
BCL7B,B-cell CLL/lymphoma 7 protein family member B,Chapter I Certain infectious and parasitic diseases,Mycoses,23627,57,0.84 [0.45-1.57],0.5803735711781448
BCL7B,B-cell CLL/lymphoma 7 protein family member B,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",22930,371,0.92 [0.73-1.16],0.5006209954116446
BCL7B,B-cell CLL/lymphoma 7 protein family member B,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,22675,116,0.92 [0.61-1.39],0.7009281459223949
BCL7B,B-cell CLL/lymphoma 7 protein family member B,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,22815,256,0.89 [0.67-1.19],0.4288109219206505
BCL7B,B-cell CLL/lymphoma 7 protein family member B,Chapter II Neoplasms,"Malignant neoplasm of colon, excluding all cancers (controls excluding all cancers)",19577,46,1.08 [0.59-1.95],0.80768496124749
BCL7B,B-cell CLL/lymphoma 7 protein family member B,Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",19589,58,0.84 [0.46-1.52],0.5560682199937526
BCL7B,B-cell CLL/lymphoma 7 protein family member B,Chapter II Neoplasms,"Other malignant neoplasms of skin (=non-melanoma skin cancer), excluding all cancers (controls excluding all cancers)",19758,227,1.04 [0.79-1.37],0.7575027811228326
BCL7B,B-cell CLL/lymphoma 7 protein family member B,Chapter II Neoplasms,"Squamous cell neoplasms and carcinomas of the skin, excluding all cancers (controls excluding all cancers)",19765,234,1.08 [0.83-1.40],0.5858258064186573
BCL7B,B-cell CLL/lymphoma 7 protein family member B,Chapter II Neoplasms,"Malignant neoplasm of breast, excluding all cancers (controls excluding all cancers)",20109,578,1.00 [0.84-1.20],0.973241810144241
BCL7B,B-cell CLL/lymphoma 7 protein family member B,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",19578,47,0.41 [0.18-0.95],0.0375531510655071
BCL7B,B-cell CLL/lymphoma 7 protein family member B,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,21511,895,1.21 [1.06-1.37],0.0036641393511488
BCL7B,B-cell CLL/lymphoma 7 protein family member B,Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",23031,256,1.01 [0.77-1.33],0.922886177126154
BCL7B,B-cell CLL/lymphoma 7 protein family member B,Chapter II Neoplasms,Benign neoplasm: Sigmoid colon,23645,99,0.91 [0.58-1.44],0.68687393342275
BCL7B,B-cell CLL/lymphoma 7 protein family member B,Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",24032,80,1.23 [0.81-1.86],0.3232299631394371
BCL7B,B-cell CLL/lymphoma 7 protein family member B,Chapter II Neoplasms,Benign neoplasm: Rectum,23843,56,1.20 [0.72-2.01],0.4815791193076874
BCL7B,B-cell CLL/lymphoma 7 protein family member B,Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,24029,59,0.72 [0.38-1.38],0.3272634945483749
BCL7B,B-cell CLL/lymphoma 7 protein family member B,Chapter II Neoplasms,Benign neoplasm: Stomach,24074,45,0.71 [0.33-1.49],0.3610935263204444
BCL7B,B-cell CLL/lymphoma 7 protein family member B,Chapter II Neoplasms,Benign lipomatous neoplasm,23885,246,1.26 [1.01-1.59],0.0450885077551147
BCL7B,B-cell CLL/lymphoma 7 protein family member B,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,24030,100,1.15 [0.78-1.68],0.4778398456399811
BCL7B,B-cell CLL/lymphoma 7 protein family member B,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,24031,93,1.46 [1.06-2.02],0.0221669747959126
