Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
PLTP,Phospholipid transfer protein,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,24443,995,0.89 [0.76-1.05],0.1771240873286831
PLTP,Phospholipid transfer protein,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,24358,198,0.91 [0.63-1.30],0.5864234135900779
PLTP,Phospholipid transfer protein,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,26395,192,0.86 [0.60-1.23],0.3979127677348897
PLTP,Phospholipid transfer protein,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,18630,773,0.69 [0.57-0.83],0.000100498827353
PLTP,Phospholipid transfer protein,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,26326,123,0.95 [0.61-1.51],0.8425666385648201
PLTP,Phospholipid transfer protein,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,25242,85,0.81 [0.47-1.39],0.4453217494209559
PLTP,Phospholipid transfer protein,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",27790,122,0.98 [0.62-1.54],0.915628968612855
PLTP,Phospholipid transfer protein,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,27784,82,0.96 [0.55-1.68],0.8973996876695911
PLTP,Phospholipid transfer protein,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,24606,66,1.08 [0.58-2.04],0.800637239481962
PLTP,Phospholipid transfer protein,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,27104,121,0.75 [0.48-1.17],0.2008422433274638
PLTP,Phospholipid transfer protein,Chapter I Certain infectious and parasitic diseases,Other septicaemia,27055,72,0.72 [0.40-1.28],0.2576312043016423
PLTP,Phospholipid transfer protein,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,27868,77,0.98 [0.55-1.76],0.955460113131128
PLTP,Phospholipid transfer protein,Chapter I Certain infectious and parasitic diseases,Other viral diseases,27832,101,0.85 [0.52-1.40],0.530000336878133
PLTP,Phospholipid transfer protein,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",27827,96,0.88 [0.53-1.47],0.6370727149644471
PLTP,Phospholipid transfer protein,Chapter I Certain infectious and parasitic diseases,Mycoses,27481,64,0.77 [0.42-1.42],0.4076013461005019
PLTP,Phospholipid transfer protein,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",26655,440,0.98 [0.77-1.25],0.8667483776367609
PLTP,Phospholipid transfer protein,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,26346,131,1.29 [0.82-2.02],0.2720996420557624
PLTP,Phospholipid transfer protein,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,26521,306,0.89 [0.67-1.19],0.4453705757145841
PLTP,Phospholipid transfer protein,Chapter II Neoplasms,"Malignant neoplasm of colon, excluding all cancers (controls excluding all cancers)",22789,52,0.87 [0.43-1.78],0.7115031208304755
