Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
IL36A,Interleukin-36 alpha,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,20580,835,1.04 [0.93-1.17],0.4875793957636279
IL36A,Interleukin-36 alpha,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,20531,162,1.15 [0.92-1.45],0.2254556609864183
IL36A,Interleukin-36 alpha,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,22201,160,1.05 [0.81-1.35],0.7226663112127439
IL36A,Interleukin-36 alpha,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,15668,633,1.10 [0.96-1.25],0.1676358839846735
IL36A,Interleukin-36 alpha,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,22146,105,1.17 [0.88-1.54],0.2826136861785131
IL36A,Interleukin-36 alpha,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,21275,73,1.28 [0.95-1.72],0.1018017542428633
IL36A,Interleukin-36 alpha,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",23334,104,1.18 [0.89-1.55],0.2497578274418583
IL36A,Interleukin-36 alpha,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,23328,69,1.20 [0.87-1.67],0.2690085167739557
IL36A,Interleukin-36 alpha,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,20736,51,0.92 [0.56-1.53],0.7586596510139885
IL36A,Interleukin-36 alpha,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,22798,101,1.22 [0.94-1.58],0.144090499664803
IL36A,Interleukin-36 alpha,Chapter I Certain infectious and parasitic diseases,Other septicaemia,22759,62,1.25 [0.90-1.72],0.1807324172619934
IL36A,Interleukin-36 alpha,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,23399,68,1.23 [0.89-1.69],0.2046714811486827
IL36A,Interleukin-36 alpha,Chapter I Certain infectious and parasitic diseases,Other viral diseases,23374,85,0.88 [0.59-1.31],0.5296835570885069
IL36A,Interleukin-36 alpha,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",23371,82,0.89 [0.60-1.33],0.5729855361029978
IL36A,Interleukin-36 alpha,Chapter I Certain infectious and parasitic diseases,Mycoses,23089,59,1.09 [0.74-1.61],0.6620120718201508
IL36A,Interleukin-36 alpha,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",22406,363,0.98 [0.83-1.17],0.8572220640260206
IL36A,Interleukin-36 alpha,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,22157,114,0.92 [0.66-1.28],0.6189464146932127
IL36A,Interleukin-36 alpha,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,22294,251,1.00 [0.81-1.23],0.9743357575135092
