Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
PRG2,Bone marrow proteoglycan,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,21162,859,1.34 [1.19-1.51],2.788663948630901e-06
PRG2,Bone marrow proteoglycan,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,21116,168,1.93 [1.50-2.50],4.860370104353735e-07
PRG2,Bone marrow proteoglycan,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,22850,170,1.09 [0.83-1.44],0.5339806718266873
PRG2,Bone marrow proteoglycan,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,16110,649,1.91 [1.66-2.20],5.493501404646269e-20
PRG2,Bone marrow proteoglycan,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,22790,110,1.10 [0.78-1.55],0.5962658005952313
PRG2,Bone marrow proteoglycan,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,21888,76,1.68 [1.15-2.45],0.0070455014696583
PRG2,Bone marrow proteoglycan,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",24014,109,1.09 [0.78-1.54],0.6102042115979761
PRG2,Bone marrow proteoglycan,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,24006,72,0.83 [0.54-1.28],0.399898686203805
PRG2,Bone marrow proteoglycan,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,21336,52,1.94 [1.23-3.07],0.0045198257557648
PRG2,Bone marrow proteoglycan,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,23451,106,1.65 [1.20-2.27],0.0022096959797772
PRG2,Bone marrow proteoglycan,Chapter I Certain infectious and parasitic diseases,Other septicaemia,23410,65,1.64 [1.09-2.45],0.0164945089798924
PRG2,Bone marrow proteoglycan,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,24080,67,1.34 [0.88-2.05],0.1695138229504182
PRG2,Bone marrow proteoglycan,Chapter I Certain infectious and parasitic diseases,Other viral diseases,24055,84,1.23 [0.84-1.79],0.2918033000521256
PRG2,Bone marrow proteoglycan,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",24052,81,1.22 [0.83-1.79],0.313114147175233
PRG2,Bone marrow proteoglycan,Chapter I Certain infectious and parasitic diseases,Mycoses,23755,59,1.84 [1.22-2.76],0.0033992138089395
PRG2,Bone marrow proteoglycan,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",23060,374,1.47 [1.23-1.76],2.1195439423633388e-05
PRG2,Bone marrow proteoglycan,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,22804,118,1.53 [1.12-2.09],0.0074486475073095
PRG2,Bone marrow proteoglycan,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,22943,257,1.55 [1.25-1.92],5.094241806052195e-05
PRG2,Bone marrow proteoglycan,Chapter II Neoplasms,"Malignant neoplasm of colon, excluding all cancers (controls excluding all cancers)",19679,47,1.17 [0.70-1.94],0.5468558751088235
PRG2,Bone marrow proteoglycan,Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",19689,57,nan [nan-nan],
PRG2,Bone marrow proteoglycan,Chapter II Neoplasms,"Other malignant neoplasms of skin (=non-melanoma skin cancer), excluding all cancers (controls excluding all cancers)",19863,231,0.95 [0.74-1.21],0.6615709986904599
PRG2,Bone marrow proteoglycan,Chapter II Neoplasms,"Squamous cell neoplasms and carcinomas of the skin, excluding all cancers (controls excluding all cancers)",19870,238,0.95 [0.75-1.21],0.6845003642635277
PRG2,Bone marrow proteoglycan,Chapter II Neoplasms,"Malignant neoplasm of breast, excluding all cancers (controls excluding all cancers)",20218,586,0.82 [0.70-0.96],0.0127060343118182
PRG2,Bone marrow proteoglycan,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",19680,48,0.69 [0.40-1.17],0.1692458770600188
