Protein,Protein_definition,Trait_category,Trait,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
RPE,Ribulose-phosphate 3-epimerase,Lifestyle factors,X1050.Time spend outdoors in summer,47028,0.00921969745366987,0.0199214901174425,-0.0298264231765175,0.0482658180838572,0.643512050991654
RPE,Ribulose-phosphate 3-epimerase,Lifestyle factors,X1060.Time spent outdoors in winter,45177,0.00619170443589188,0.0223470865026747,-0.0376085851093506,0.0499919939811343,0.781729908761312
RPE,Ribulose-phosphate 3-epimerase,Physical activities,X1070.Time spent watching television (TV),47754,0.0760373174176479,0.0198505320258347,0.0371302746470118,0.114944360188284,0.000128294685835138
RPE,Ribulose-phosphate 3-epimerase,Physical activities,X1080.Time spent using computer,45161,-0.0360446189556086,0.0197893315834872,-0.0748317088592434,0.0027424709480262,0.0685615722260027
RPE,Ribulose-phosphate 3-epimerase,Physical activities,X1090.Time spent driving,42910,-0.0245069173916265,0.0217012648580185,-0.0670413965133428,0.0180275617300898,0.25879647013725
RPE,Ribulose-phosphate 3-epimerase,Lifestyle factors,X1160.Sleep duration,48657,-0.0161742899350303,0.0180852404285298,-0.0516213611749487,0.0192727813048882,0.371152628980587
RPE,Ribulose-phosphate 3-epimerase,Health and medical history,X120039#0.Location of pain during the past week_None of the given areas,34727,-0.0350742988801492,0.0308502189029671,-0.0955407279299647,0.0253921301696663,0.255615270764642
RPE,Ribulose-phosphate 3-epimerase,Health and medical history,X120039#1.Location of pain during the past week_Left shoulder,34727,0.023471060080615,0.0343358280746634,-0.0438271629457254,0.0907692831069553,0.494270410857407
RPE,Ribulose-phosphate 3-epimerase,Health and medical history,X120039#10.Location of pain during the past week_Upper right leg,34727,0.00380312042066621,0.036292320484764,-0.0673298277294713,0.0749360685708037,0.916544822373947
RPE,Ribulose-phosphate 3-epimerase,Health and medical history,X120039#11.Location of pain during the past week_Lower left leg,34727,-0.0295485645457141,0.0375630331587351,-0.103172109536835,0.0440749804454066,0.431523370176754
RPE,Ribulose-phosphate 3-epimerase,Health and medical history,X120039#12.Location of pain during the past week_Lower right leg,34727,-0.0120016968247255,0.0380024171395153,-0.0864864344181754,0.0624830407687244,0.752154418836109
RPE,Ribulose-phosphate 3-epimerase,Health and medical history,X120039#13.Location of pain during the past week_Left jaw pain,34727,-0.132207759585948,0.102670410671664,-0.33344176450241,0.069026245330514,0.197902196195214
RPE,Ribulose-phosphate 3-epimerase,Health and medical history,X120039#14.Location of pain during the past week_Right jaw pain,34727,-0.0878041524580926,0.128150319988151,-0.338978779634868,0.163370474718682,0.493265537406483
RPE,Ribulose-phosphate 3-epimerase,Health and medical history,X120039#15.Location of pain during the past week_Chest pain,34727,-0.0117415892500548,0.0612155862996856,-0.131724138397439,0.108240959897329,0.847899599201869
RPE,Ribulose-phosphate 3-epimerase,Health and medical history,X120039#16.Location of pain during the past week_Abdomen,34727,-0.0928542910281587,0.0475929373284906,-0.186136448192,0.00042786613568295,0.051101388285684
RPE,Ribulose-phosphate 3-epimerase,Health and medical history,X120039#17.Location of pain during the past week_Neck pain,34727,-0.0290226265752246,0.0313995788074607,-0.0905658010378477,0.0325205478873985,0.355366610895767
RPE,Ribulose-phosphate 3-epimerase,Health and medical history,X120039#18.Location of pain during the past week_Upper back,34727,0.0777267762680389,0.0498897183241222,-0.0200570716472405,0.175510624183318,0.119291571538736
RPE,Ribulose-phosphate 3-epimerase,Health and medical history,X120039#19.Location of pain during the past week_Lower back,34727,-0.0325720985817845,0.0235339541187094,-0.0786986486544549,0.013554451490886,0.166394475256757
RPE,Ribulose-phosphate 3-epimerase,Health and medical history,X120039#2.Location of pain during the past week_Right shoulder,34727,-0.0189975637042727,0.0318090505849771,-0.0813433028508279,0.0433481754422825,0.550370772404534
RPE,Ribulose-phosphate 3-epimerase,Health and medical history,X120039#3.Location of pain during the past week_Upper left arm,34727,-0.0168844596759727,0.0504353179212655,-0.115737682801653,0.0819687634497078,0.737806637387944
RPE,Ribulose-phosphate 3-epimerase,Health and medical history,X120039#4.Location of pain during the past week_Upper right arm,34727,-0.0507149210502078,0.0467208420341275,-0.142287771437098,0.0408579293366821,0.277748209303399
RPE,Ribulose-phosphate 3-epimerase,Health and medical history,X120039#5.Location of pain during the past week_Lower left arm,34727,-0.0199027652955145,0.0570363158346091,-0.131693944331348,0.0918884137403192,0.727139589561599
RPE,Ribulose-phosphate 3-epimerase,Health and medical history,X120039#6.Location of pain during the past week_Lower right arm,34727,0.00541183832858129,0.0567904387822464,-0.105897421684622,0.116721098341784,0.924083721760422
