Protein,Protein_definition,Trait_category,Trait,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
ERBB4,Receptor tyrosine-protein kinase erbB-4,Lifestyle factors,X1050.Time spend outdoors in summer,50335,-0.0759314037239261,0.0509836293377131,-0.175859317225844,0.0239965097779915,0.136415233828353
ERBB4,Receptor tyrosine-protein kinase erbB-4,Lifestyle factors,X1060.Time spent outdoors in winter,48122,-0.0288605218026878,0.0565281452193678,-0.139655686432649,0.081934642827273,0.60967101063827
ERBB4,Receptor tyrosine-protein kinase erbB-4,Physical activities,X1070.Time spent watching television (TV),51147,-0.113979141626514,0.0504808362355979,-0.212921580648286,-0.0150367026047422,0.0239633167841484
ERBB4,Receptor tyrosine-protein kinase erbB-4,Physical activities,X1080.Time spent using computer,48177,-0.0364428241575724,0.0504943709216247,-0.135411791163957,0.062526142848812,0.470474937141631
ERBB4,Receptor tyrosine-protein kinase erbB-4,Physical activities,X1090.Time spent driving,45419,-0.173011188130356,0.0551984934583459,-0.281200235308714,-0.0648221409519979,0.00172533710291874
ERBB4,Receptor tyrosine-protein kinase erbB-4,Lifestyle factors,X1160.Sleep duration,52222,-0.0834131469034718,0.0461425725794053,-0.173852589159106,0.00702629535216255,0.0706618077129949
ERBB4,Receptor tyrosine-protein kinase erbB-4,Health and medical history,X120039#0.Location of pain during the past week_None of the given areas,36063,-0.014911291473353,0.00941611360432701,-0.0333668741378339,0.00354429119112794,0.113328742645432
ERBB4,Receptor tyrosine-protein kinase erbB-4,Health and medical history,X120039#1.Location of pain during the past week_Left shoulder,36063,0.0140188684076231,0.0103812091607224,-0.00632830154739283,0.034366038362639,0.176926078218833
ERBB4,Receptor tyrosine-protein kinase erbB-4,Health and medical history,X120039#10.Location of pain during the past week_Upper right leg,36063,0.00505002205805745,0.0109904577778756,-0.0164912751865788,0.0265913193026937,0.645894630064155
ERBB4,Receptor tyrosine-protein kinase erbB-4,Health and medical history,X120039#11.Location of pain during the past week_Lower left leg,36063,0.00734632714851342,0.0112629024423398,-0.0147289616384725,0.0294216159354993,0.514254326508235
ERBB4,Receptor tyrosine-protein kinase erbB-4,Health and medical history,X120039#12.Location of pain during the past week_Lower right leg,36063,0.0287928688654761,0.0115415084123252,0.00617151237731866,0.0514142253536336,0.0126269923589732
