Protein,Protein_definition,Trait_category,Trait,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
PPM1B,Protein phosphatase 1B,Lifestyle factors,X1050.Time spend outdoors in summer,46795,-0.00487857887134925,0.0233171478362194,-0.0505801886303393,0.0408230308876408,0.834273312006215
PPM1B,Protein phosphatase 1B,Lifestyle factors,X1060.Time spent outdoors in winter,44990,0.0316120905437402,0.0264139531421982,-0.0201592576149682,0.0833834387024486,0.231403727636837
PPM1B,Protein phosphatase 1B,Physical activities,X1070.Time spent watching television (TV),47519,0.0466503773324526,0.0232060186523549,0.00116658077383707,0.0921341738910682,0.0444167221993865
PPM1B,Protein phosphatase 1B,Physical activities,X1080.Time spent using computer,44962,-0.0227587149455534,0.0234846892302565,-0.0687887058368562,0.0232712759457494,0.332515940534995
PPM1B,Protein phosphatase 1B,Physical activities,X1090.Time spent driving,42743,-0.000793124838049367,0.0257563582570259,-0.0512755870218201,0.0496893373457214,0.975434769597771
PPM1B,Protein phosphatase 1B,Lifestyle factors,X1160.Sleep duration,48410,-0.0103133511188553,0.0210074375703303,-0.0514879287567026,0.030861226518992,0.623475679638362
PPM1B,Protein phosphatase 1B,Health and medical history,X120039#0.Location of pain during the past week_None of the given areas,34667,-0.0123789868836355,0.0261490203432324,-0.0636310667563711,0.0388730929891001,0.63594375349313
PPM1B,Protein phosphatase 1B,Health and medical history,X120039#1.Location of pain during the past week_Left shoulder,34667,-0.0500891313250985,0.0293275505095957,-0.107571130323906,0.007392867673709,0.0877022103723545
PPM1B,Protein phosphatase 1B,Health and medical history,X120039#10.Location of pain during the past week_Upper right leg,34667,-0.0357755913334577,0.0308085792652562,-0.0961604066933598,0.0246092240264445,0.245597429786679
PPM1B,Protein phosphatase 1B,Health and medical history,X120039#11.Location of pain during the past week_Lower left leg,34667,-0.0158065579023413,0.0320040313257436,-0.0785344593007989,0.0469213434961162,0.6213998296782
PPM1B,Protein phosphatase 1B,Health and medical history,X120039#12.Location of pain during the past week_Lower right leg,34667,-0.00415056382047099,0.0323437958227024,-0.0675444036329676,0.0592432759920256,0.897894903988117
PPM1B,Protein phosphatase 1B,Health and medical history,X120039#13.Location of pain during the past week_Left jaw pain,34667,-0.0367199837426159,0.0864144088431213,-0.206092225075134,0.132652257589902,0.670903541396467
PPM1B,Protein phosphatase 1B,Health and medical history,X120039#14.Location of pain during the past week_Right jaw pain,34667,-0.0731511540663784,0.10070494244187,-0.270532841252444,0.124230533119687,0.467627189056487
PPM1B,Protein phosphatase 1B,Health and medical history,X120039#15.Location of pain during the past week_Chest pain,34667,-0.0293806536896589,0.0532733181475648,-0.133796357258886,0.0750350498795681,0.581305890942768
PPM1B,Protein phosphatase 1B,Health and medical history,X120039#16.Location of pain during the past week_Abdomen,34667,-0.0107057290409408,0.0407633912648988,-0.0906019759201425,0.0691905178382609,0.792843943439489
PPM1B,Protein phosphatase 1B,Health and medical history,X120039#17.Location of pain during the past week_Neck pain,34667,-0.039095824372889,0.0266088507526931,-0.0912491718481674,0.0130575231023894,0.141808992186869
PPM1B,Protein phosphatase 1B,Health and medical history,X120039#18.Location of pain during the past week_Upper back,34667,-0.0405775468196115,0.042344957970176,-0.123573664441157,0.0424185708019335,0.337969050361447
PPM1B,Protein phosphatase 1B,Health and medical history,X120039#19.Location of pain during the past week_Lower back,34667,-0.00844665058466267,0.0198416278678419,-0.0473362412056328,0.0304429400363074,0.670339005868129
PPM1B,Protein phosphatase 1B,Health and medical history,X120039#2.Location of pain during the past week_Right shoulder,34667,-0.0421602091702351,0.0270412006790029,-0.0951609625010808,0.0108405441606106,0.119022481127189
PPM1B,Protein phosphatase 1B,Health and medical history,X120039#3.Location of pain during the past week_Upper left arm,34667,-0.0423217612319176,0.0437671654237263,-0.128105405462421,0.043461882998586,0.333595001445187
PPM1B,Protein phosphatase 1B,Health and medical history,X120039#4.Location of pain during the past week_Upper right arm,34667,0.00137899242138039,0.039753012366507,-0.0765369118169734,0.0792948966597342,0.972328870028701
PPM1B,Protein phosphatase 1B,Health and medical history,X120039#5.Location of pain during the past week_Lower left arm,34667,-0.0639384272957657,0.0485382445238161,-0.159073386562445,0.0311965319709138,0.187794749829578
PPM1B,Protein phosphatase 1B,Health and medical history,X120039#6.Location of pain during the past week_Lower right arm,34667,0.00380861155922357,0.0490214275343412,-0.0922733864080851,0.0998906095265323,0.938074990158832
PPM1B,Protein phosphatase 1B,Health and medical history,X120039#7.Location of pain during the past week_Left hip,34667,0.0153467111103254,0.0302564465920837,-0.0439559242101588,0.0746493464308095,0.612018057977813
PPM1B,Protein phosphatase 1B,Health and medical history,X120039#8.Location of pain during the past week_Right hip,34667,0.00349069065207523,0.0295793920738857,-0.0544849178127408,0.0614662991168912,0.906062928658875
