Protein,Protein_definition,Trait_category,Trait,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
JPT2,Jupiter microtubule associated homolog 2,Lifestyle factors,X1050.Time spend outdoors in summer,47299,0.0463535987501176,0.0160680128096477,0.014860293643208,0.0778469038570272,0.00392063694475083
JPT2,Jupiter microtubule associated homolog 2,Lifestyle factors,X1060.Time spent outdoors in winter,45414,0.0296179980386492,0.0178738300937969,-0.00541470894519261,0.0646507050224911,0.0975261260352087
JPT2,Jupiter microtubule associated homolog 2,Physical activities,X1070.Time spent watching television (TV),48026,0.0338789956407314,0.0157977588234553,0.00291538834675905,0.0648426029347038,0.032001658106308
JPT2,Jupiter microtubule associated homolog 2,Physical activities,X1080.Time spent using computer,45406,-0.0365030875239074,0.0160457447816407,-0.0679527472959231,-0.00505342775189163,0.0229221407668207
JPT2,Jupiter microtubule associated homolog 2,Physical activities,X1090.Time spent driving,43125,-0.0157413911964815,0.0174705007658129,-0.0499835726974748,0.0185007903045117,0.367588956019901
JPT2,Jupiter microtubule associated homolog 2,Lifestyle factors,X1160.Sleep duration,48950,0.00248155019594539,0.0145321179850673,-0.0260014010547865,0.0309645014466772,0.864411705790426
JPT2,Jupiter microtubule associated homolog 2,Health and medical history,X120039#0.Location of pain during the past week_None of the given areas,34818,-0.00744147599154203,0.0369999924884523,-0.0799614612689086,0.0650785092858245,0.840610529569241
JPT2,Jupiter microtubule associated homolog 2,Health and medical history,X120039#1.Location of pain during the past week_Left shoulder,34818,0.0220077245565114,0.041207537266833,-0.0587590484864812,0.102774497599504,0.593311943081258
JPT2,Jupiter microtubule associated homolog 2,Health and medical history,X120039#10.Location of pain during the past week_Upper right leg,34818,0.00300585516623779,0.0436251716733376,-0.0824994813135038,0.0885111916459794,0.94506995906633
JPT2,Jupiter microtubule associated homolog 2,Health and medical history,X120039#11.Location of pain during the past week_Lower left leg,34818,-0.0142541038855645,0.0452879926175285,-0.10301856941592,0.0745103616447914,0.75296693062672
JPT2,Jupiter microtubule associated homolog 2,Health and medical history,X120039#12.Location of pain during the past week_Lower right leg,34818,-0.0199317112981913,0.0457086914673329,-0.109520746574164,0.0696573239777812,0.662808664619147
JPT2,Jupiter microtubule associated homolog 2,Health and medical history,X120039#13.Location of pain during the past week_Left jaw pain,34818,-0.237721503280253,0.12381319631805,-0.480395368063631,0.00495236150312536,0.0549034278832345
JPT2,Jupiter microtubule associated homolog 2,Health and medical history,X120039#14.Location of pain during the past week_Right jaw pain,34818,-0.0646414141972185,0.144337265389908,-0.347542454361438,0.218259625967001,0.654277208244622
JPT2,Jupiter microtubule associated homolog 2,Health and medical history,X120039#15.Location of pain during the past week_Chest pain,34818,-0.0331293984682057,0.0731183537770573,-0.176441371871238,0.110182574934827,0.650497740841363
JPT2,Jupiter microtubule associated homolog 2,Health and medical history,X120039#16.Location of pain during the past week_Abdomen,34818,-0.0764367428853396,0.0568992684031334,-0.187959308955481,0.0350858231848019,0.179201375645893
JPT2,Jupiter microtubule associated homolog 2,Health and medical history,X120039#17.Location of pain during the past week_Neck pain,34818,-0.0247356226687855,0.0377624192919115,-0.098749964480932,0.0492787191433609,0.512470876572415
JPT2,Jupiter microtubule associated homolog 2,Health and medical history,X120039#18.Location of pain during the past week_Upper back,34818,0.0532462961793493,0.0597827371962434,-0.0639278687252877,0.170420461083986,0.373144233664078
JPT2,Jupiter microtubule associated homolog 2,Health and medical history,X120039#19.Location of pain during the past week_Lower back,34818,-0.0092368578123186,0.0281647563880379,-0.0644397803328729,0.0459660647082357,0.742954443908589
JPT2,Jupiter microtubule associated homolog 2,Health and medical history,X120039#2.Location of pain during the past week_Right shoulder,34818,-0.0556825474894551,0.0381356570949488,-0.130428435395555,0.0190633404166444,0.144308252800154
JPT2,Jupiter microtubule associated homolog 2,Health and medical history,X120039#3.Location of pain during the past week_Upper left arm,34818,0.0267514960301044,0.0608032650619024,-0.0924229034912243,0.145925895551433,0.659975514960405
JPT2,Jupiter microtubule associated homolog 2,Health and medical history,X120039#4.Location of pain during the past week_Upper right arm,34818,-0.105496438450725,0.0559124474963541,-0.21508483554358,0.00409195864212861,0.0592317742443883
JPT2,Jupiter microtubule associated homolog 2,Health and medical history,X120039#5.Location of pain during the past week_Lower left arm,34818,-0.00114635424176197,0.0682268327309092,-0.134870946394344,0.13257823791082,0.98659503159449
JPT2,Jupiter microtubule associated homolog 2,Health and medical history,X120039#6.Location of pain during the past week_Lower right arm,34818,0.132534587086481,0.0682860452540113,-0.00130606161138139,0.266375235784343,0.0523187366626278
JPT2,Jupiter microtubule associated homolog 2,Health and medical history,X120039#7.Location of pain during the past week_Left hip,34818,-0.0115046943381419,0.0428224049401438,-0.0954366080208237,0.0724272193445399,0.788199762888899
JPT2,Jupiter microtubule associated homolog 2,Health and medical history,X120039#8.Location of pain during the past week_Right hip,34818,-0.0711671883542128,0.0419487166960208,-0.153386673078414,0.0110522963699879,0.0898359126249382
JPT2,Jupiter microtubule associated homolog 2,Health and medical history,X120039#9.Location of pain during the past week_Upper left leg,34818,0.0272941618161939,0.0464615789706396,-0.0637705329662598,0.118358856598648,0.556918412467009
JPT2,Jupiter microtubule associated homolog 2,Health and medical history,X120040.Fatigue severity over the past week,34826,0.00592555344173972,0.0272954000029057,-0.0475734305639554,0.0594245374474348,0.82814546369238
JPT2,Jupiter microtubule associated homolog 2,Health and medical history,X120041.Waking unrefreshed severity over the past week,34829,-0.0279163500859566,0.0268317370034589,-0.080506554612736,0.0246738544408228,0.298183922280645
JPT2,Jupiter microtubule associated homolog 2,Health and medical history,X120042.Cognitive symptoms severity over the past week,34828,-0.0132107593322232,0.0296598547272229,-0.0713440745975802,0.0449225559331337,0.656039863450753
JPT2,Jupiter microtubule associated homolog 2,Health and medical history,X120098.Mobility problems today,34830,-0.0453518359639278,0.0317630487535924,-0.107607411520969,0.0169037395931134,0.153394550211238
JPT2,Jupiter microtubule associated homolog 2,Health and medical history,X120099.Self-care problems today,34830,-0.066207401661398,0.0478382509066156,-0.159970373438365,0.0275555701155687,0.166412776725123
