Protein,Protein_definition,Trait_category,Trait,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
IL16,Pro-interleukin-16,Lifestyle factors,X1050.Time spend outdoors in summer,50524,0.0856695297978689,0.0277480842560705,0.0312832846559708,0.140055774939767,0.0020216536784886
IL16,Pro-interleukin-16,Lifestyle factors,X1060.Time spent outdoors in winter,48299,0.0358441131142226,0.0306975022740601,-0.0243229913429352,0.0960112175713805,0.242959811275201
IL16,Pro-interleukin-16,Physical activities,X1070.Time spent watching television (TV),51353,0.0950115865810589,0.0275787854440827,0.0409571671106568,0.149066006051461,0.000571884243758006
IL16,Pro-interleukin-16,Physical activities,X1080.Time spent using computer,48344,0.0366286756485769,0.0276409021184203,-0.0175474925035269,0.0908048438006808,0.185132731193522
IL16,Pro-interleukin-16,Physical activities,X1090.Time spent driving,45588,-0.04861707446328,0.0299802779734713,-0.107378419291284,0.0101442703647238,0.104900037144916
IL16,Pro-interleukin-16,Lifestyle factors,X1160.Sleep duration,52436,0.0243804151513358,0.0248677569293162,-0.024360388430124,0.0731212187327956,0.326897346034285
IL16,Pro-interleukin-16,Health and medical history,X120039#0.Location of pain during the past week_None of the given areas,36113,0.00551784000504052,0.0180210729741087,-0.0298034630242125,0.0408391430342935,0.759469835814431
IL16,Pro-interleukin-16,Health and medical history,X120039#1.Location of pain during the past week_Left shoulder,36113,-0.041709888846445,0.019861223127544,-0.0806378861764313,-0.00278189151645875,0.0357562508328989
IL16,Pro-interleukin-16,Health and medical history,X120039#10.Location of pain during the past week_Upper right leg,36113,-0.00452832045254522,0.0210194341296202,-0.0457264113466009,0.0366697704415104,0.829434082100932
IL16,Pro-interleukin-16,Health and medical history,X120039#11.Location of pain during the past week_Lower left leg,36113,-0.0105843675583812,0.0215728622295626,-0.0528671775283238,0.0316984424115615,0.623700061221258
IL16,Pro-interleukin-16,Health and medical history,X120039#12.Location of pain during the past week_Lower right leg,36113,0.0187903983791563,0.0220748186060759,-0.0244762460887526,0.0620570428470652,0.394677522353293
IL16,Pro-interleukin-16,Health and medical history,X120039#13.Location of pain during the past week_Left jaw pain,36113,0.0022549282267462,0.0585563898361659,-0.112515595852139,0.117025452305631,0.969283148445371
IL16,Pro-interleukin-16,Health and medical history,X120039#14.Location of pain during the past week_Right jaw pain,36113,0.0515918482962639,0.0698654082009727,-0.0853443517776426,0.18852804837017,0.460266388017594
IL16,Pro-interleukin-16,Health and medical history,X120039#15.Location of pain during the past week_Chest pain,36113,0.0180267643178916,0.0350195258632564,-0.0506115063740909,0.0866650350098741,0.606733624271937
IL16,Pro-interleukin-16,Health and medical history,X120039#16.Location of pain during the past week_Abdomen,36113,0.0251129299584028,0.0269085861847724,-0.0276278989637512,0.0778537588805567,0.350711459604159
IL16,Pro-interleukin-16,Health and medical history,X120039#17.Location of pain during the past week_Neck pain,36113,-0.00594345013336604,0.0181419697203526,-0.0415017107852572,0.0296148105185251,0.743217379034853
IL16,Pro-interleukin-16,Health and medical history,X120039#18.Location of pain during the past week_Upper back,36113,0.000394746577005393,0.02848600085555,-0.0554378150998726,0.0562273082538833,0.98894398553064
IL16,Pro-interleukin-16,Health and medical history,X120039#19.Location of pain during the past week_Lower back,36113,-0.0205247950166608,0.0135285694196228,-0.0470407910791214,0.00599120104579977,0.129272272640004
IL16,Pro-interleukin-16,Health and medical history,X120039#2.Location of pain during the past week_Right shoulder,36113,-0.0378102015242937,0.0185602716904779,-0.0741883340376303,-0.00143206901095697,0.0416692110020833
IL16,Pro-interleukin-16,Health and medical history,X120039#3.Location of pain during the past week_Upper left arm,36113,-0.0182150264388395,0.0295204702482683,-0.0760751481254454,0.0396450952477664,0.537233397611226
IL16,Pro-interleukin-16,Health and medical history,X120039#4.Location of pain during the past week_Upper right arm,36113,-0.0727024651111475,0.0272577798459206,-0.126127713609152,-0.0192772166131431,0.00766458149508743
IL16,Pro-interleukin-16,Health and medical history,X120039#5.Location of pain during the past week_Lower left arm,36113,0.0273617241832003,0.033240543679624,-0.0377897414288628,0.0925131897952634,0.410452747666476
IL16,Pro-interleukin-16,Health and medical history,X120039#6.Location of pain during the past week_Lower right arm,36113,0.00784500351611584,0.0324691223463512,-0.0557944762827326,0.0714844833149643,0.809085652421888
IL16,Pro-interleukin-16,Health and medical history,X120039#7.Location of pain during the past week_Left hip,36113,-0.0219010089560553,0.020696116369342,-0.0624653970399655,0.0186633791278549,0.289989954855904
IL16,Pro-interleukin-16,Health and medical history,X120039#8.Location of pain during the past week_Right hip,36113,-0.00921328290820123,0.0202553950413034,-0.0489138571891559,0.0304872913727535,0.649226161417674
IL16,Pro-interleukin-16,Health and medical history,X120039#9.Location of pain during the past week_Upper left leg,36113,-0.0230223400783087,0.0225411966898777,-0.067203085590469,0.0211584054338516,0.307123866622671
IL16,Pro-interleukin-16,Health and medical history,X120040.Fatigue severity over the past week,36119,0.0282923919331364,0.0463991370776379,-0.0626499167390338,0.119234700605307,0.542038460331805
IL16,Pro-interleukin-16,Health and medical history,X120041.Waking unrefreshed severity over the past week,36122,-0.0119732549618826,0.0457706783208979,-0.101683784470842,0.0777372745470773,0.793642979824003
IL16,Pro-interleukin-16,Health and medical history,X120042.Cognitive symptoms severity over the past week,36122,0.00281565249752783,0.0508572790921193,-0.0968646145230261,0.102495919518082,0.955850101549376
IL16,Pro-interleukin-16,Health and medical history,X120098.Mobility problems today,36124,0.0702517262373875,0.0532553437567586,-0.0341287475258594,0.174632200000634,0.18715950931132
IL16,Pro-interleukin-16,Health and medical history,X120099.Self-care problems today,36124,-0.11848897077308,0.0848175327488248,-0.284731334960777,0.0477533934146166,0.1624587660404
IL16,Pro-interleukin-16,Health and medical history,X120100.Problems doing usual activities,36124,-0.035400060641724,0.0525042292772698,-0.138308350025173,0.0675082287417248,0.500184197515799
IL16,Pro-interleukin-16,Health and medical history,X120101.Pain or discomfort today,36124,-0.0670201456825791,0.0460874424207691,-0.157351532827287,0.0233112414621285,0.145933874794891
IL16,Pro-interleukin-16,Health and medical history,X120102.Anxiety or depression today,36124,0.00323700388610019,0.0592688767047989,-0.112929994455306,0.119404002227506,0.956446179448021
IL16,Pro-interleukin-16,Health and medical history,X120103.Scale to indicate how health is today,36106,-0.00156734342570477,0.00591000935341565,-0.0131509617583994,0.0100162749069899,0.790861511573995
IL16,Pro-interleukin-16,Health and medical history,X120104.Little interest or pleasure in doing things over the last two weeks,36108,0.0281560145800248,0.0573487290644722,-0.0842474943863408,0.14055952354639,0.623468074138978
IL16,Pro-interleukin-16,Health and medical history,"X120105.Feeling down, depressed, or hopeless over the last two weeks",36106,0.0604728528102473,0.0608594859537693,-0.0588117396591406,0.179757445279635,0.320426735531525
IL16,Pro-interleukin-16,Health and medical history,"X120106.Trouble falling or staying asleep, or sleeping too much over the last two weeks",36112,0.0281203804798637,0.0463914800108162,-0.0628069203413362,0.119047681301063,0.544430825645335
