Protein,Protein_definition,Trait_category,Trait,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
PLA2G10,Group 10 secretory phospholipase A2,Lifestyle factors,X1050.Time spend outdoors in summer,50090,-0.00116599264757797,0.0209509166826944,-0.042229789345659,0.039897804050503,0.955618330425999
PLA2G10,Group 10 secretory phospholipase A2,Lifestyle factors,X1060.Time spent outdoors in winter,47912,-0.0075962327594874,0.0231744602776911,-0.053018174903762,0.0378257093847872,0.743078034360847
PLA2G10,Group 10 secretory phospholipase A2,Physical activities,X1070.Time spent watching television (TV),50887,-0.0165662979731078,0.0205165091766486,-0.0567786559593391,0.0236460600131235,0.419409076799156
PLA2G10,Group 10 secretory phospholipase A2,Physical activities,X1080.Time spent using computer,47944,-0.0203620555118376,0.0206375951301848,-0.0608117419669997,0.0200876309433245,0.32382724952953
PLA2G10,Group 10 secretory phospholipase A2,Physical activities,X1090.Time spent driving,45241,-0.0551450769342395,0.0227005981575468,-0.0996382493230312,-0.0106519045454478,0.0151412545580621
PLA2G10,Group 10 secretory phospholipase A2,Lifestyle factors,X1160.Sleep duration,51954,0.0699845033464827,0.0189468018105538,0.0328487717977973,0.107120234895168,0.000221486178091689
PLA2G10,Group 10 secretory phospholipase A2,Health and medical history,X120039#0.Location of pain during the past week_None of the given areas,35970,0.00026114548721449,0.0239837715285511,-0.0467470467087457,0.0472693376831747,0.991312760516988
PLA2G10,Group 10 secretory phospholipase A2,Health and medical history,X120039#1.Location of pain during the past week_Left shoulder,35970,0.021743521608763,0.0266805959714057,-0.0305504464951921,0.0740374897127181,0.415123618896489
PLA2G10,Group 10 secretory phospholipase A2,Health and medical history,X120039#10.Location of pain during the past week_Upper right leg,35970,-0.00584860668740262,0.0280780522297307,-0.0608815890576748,0.0491843756828696,0.835001922175957
PLA2G10,Group 10 secretory phospholipase A2,Health and medical history,X120039#11.Location of pain during the past week_Lower left leg,35970,0.0582221596758748,0.0290209760526042,0.00134104661277056,0.115103272738979,0.0448703654228205
PLA2G10,Group 10 secretory phospholipase A2,Health and medical history,X120039#12.Location of pain during the past week_Lower right leg,35970,0.091667889823309,0.0298068843810275,0.0332463964364951,0.150089383210123,0.00210995058297722
PLA2G10,Group 10 secretory phospholipase A2,Health and medical history,X120039#13.Location of pain during the past week_Left jaw pain,35970,0.0554605416029259,0.0804948588274197,-0.102309381698817,0.213230464904668,0.49084820995508
PLA2G10,Group 10 secretory phospholipase A2,Health and medical history,X120039#14.Location of pain during the past week_Right jaw pain,35970,0.0251783572311764,0.0934032274403055,-0.157891968551822,0.208248683014175,0.787501519014721
PLA2G10,Group 10 secretory phospholipase A2,Health and medical history,X120039#15.Location of pain during the past week_Chest pain,35970,0.0139316082607287,0.046806035985435,-0.077808222270724,0.105671438792181,0.765982095909091
PLA2G10,Group 10 secretory phospholipase A2,Health and medical history,X120039#16.Location of pain during the past week_Abdomen,35970,0.0366164314753004,0.0360238582906852,-0.0339903307744427,0.107223193725043,0.309448766999876
PLA2G10,Group 10 secretory phospholipase A2,Health and medical history,X120039#17.Location of pain during the past week_Neck pain,35970,0.0325906080425547,0.0241848288203119,-0.0148116564452567,0.0799928725303661,0.177840034269474
PLA2G10,Group 10 secretory phospholipase A2,Health and medical history,X120039#18.Location of pain during the past week_Upper back,35970,0.0123544125679962,0.0381907357798014,-0.0624994295604145,0.087208254696407,0.746331544853003
PLA2G10,Group 10 secretory phospholipase A2,Health and medical history,X120039#19.Location of pain during the past week_Lower back,35970,0.0189834652524374,0.0180950844010107,-0.0164829001735435,0.0544498306784183,0.294168729288056
PLA2G10,Group 10 secretory phospholipase A2,Health and medical history,X120039#2.Location of pain during the past week_Right shoulder,35970,0.0321078425979657,0.0247363032133135,-0.0163753117001287,0.08059099689606,0.194326273224064
PLA2G10,Group 10 secretory phospholipase A2,Health and medical history,X120039#3.Location of pain during the past week_Upper left arm,35970,0.0852310658932448,0.0391767261472761,0.00844468264458363,0.162017449141906,0.0296203301713856
PLA2G10,Group 10 secretory phospholipase A2,Health and medical history,X120039#4.Location of pain during the past week_Upper right arm,35970,0.0112605430218617,0.0362374451406347,-0.0597648494537822,0.0822859354975057,0.756004570201372
PLA2G10,Group 10 secretory phospholipase A2,Health and medical history,X120039#5.Location of pain during the past week_Lower left arm,35970,0.0311977713935129,0.0442738211499623,-0.0555789180604132,0.117974460847439,0.481047200680189
PLA2G10,Group 10 secretory phospholipase A2,Health and medical history,X120039#6.Location of pain during the past week_Lower right arm,35970,0.0217913278220871,0.0432341623496798,-0.0629476303832853,0.106530286027459,0.614255151096678
PLA2G10,Group 10 secretory phospholipase A2,Health and medical history,X120039#7.Location of pain during the past week_Left hip,35970,0.0358982717692521,0.027742880614829,-0.0184777742358127,0.090274317774317,0.195718614596759
PLA2G10,Group 10 secretory phospholipase A2,Health and medical history,X120039#8.Location of pain during the past week_Right hip,35970,0.00426453650634297,0.0270609354822842,-0.048774897038934,0.0573039700516199,0.874784093806844
PLA2G10,Group 10 secretory phospholipase A2,Health and medical history,X120039#9.Location of pain during the past week_Upper left leg,35970,-0.0169567684488767,0.0301155863197999,-0.0759833176356845,0.0420697807379311,0.573413724257751
PLA2G10,Group 10 secretory phospholipase A2,Health and medical history,X120040.Fatigue severity over the past week,35976,0.0555740420842393,0.0357687056915038,-0.0145326210711083,0.125680705239587,0.120297546365164
PLA2G10,Group 10 secretory phospholipase A2,Health and medical history,X120041.Waking unrefreshed severity over the past week,35979,0.0354171159860335,0.035074903622251,-0.0333296951135784,0.104163927085645,0.312645028219203
PLA2G10,Group 10 secretory phospholipase A2,Health and medical history,X120042.Cognitive symptoms severity over the past week,35979,0.0396944237674495,0.0387175393882764,-0.0361919534335722,0.115580800968471,0.305287794512426
PLA2G10,Group 10 secretory phospholipase A2,Health and medical history,X120098.Mobility problems today,35981,0.0860460847541775,0.0416553358305042,0.00440162652638926,0.167690542981966,0.0388946971444749
PLA2G10,Group 10 secretory phospholipase A2,Health and medical history,X120099.Self-care problems today,35981,0.0104233780303693,0.0629524894704572,-0.112963501331727,0.133810257392465,0.868495714455276
PLA2G10,Group 10 secretory phospholipase A2,Health and medical history,X120100.Problems doing usual activities,35981,0.092707288504475,0.0402141073515537,0.0138876380954297,0.17152693891352,0.0211750117011349
