Protein,Protein_definition,Trait_category,Trait,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
SRP14,Signal recognition particle 14 kDa protein,Lifestyle factors,X1050.Time spend outdoors in summer,50169,0.0401357722970105,0.0196064721757558,0.00170708683252908,0.0785644577614919,0.0406635471040971
SRP14,Signal recognition particle 14 kDa protein,Lifestyle factors,X1060.Time spent outdoors in winter,47989,0.00141613613642651,0.0219763758198333,-0.0416575604704468,0.0444898327432998,0.948621324887456
SRP14,Signal recognition particle 14 kDa protein,Physical activities,X1070.Time spent watching television (TV),50989,0.0670335606395915,0.0193328089799616,0.0291412550388668,0.104925866240316,0.000526609174890555
SRP14,Signal recognition particle 14 kDa protein,Physical activities,X1080.Time spent using computer,48021,0.0352787381509694,0.0195921381641698,-0.00312185265080343,0.0736793289527421,0.0717723284273412
SRP14,Signal recognition particle 14 kDa protein,Physical activities,X1090.Time spent driving,45295,0.0092126897376583,0.0213104544839346,-0.0325558010508534,0.05098118052617,0.665522823901725
SRP14,Signal recognition particle 14 kDa protein,Lifestyle factors,X1160.Sleep duration,52046,-0.0219976515083682,0.0176545692152455,-0.0566006071702495,0.012605304153513,0.212775634064995
SRP14,Signal recognition particle 14 kDa protein,Health and medical history,X120039#0.Location of pain during the past week_None of the given areas,35985,-0.00758075303686669,0.0254144646628208,-0.0573931037759954,0.042231597702262,0.765494060141328
SRP14,Signal recognition particle 14 kDa protein,Health and medical history,X120039#1.Location of pain during the past week_Left shoulder,35985,-0.0233641552682764,0.028101923764096,-0.0784439258459047,0.0317156153093518,0.405770241749802
SRP14,Signal recognition particle 14 kDa protein,Health and medical history,X120039#10.Location of pain during the past week_Upper right leg,35985,0.0565274591794326,0.0297327245476441,-0.0017486809339498,0.114803599292815,0.0573164560834246
SRP14,Signal recognition particle 14 kDa protein,Health and medical history,X120039#11.Location of pain during the past week_Lower left leg,35985,-0.020550898420617,0.0304435754127917,-0.0802203062296888,0.0391185093884547,0.499665907753504
SRP14,Signal recognition particle 14 kDa protein,Health and medical history,X120039#12.Location of pain during the past week_Lower right leg,35985,0.0779859396339863,0.0312230885947921,0.0167886859881938,0.139183193279779,0.0125217444475849
SRP14,Signal recognition particle 14 kDa protein,Health and medical history,X120039#13.Location of pain during the past week_Left jaw pain,35985,-0.0440258031344684,0.0821834552219913,-0.205105375369571,0.117053769100634,0.592180974755573
SRP14,Signal recognition particle 14 kDa protein,Health and medical history,X120039#14.Location of pain during the past week_Right jaw pain,35985,0.0897544413472886,0.0991064034465823,-0.104494109408013,0.28400299210259,0.365157480624138
SRP14,Signal recognition particle 14 kDa protein,Health and medical history,X120039#15.Location of pain during the past week_Chest pain,35985,-0.025347930398421,0.0496614000687838,-0.122684274533237,0.0719884137363953,0.609775908616738
SRP14,Signal recognition particle 14 kDa protein,Health and medical history,X120039#16.Location of pain during the past week_Abdomen,35985,0.0158319509539139,0.0381663167666452,-0.0589740299087108,0.0906379318165386,0.678289574049172
SRP14,Signal recognition particle 14 kDa protein,Health and medical history,X120039#17.Location of pain during the past week_Neck pain,35985,-0.00633599238761514,0.0256346260810911,-0.0565798595065536,0.0439078747313233,0.804787098799689
SRP14,Signal recognition particle 14 kDa protein,Health and medical history,X120039#18.Location of pain during the past week_Upper back,35985,0.0296875690363964,0.0401941636813641,-0.0490929917790772,0.10846812985187,0.46017098209228
SRP14,Signal recognition particle 14 kDa protein,Health and medical history,X120039#19.Location of pain during the past week_Lower back,35985,-0.0331632363420997,0.0191562402068605,-0.0707094671475463,0.00438299446334696,0.0834582993205417
SRP14,Signal recognition particle 14 kDa protein,Health and medical history,X120039#2.Location of pain during the past week_Right shoulder,35985,-0.0241164172268768,0.0261498732961124,-0.0753701688872572,0.0271373344335035,0.356434366533538
SRP14,Signal recognition particle 14 kDa protein,Health and medical history,X120039#3.Location of pain during the past week_Upper left arm,35985,-0.0193194506480102,0.0414482289417682,-0.100557979373876,0.0619190780778555,0.641150225352116
SRP14,Signal recognition particle 14 kDa protein,Health and medical history,X120039#4.Location of pain during the past week_Upper right arm,35985,-0.0408880494879499,0.0382891813270453,-0.115934844888959,0.034158745913059,0.285611924674196
SRP14,Signal recognition particle 14 kDa protein,Health and medical history,X120039#5.Location of pain during the past week_Lower left arm,35985,0.0752590394889747,0.0469816161729187,-0.0168249282099458,0.167343007187895,0.109224313763118
SRP14,Signal recognition particle 14 kDa protein,Health and medical history,X120039#6.Location of pain during the past week_Lower right arm,35985,0.0495845239033305,0.0458741618373465,-0.0403288332978687,0.13949788110453,0.279785211165307
SRP14,Signal recognition particle 14 kDa protein,Health and medical history,X120039#7.Location of pain during the past week_Left hip,35985,-0.0340411393462685,0.0292742106237891,-0.0914185921688951,0.023336313476358,0.244933158885539
SRP14,Signal recognition particle 14 kDa protein,Health and medical history,X120039#8.Location of pain during the past week_Right hip,35985,0.00996724045984521,0.0287575250321451,-0.0463975086031592,0.0663319895228496,0.728904796353804
SRP14,Signal recognition particle 14 kDa protein,Health and medical history,X120039#9.Location of pain during the past week_Upper left leg,35985,0.0238425210021229,0.031751412442286,-0.0383902473847578,0.0860752893890035,0.452729460597913
SRP14,Signal recognition particle 14 kDa protein,Health and medical history,X120040.Fatigue severity over the past week,35991,0.0287517590797406,0.0335603070717864,-0.0370264427809607,0.094529960940442,0.391627878546697
