Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
NMR metabolomics,X23508.Triglycerides in Medium VLDL,ACY1,Aminoacylase-1,29478,0.164599815295992,0.00415454916447831,0.156456898933615,0.17274273165837,0
NMR metabolomics,X23508.Triglycerides in Medium VLDL,ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,28916,0.256768045195537,0.00559159384848664,0.245808521252503,0.26772756913857,0
NMR metabolomics,X23508.Triglycerides in Medium VLDL,ADIPOQ,Adiponectin,24966,-0.212093521974534,0.00448624568320672,-0.220886563513619,-0.203300480435449,0
NMR metabolomics,X23508.Triglycerides in Medium VLDL,AFM,Afamin,24966,0.0568008622717641,0.00130225432507343,0.0542484437946202,0.059353280748908,0
NMR metabolomics,X23508.Triglycerides in Medium VLDL,AGRP,Agouti-related protein,29786,0.272437149489107,0.00329969203546299,0.265969753099599,0.278904545878614,0
NMR metabolomics,X23508.Triglycerides in Medium VLDL,APCS,Serum amyloid P-component,24726,0.115414032238119,0.00229218513220551,0.110921349378996,0.119906715097242,0
NMR metabolomics,X23508.Triglycerides in Medium VLDL,ASGR1,Asialoglycoprotein receptor 1,29218,0.0789859846010943,0.00200984530796273,0.0750466877974874,0.0829252814047013,0
NMR metabolomics,X23508.Triglycerides in Medium VLDL,ATRN,"Attractin, Isoform 2",24966,0.0437655815129082,0.00111896596139137,0.0415724082285812,0.0459587547972353,0
NMR metabolomics,X23508.Triglycerides in Medium VLDL,BCHE,Cholinesterase,24528,0.0912627394067632,0.00185706553283426,0.0876228909624081,0.0949025878511184,0
NMR metabolomics,X23508.Triglycerides in Medium VLDL,C9,Complement component C9,24951,-0.151131976694837,0.00356041446915649,-0.158110389054383,-0.14415356433529,0
NMR metabolomics,X23508.Triglycerides in Medium VLDL,CCL23,C-C motif chemokine 23,29581,0.135293205970673,0.00276670870965268,0.129870456899754,0.140715955041593,0
NMR metabolomics,X23508.Triglycerides in Medium VLDL,CCL27,C-C motif chemokine 27,29478,0.230964614394599,0.00401954148988384,0.223086313074427,0.238842915714772,0
NMR metabolomics,X23508.Triglycerides in Medium VLDL,CCN1,CCN family member 1,29301,0.364513559989148,0.00476749594255607,0.355169267941738,0.373857852036558,0
NMR metabolomics,X23508.Triglycerides in Medium VLDL,CD4,T-cell surface glycoprotein CD4,29383,0.0913909802138769,0.00199938421867549,0.0874721871452729,0.0953097732824808,0
NMR metabolomics,X23508.Triglycerides in Medium VLDL,CDKN1A,Cyclin-dependent kinase inhibitor 1,29349,0.324845650657787,0.00706489567355177,0.310998455137625,0.338692846177948,0
NMR metabolomics,X23508.Triglycerides in Medium VLDL,CES1,Liver carboxylesterase 1,29489,0.292058347951978,0.00532657241080287,0.281618266026805,0.302498429877152,0
NMR metabolomics,X23508.Triglycerides in Medium VLDL,CFH,Complement factor H,23693,0.0664015642265135,0.00156263835977399,0.0633387930413565,0.0694643354116705,0
NMR metabolomics,X23508.Triglycerides in Medium VLDL,CFI,Complement factor I,24966,0.0562735223299723,0.00133485026371364,0.0536572158130936,0.0588898288468511,0
NMR metabolomics,X23508.Triglycerides in Medium VLDL,CFP,Properdin,24966,0.066076731681951,0.00154233669162573,0.0630537517663646,0.0690997115975375,0
NMR metabolomics,X23508.Triglycerides in Medium VLDL,CHMP6,Charged multivesicular body protein 6,24922,0.16130784648712,0.00378373782511376,0.153891720349897,0.168723972624343,0
NMR metabolomics,X23508.Triglycerides in Medium VLDL,CNTN3,Contactin-3,29443,0.100846666615812,0.00215474744767218,0.0966233616183742,0.105069971613249,0
NMR metabolomics,X23508.Triglycerides in Medium VLDL,CPM,Carboxypeptidase M,29584,0.102389802323117,0.00229560002778678,0.0978904262686551,0.106889178377579,0
NMR metabolomics,X23508.Triglycerides in Medium VLDL,CRIP2,Cysteine-rich protein 2,29218,0.0956940529906824,0.00245071901327488,0.0908906437246636,0.100497462256701,0
NMR metabolomics,X23508.Triglycerides in Medium VLDL,CXCL6,C-X-C motif chemokine 6,29786,0.226442361531769,0.00515185997292611,0.216344715984834,0.236540007078705,0
NMR metabolomics,X23508.Triglycerides in Medium VLDL,DEFB4A_DEFB4B,Beta-defensin 4A,29036,0.45413874138915,0.00983939585804793,0.434853525507376,0.473423957270924,0
NMR metabolomics,X23508.Triglycerides in Medium VLDL,DNAJB1,DnaJ homolog subfamily B member 1,29349,0.275206872918751,0.0057903631738018,0.263857761098099,0.286555984739402,0
NMR metabolomics,X23508.Triglycerides in Medium VLDL,DSG2,Desmoglein-2,29443,-0.0815228016550316,0.0018079361428186,-0.0850663564949561,-0.0779792468151072,0
NMR metabolomics,X23508.Triglycerides in Medium VLDL,ERBB3,Receptor tyrosine-protein kinase erbB-3,29369,0.063235888624256,0.00129800743326464,0.0606917940550573,0.0657799831934547,0
NMR metabolomics,X23508.Triglycerides in Medium VLDL,F10,Coagulation factor X,24951,0.0757654525056631,0.00184774716262531,0.0721438680669175,0.0793870369444087,0
NMR metabolomics,X23508.Triglycerides in Medium VLDL,F7,Coagulation factor VII,29544,0.122803919003275,0.00199504993632585,0.118893621128076,0.126714216878473,0
NMR metabolomics,X23508.Triglycerides in Medium VLDL,F9,Coagulation factor IX,29545,0.0504351725144099,0.00122275370181983,0.0480385752588431,0.0528317697699768,0
NMR metabolomics,X23508.Triglycerides in Medium VLDL,FLI1,Friend leukemia integration 1 transcription factor,28797,0.293789776512064,0.00742933991630688,0.279228270276102,0.308351282748025,0
NMR metabolomics,X23508.Triglycerides in Medium VLDL,FURIN,Furin,29566,0.121455842028759,0.0022086764979393,0.117126836092798,0.125784847964721,0
NMR metabolomics,X23508.Triglycerides in Medium VLDL,GCG,Pro-glucagon,28797,0.450109334948249,0.0082020616816333,0.434033294052248,0.466185375844251,0
NMR metabolomics,X23508.Triglycerides in Medium VLDL,GHR,Growth hormone receptor,24381,0.107545901786265,0.00186953814112599,0.103881607029658,0.111210196542872,0
NMR metabolomics,X23508.Triglycerides in Medium VLDL,GPR37,Prosaposin receptor GPR37,28916,0.196836540472403,0.00443628867839192,0.188141414662755,0.205531666282051,0
