Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Health and medical history,X20107#11.Illnesses of father_Parkinson's disease,SSC4D,Scavenger receptor cysteine-rich domain-containing group B protein,43793,0.128344340237426,0.038016645391204,0.0538317152706657,0.202856965204185,0.000736108039899374
Health and medical history,X20107#11.Illnesses of father_Parkinson's disease,GART,Trifunctional purine biosynthetic protein adenosine-3,38076,-0.0282279529339436,0.00875074434746052,-0.0453794118549662,-0.011076494012921,0.00125737140746689
Health and medical history,X20107#11.Illnesses of father_Parkinson's disease,IGDCC4,Immunoglobulin superfamily DCC subclass member 4,38146,0.0278642915622841,0.00867053483457659,0.0108700432865139,0.0448585398380542,0.00131156302976934
Health and medical history,X20107#11.Illnesses of father_Parkinson's disease,CCL7,C-C motif chemokine 7,43783,-0.0615969648006203,0.0194691677863143,-0.0997565336617963,-0.0234373959394442,0.0015581891434396
Health and medical history,X20107#11.Illnesses of father_Parkinson's disease,GHRL,Appetite-regulating hormone,43853,0.0828856977117012,0.0267386833623287,0.0304778783215369,0.135293517101865,0.00193746415108649
Health and medical history,X20107#11.Illnesses of father_Parkinson's disease,CXCL9,C-X-C motif chemokine 9,44049,-0.064675967952054,0.0222513537558092,-0.10828862131344,-0.0210633145906678,0.00365552591787545
Health and medical history,X20107#11.Illnesses of father_Parkinson's disease,SLC51B,Organic solute transporter subunit beta,36892,0.0733926837709476,0.0255670126314834,0.0232813390132401,0.123504028528655,0.00409925769995668
Health and medical history,X20107#11.Illnesses of father_Parkinson's disease,TARM1,"T-cell-interacting, activating receptor on myeloid cells protein 1",37107,-0.0729203014190441,0.0257636368424313,-0.123417029630209,-0.0224235732078787,0.00465210122977478
Health and medical history,X20107#11.Illnesses of father_Parkinson's disease,KLK6,Kallikrein-6,43914,0.0287827979101503,0.010170267019474,0.00884907455198115,0.0487165212683194,0.00465556488853194
Health and medical history,X20107#11.Illnesses of father_Parkinson's disease,LAMA1,Laminin subunit alpha-1,36892,0.0506646054970721,0.0179072066294674,0.0155664805033161,0.0857627304908281,0.00466771988093208
Health and medical history,X20107#11.Illnesses of father_Parkinson's disease,THBS4,Thrombospondin-4,43881,0.0427536556461427,0.0151308404830323,0.0130972082993995,0.072410102992886,0.00472139287141318
Health and medical history,X20107#11.Illnesses of father_Parkinson's disease,TPM3,Tropomyosin alpha-3 chain,36892,-0.041376843313088,0.0147492820040758,-0.0702854360410766,-0.0124682505850993,0.00502888613012104
Health and medical history,X20107#11.Illnesses of father_Parkinson's disease,C1QL2,Complement C1q-like protein 2,37025,0.0403210721786665,0.0144144885798002,0.0120686745622581,0.0685734697950749,0.00515646455625309
Health and medical history,X20107#11.Illnesses of father_Parkinson's disease,TNR,Tenascin-R,43526,0.0389216598725801,0.0141707441258542,0.0111470013859058,0.0666963183592545,0.00602374691893048
Health and medical history,X20107#11.Illnesses of father_Parkinson's disease,CNTN5,Contactin-5,43963,0.0339607866561917,0.0123741189447368,0.0097075135245076,0.0582140597878757,0.00606274948079468
Health and medical history,X20107#11.Illnesses of father_Parkinson's disease,IL25,Interleukin-25,36667,-0.0316244116332816,0.0115711316193503,-0.0543038296072082,-0.00894499365935489,0.00627820362612283
Health and medical history,X20107#11.Illnesses of father_Parkinson's disease,ANGPTL4,Angiopoietin-related protein 4,43974,-0.0410696349248198,0.0151248164379927,-0.0707142751432855,-0.0114249947063542,0.00662254712018274
